frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyelid_gap_ratio,right_eyelid_gap_ratio
44,1.0,0.0,0.0,0.0,1.0,1.0,0.254018451,0.3205757775,0.04565548897,0.04619902372
45,1.0,0.0,0.0,0.0,1.0,1.0,0.2768822353,0.3403116913,0.05040490627,0.05121356249
46,1.0,0.0,0.0,0.0,1.0,1.0,0.280313259,0.3443305669,0.05029314756,0.05134642124
47,1.0,0.0,0.0,0.0,1.0,1.0,0.2759651453,0.3343202874,0.04882013798,0.050139606
48,1.0,0.0,0.0,0.0,1.0,1.0,0.2859802548,0.3239572558,0.05036497116,0.0493157506
49,1.0,0.0,0.0,0.0,1.0,1.0,0.2829190981,0.3081900715,0.0490347147,0.04716920853
50,1.0,0.0,0.0,0.0,1.0,1.0,0.2964182156,0.3136181358,0.05094021559,0.04853993654
51,1.0,0.0,0.0,0.0,1.0,1.0,0.3032362938,0.3240512939,0.05204236507,0.05044925213
52,1.0,0.0,0.0,0.0,1.0,1.0,0.3089755867,0.3136178309,0.05358123779,0.04975402355
53,1.0,0.0,0.0,0.0,1.0,1.0,0.31143191,0.3308496654,0.05373853445,0.05264180899
54,1.0,0.0,0.0,0.0,1.0,1.0,0.3357748737,0.3569434498,0.05797386169,0.05715727806
55,1.0,0.0,0.0,0.0,1.0,1.0,0.3347260536,0.3444021025,0.05797356367,0.05578589439
56,1.0,0.0,0.0,0.0,1.0,1.0,0.3352660677,0.3559656,0.05821025372,0.05738258362
57,1.0,0.0,0.0,0.0,1.0,1.0,0.3299127137,0.3383530389,0.05600875616,0.05353784561
58,1.0,0.0,0.0,0.0,1.0,1.0,0.3288274212,0.3319942748,0.05586796999,0.05284065008
59,1.0,0.0,0.0,0.0,1.0,1.0,0.3396162182,0.3515279521,0.05764722824,0.05600017309
60,1.0,0.0,0.0,0.0,1.0,1.0,0.3320565672,0.3302653064,0.05590319633,0.05259859562
61,1.0,0.0,0.0,0.0,1.0,1.0,0.3287855255,0.3291265217,0.05515772104,0.0524135232
62,1.0,0.0,0.0,0.0,1.0,1.0,0.332609226,0.3354061358,0.0559322238,0.05376011133
63,1.0,0.0,0.0,0.0,1.0,1.0,0.3342236421,0.3371000866,0.05669629574,0.05450516939
64,1.0,0.0,0.0,0.0,1.0,1.0,0.3352862243,0.3365125441,0.05689913034,0.05444896221
65,1.0,0.0,0.0,0.0,1.0,1.0,0.3304476595,0.3292082118,0.05569678545,0.05323958397
66,1.0,0.0,0.0,0.0,1.0,1.0,0.3320621785,0.334847166,0.0558706522,0.0539535284
67,1.0,0.0,0.0,0.0,1.0,1.0,0.3309410696,0.329712961,0.05512726307,0.05292218924
68,1.0,0.0,0.0,0.0,1.0,1.0,0.3336981154,0.3308731754,0.0554934144,0.05329561234
69,1.0,0.0,0.0,0.0,1.0,1.0,0.3353283345,0.3325844268,0.05575102568,0.05357533693
70,1.0,0.0,0.0,0.0,1.0,1.0,0.3334183426,0.3320292245,0.05567806959,0.05377686024
71,1.0,0.0,0.0,0.0,1.0,1.0,0.3331471377,0.3342725736,0.05525177717,0.05362671614
72,1.0,0.0,0.0,0.0,1.0,1.0,0.3288069066,0.3308966005,0.05495858192,0.05332612991
73,1.0,0.0,0.0,0.0,1.0,1.0,0.332072425,0.3359326888,0.0561158061,0.05475378036
74,1.0,0.0,0.0,0.0,1.0,1.0,0.3326065957,0.3337064563,0.05529969931,0.05368119478
75,1.0,0.0,0.0,0.0,1.0,1.0,0.3361101612,0.3353610295,0.05585670471,0.05424541235
76,1.0,0.0,0.0,0.0,1.0,1.0,0.3299282832,0.3281992851,0.05525201559,0.05363488197
77,1.0,0.0,0.0,0.0,1.0,1.0,0.3310047472,0.3254764138,0.05570167303,0.05353856087
78,1.0,0.0,0.0,0.0,1.0,1.0,0.315699406,0.299164108,0.05183470249,0.04807466269
79,1.0,0.0,0.0,0.0,1.0,1.0,0.2067812494,0.1177914653,0.03234094381,0.01824361086
80,1.0,0.0,0.0,0.0,1.0,1.0,0.2045121215,0.09313820632,0.03169119358,0.01432996988
81,1.0,0.0,0.0,0.0,1.0,1.0,0.2402092391,0.1817168611,0.03822600842,0.02839648724
82,1.0,0.0,0.0,0.0,1.0,1.0,0.284130864,0.2558300797,0.04640251398,0.04070395231
83,1.0,0.0,0.0,0.0,1.0,1.0,0.3008188364,0.2793053122,0.04886627197,0.04432678223
84,1.0,0.0,0.0,0.0,1.0,1.0,0.311408541,0.2998325643,0.05146479607,0.0485008359
85,1.0,0.0,0.0,0.0,1.0,1.0,0.3149261116,0.3075207116,0.05171233416,0.04930090904
86,1.0,0.0,0.0,0.0,1.0,1.0,0.3236597569,0.3131581806,0.05328911543,0.05034345388
87,1.0,0.0,0.0,0.0,1.0,1.0,0.3285615038,0.3193581775,0.05429887772,0.05162405968
88,1.0,0.0,0.0,0.0,1.0,1.0,0.3258164006,0.3237395799,0.05346816778,0.05213147402
89,1.0,0.0,0.0,0.0,1.0,1.0,0.3247577872,0.3160488837,0.05348438025,0.05107760429
90,1.0,0.0,0.0,0.0,1.0,1.0,0.3250614725,0.3243223465,0.05363845825,0.05230414867
91,1.0,0.0,0.0,0.0,1.0,1.0,0.3192438867,0.3143941536,0.05346083641,0.0510430336
92,1.0,0.0,0.0,0.0,1.0,1.0,0.313454017,0.314013554,0.0519335866,0.05057400465
93,1.0,0.0,0.0,0.0,1.0,1.0,0.3052483484,0.3072609333,0.05047416687,0.04938870668
94,1.0,0.0,0.0,0.0,1.0,1.0,0.2986645539,0.2988022326,0.04918318987,0.04780936241
95,1.0,0.0,0.0,0.0,1.0,1.0,0.3051102341,0.3079092112,0.05036842823,0.0498239398
96,1.0,0.0,0.0,0.0,1.0,1.0,0.2975312322,0.3028611665,0.04931646585,0.04904401302
97,1.0,0.0,0.0,0.0,1.0,1.0,0.2980211587,0.3015265448,0.04965007305,0.04882717133
98,1.0,0.0,0.0,0.0,1.0,1.0,0.2983407793,0.308047386,0.0493709445,0.0493710041
99,1.0,0.0,0.0,0.0,1.0,1.0,0.2996678718,0.3059518809,0.04995417595,0.04940527678
100,1.0,0.0,0.0,0.0,1.0,1.0,0.2930818296,0.2974528949,0.04835784435,0.04754281044
101,1.0,0.0,0.0,0.0,1.0,1.0,0.3072662692,0.3121125432,0.0503718853,0.04955947399
102,1.0,0.0,0.0,0.0,1.0,1.0,0.3053851341,0.3112739579,0.05038517714,0.04984629154
103,1.0,0.0,0.0,0.0,1.0,1.0,0.306759582,0.3079087569,0.05010396242,0.04929578304
104,1.0,0.0,0.0,0.0,1.0,1.0,0.3053850372,0.3137780997,0.05007779598,0.05061334372
105,1.0,0.0,0.0,0.0,1.0,1.0,0.3124275842,0.3189005593,0.05081635714,0.05161452293
106,1.0,0.0,0.0,0.0,1.0,1.0,0.3092733835,0.3178555952,0.0510405302,0.05211514235
107,1.0,0.0,0.0,0.0,1.0,1.0,0.3037520738,0.3137405654,0.04971837997,0.05185675621
108,1.0,0.0,0.0,0.0,1.0,1.0,0.3101715612,0.3153578985,0.05014109612,0.05173289776
109,1.0,0.0,0.0,0.0,1.0,1.0,0.3056142614,0.312728517,0.04898542166,0.05136853456
110,1.0,0.0,0.0,0.0,1.0,1.0,0.3078964909,0.3229705224,0.04986977577,0.05303609371
111,1.0,0.0,0.0,0.0,1.0,1.0,0.3076470502,0.3155292276,0.04911965132,0.05174642801
112,1.0,0.0,0.0,0.0,1.0,1.0,0.3139695819,0.3209071081,0.04996806383,0.0525841713
113,1.0,0.0,0.0,0.0,1.0,1.0,0.3119175397,0.324659329,0.04986745119,0.05326151848
114,1.0,0.0,0.0,0.0,1.0,1.0,0.3178555246,0.3400658564,0.05103099346,0.05602884293
115,1.0,0.0,0.0,0.0,1.0,1.0,0.3236132638,0.3442524743,0.05222290754,0.05723422766
116,1.0,0.0,0.0,0.0,1.0,1.0,0.3176710778,0.3415815606,0.05131280422,0.05683881044
117,1.0,0.0,0.0,0.0,1.0,1.0,0.319232385,0.3363199101,0.0513728857,0.0558514595
118,1.0,0.0,0.0,0.0,1.0,1.0,0.3227706178,0.3505978475,0.05178189278,0.05809032917
119,1.0,0.0,0.0,0.0,1.0,1.0,0.3189706148,0.3431627623,0.05139517784,0.05719363689
120,1.0,0.0,0.0,0.0,1.0,1.0,0.3183037464,0.3431627301,0.05065226555,0.05695104599
121,1.0,0.0,0.0,0.0,1.0,1.0,0.3190238657,0.3379521192,0.05037349463,0.05535835028
122,1.0,0.0,0.0,0.0,1.0,1.0,0.3187586831,0.3400658052,0.05058300495,0.05611556768
123,1.0,0.0,0.0,0.0,1.0,1.0,0.3268513005,0.3436567668,0.05209386349,0.05706763268
124,1.0,0.0,0.0,0.0,1.0,1.0,0.3226676416,0.3320931509,0.05117106438,0.05510729551
125,1.0,0.0,0.0,0.0,1.0,1.0,0.3184944822,0.3294337307,0.05040198565,0.05433958769
126,1.0,0.0,0.0,0.0,1.0,1.0,0.3177033317,0.3299744372,0.05039691925,0.05459666252
127,1.0,0.0,0.0,0.0,1.0,1.0,0.3178555889,0.3347191313,0.05126082897,0.05628120899
128,1.0,0.0,0.0,0.0,1.0,1.0,0.3204069159,0.335750197,0.05171066523,0.05643552542
129,1.0,0.0,0.0,0.0,1.0,1.0,0.3250219226,0.3420804126,0.05239737034,0.05685114861
130,1.0,0.0,0.0,0.0,1.0,1.0,0.3189708937,0.33579973,0.0509236455,0.0551019907
131,1.0,0.0,0.0,0.0,1.0,1.0,0.317178308,0.3236288919,0.05061143637,0.05377465487
132,1.0,0.0,0.0,0.0,1.0,1.0,0.3224536644,0.3262508256,0.05159646273,0.05396568775
133,1.0,0.0,0.0,0.0,1.0,1.0,0.3180415211,0.3252151079,0.05073398352,0.05388844013
134,1.0,0.0,0.0,0.0,1.0,1.0,0.312172468,0.3236288565,0.05016279221,0.05357700586
135,1.0,0.0,0.0,0.0,1.0,1.0,0.3172570966,0.3204557549,0.0502743721,0.05261874199
136,1.0,0.0,0.0,0.0,1.0,1.0,0.3206678659,0.3315759952,0.05187726021,0.0555639863
137,1.0,0.0,0.0,0.0,1.0,1.0,0.2266775056,0.1848968858,0.0350856781,0.02950388193
138,1.0,0.0,0.0,0.0,1.0,1.0,0.1619722204,0.04961767811,0.02396386862,0.007624864578
139,1.0,0.0,0.0,0.0,1.0,1.0,0.2083638298,0.1614216817,0.03168004751,0.0252366662
140,1.0,0.0,0.0,0.0,1.0,1.0,0.2696641003,0.2547917708,0.04212576151,0.04080927372
141,1.0,0.0,0.0,0.0,1.0,1.0,0.283875098,0.2670642165,0.044957757,0.04336166382
142,1.0,0.0,0.0,0.0,1.0,1.0,0.2963170766,0.2916406174,0.04680925608,0.04707372189
143,1.0,0.0,0.0,0.0,1.0,1.0,0.3036702437,0.3057500332,0.04814642668,0.04920452833
144,1.0,0.0,0.0,0.0,1.0,1.0,0.316937031,0.3205446853,0.05028402805,0.05188035965
145,1.0,0.0,0.0,0.0,1.0,1.0,0.3124303267,0.3160487835,0.04989367723,0.05123496056
146,1.0,0.0,0.0,0.0,1.0,1.0,0.3166714575,0.3220791989,0.05067634583,0.0520169735
147,1.0,0.0,0.0,0.0,1.0,1.0,0.3219679668,0.3253997459,0.0513728857,0.05244314671
148,1.0,0.0,0.0,0.0,1.0,1.0,0.3225625535,0.3253998288,0.05167871714,0.05248200893
149,1.0,0.0,0.0,0.0,1.0,1.0,0.322934808,0.3304075674,0.0520786643,0.05368107557
150,1.0,0.0,0.0,0.0,1.0,1.0,0.318686706,0.3237392438,0.05081534386,0.05187952518
151,1.0,0.0,0.0,0.0,1.0,1.0,0.3178907008,0.3226677611,0.05085831881,0.05192345381
152,1.0,0.0,0.0,0.0,1.0,1.0,0.3240086274,0.3287203788,0.05193996429,0.05273908377
153,1.0,0.0,0.0,0.0,1.0,1.0,0.3221343573,0.3337006242,0.05206423998,0.05366617441
154,1.0,0.0,0.0,0.0,1.0,1.0,0.3212786662,0.3303801828,0.05183839798,0.05317443609
155,1.0,0.0,0.0,0.0,1.0,1.0,0.3221339287,0.3320403704,0.05210018158,0.05343610048
156,1.0,0.0,0.0,0.0,1.0,1.0,0.3204820315,0.3337004299,0.05165028572,0.05351394415
157,1.0,0.0,0.0,0.0,1.0,1.0,0.3190938572,0.3303802313,0.05109345913,0.05268186331
158,1.0,0.0,0.0,0.0,1.0,1.0,0.3224533971,0.3314980905,0.05204105377,0.05336868763
159,1.0,0.0,0.0,0.0,1.0,1.0,0.3268512478,0.3397444062,0.05283153057,0.05468994379
160,1.0,0.0,0.0,0.0,1.0,1.0,0.325976671,0.3408691896,0.05262315273,0.05502730608
161,1.0,0.0,0.0,0.0,1.0,1.0,0.3218118532,0.3337007942,0.05170357227,0.05356919765
162,1.0,0.0,0.0,0.0,1.0,1.0,0.3237862609,0.329848852,0.0517834425,0.05284023285
163,1.0,0.0,0.0,0.0,1.0,1.0,0.3249419868,0.3298487388,0.05271792412,0.05325037241
164,1.0,0.0,0.0,0.0,1.0,1.0,0.3265177071,0.3303805355,0.05259793997,0.05313193798
165,1.0,0.0,0.0,0.0,1.0,1.0,0.3265174858,0.3325900835,0.05216526985,0.05269485712
166,1.0,0.0,0.0,0.0,1.0,1.0,0.3254383194,0.3370596799,0.05215096474,0.05320978165
167,1.0,0.0,0.0,0.0,1.0,1.0,0.3347724577,0.3436619061,0.05412578583,0.0543885231
168,1.0,0.0,0.0,0.0,1.0,1.0,0.3358512598,0.351289035,0.05492007732,0.05651199818
169,1.0,0.0,0.0,0.0,1.0,1.0,0.3353176796,0.3507976162,0.05439174175,0.05597597361
170,1.0,0.0,0.0,0.0,1.0,1.0,0.3347800503,0.3425241012,0.05414754152,0.05467587709
171,1.0,0.0,0.0,0.0,1.0,1.0,0.3342287072,0.3452022904,0.05399572849,0.0550442934
172,1.0,0.0,0.0,0.0,1.0,1.0,0.3403374528,0.3601883715,0.05523079634,0.05756449699
173,1.0,0.0,0.0,0.0,1.0,1.0,0.3379757065,0.3588162674,0.05475330353,0.05709987879
174,1.0,0.0,0.0,0.0,1.0,1.0,0.2839231278,0.2746808104,0.04513990879,0.04306447506
175,1.0,0.0,0.0,0.0,1.0,1.0,0.289764677,0.2846095122,0.04658085108,0.04526501894
176,1.0,0.0,0.0,0.0,1.0,1.0,0.3091392017,0.3271200688,0.04955661297,0.05163228512
177,1.0,0.0,0.0,0.0,1.0,1.0,0.3304735428,0.3609096488,0.05355060101,0.05744993687
178,1.0,0.0,0.0,0.0,1.0,1.0,0.3307273263,0.3637314538,0.05351436138,0.0579521656
179,1.0,0.0,0.0,0.0,1.0,1.0,0.3326063705,0.3856904624,0.05408716202,0.06068313122
180,1.0,0.0,0.0,0.0,1.0,1.0,0.332875237,0.3756288803,0.05372089148,0.05898761749
181,1.0,0.0,0.0,0.0,1.0,1.0,0.3457703493,0.379788055,0.05528247356,0.06002104282
182,1.0,0.0,0.0,0.0,1.0,1.0,0.3520668704,0.372341012,0.05629807711,0.05998110771
183,1.0,0.0,0.0,0.0,1.0,1.0,0.360589465,0.3759960193,0.05656790733,0.06044244766
184,1.0,0.0,0.0,0.0,1.0,1.0,0.376456384,0.3732094962,0.05904406309,0.06165665388
185,1.0,0.0,0.0,0.0,1.0,1.0,0.3832768644,0.370760544,0.05859047174,0.06042963266
186,1.0,0.0,0.0,0.0,1.0,1.0,0.3738036879,0.3528381445,0.05701702833,0.05915850401
187,1.0,0.0,0.0,0.0,1.0,1.0,0.3797536341,0.3630049154,0.05902242661,0.06197351217
188,1.0,0.0,0.0,0.0,1.0,1.0,0.3808215215,0.3649997955,0.05903381109,0.06223928928
189,1.0,0.0,0.0,0.0,1.0,1.0,0.3758733507,0.3654209889,0.05727124214,0.06175792217
190,1.0,0.0,0.0,0.0,1.0,1.0,0.3816524254,0.3596122289,0.05843764544,0.06163972616
191,1.0,0.0,0.0,0.0,1.0,1.0,0.3838687523,0.362451742,0.0591172576,0.06257903576
192,1.0,0.0,0.0,0.0,1.0,1.0,0.3813199834,0.3562824552,0.05882281065,0.06204599142
193,1.0,0.0,0.0,0.0,1.0,1.0,0.3752289308,0.3556010613,0.05755150318,0.06104767323
194,1.0,0.0,0.0,0.0,1.0,1.0,0.3812395819,0.3638593306,0.05820298195,0.06220775843
195,1.0,0.0,0.0,0.0,1.0,1.0,0.3812392172,0.3661475533,0.05855607986,0.06258517504
196,1.0,0.0,0.0,0.0,1.0,1.0,0.3822428087,0.360300103,0.05893903971,0.06218332052
197,1.0,0.0,0.0,0.0,1.0,1.0,0.3826534712,0.3596123996,0.05868989229,0.0619058013
198,1.0,0.0,0.0,0.0,1.0,1.0,0.3770817898,0.3607359493,0.05822968483,0.06227344275
199,1.0,0.0,0.0,0.0,1.0,1.0,0.3832511871,0.3661478034,0.05823540688,0.06224244833
200,1.0,0.0,0.0,0.0,1.0,1.0,0.3758887712,0.360997089,0.0574016571,0.06142508984
201,1.0,0.0,0.0,0.0,1.0,1.0,0.3728216894,0.3556007504,0.05659121275,0.060310781
202,1.0,0.0,0.0,0.0,1.0,1.0,0.3717223813,0.3591746956,0.05690485239,0.0617364049
203,1.0,0.0,0.0,0.0,1.0,1.0,0.368997679,0.3551476058,0.05663961172,0.06066614389
204,1.0,0.0,0.0,0.0,1.0,1.0,0.3693209649,0.3556009493,0.05661463737,0.06090772152
205,1.0,0.0,0.0,0.0,1.0,1.0,0.3682153507,0.3562678488,0.05660164356,0.06091415882
206,1.0,0.0,0.0,0.0,1.0,1.0,0.3700991312,0.3641498783,0.05698758364,0.06209492683
207,1.0,0.0,0.0,0.0,1.0,1.0,0.367248791,0.3520046737,0.05599147081,0.0597242713
208,1.0,0.0,0.0,0.0,1.0,1.0,0.3634335812,0.3567189112,0.05591827631,0.06044495106
209,1.0,0.0,0.0,0.0,1.0,1.0,0.3585522177,0.3526512105,0.05511367321,0.05937361717
210,1.0,0.0,0.0,0.0,1.0,1.0,0.3602838843,0.3510698294,0.05513578653,0.05884689093
211,1.0,0.0,0.0,0.0,1.0,1.0,0.3654802799,0.3562677494,0.05603778362,0.06002151966
212,1.0,0.0,0.0,0.0,1.0,1.0,0.3654805606,0.3520047838,0.05611950159,0.05957710743
213,1.0,0.0,0.0,0.0,1.0,1.0,0.3596609465,0.3488620486,0.0551045537,0.05881351233
214,1.0,0.0,0.0,0.0,1.0,1.0,0.3631219951,0.3580557391,0.0565302968,0.06133008003
215,1.0,0.0,0.0,0.0,1.0,1.0,0.3610775392,0.3573954026,0.0548158288,0.05927455425
216,1.0,0.0,0.0,0.0,1.0,1.0,0.3598333499,0.3551476451,0.05512058735,0.05960410833
217,1.0,0.0,0.0,0.0,1.0,1.0,0.3631188177,0.3573953971,0.05574554205,0.05999284983
218,1.0,0.0,0.0,0.0,1.0,1.0,0.364848389,0.3625733883,0.05618095398,0.0612398386
219,1.0,0.0,0.0,0.0,1.0,1.0,0.3632769234,0.3551474891,0.05633068085,0.06033521891
220,1.0,0.0,0.0,0.0,1.0,1.0,0.3518309969,0.3405037536,0.05376458168,0.05692720413
221,1.0,0.0,0.0,0.0,1.0,1.0,0.2245319746,0.1453436566,0.03283858299,0.02376127243
222,1.0,0.0,0.0,0.0,1.0,1.0,0.2144394174,0.05013924791,0.03012681007,0.008069694042
223,1.0,0.0,0.0,0.0,1.0,1.0,0.2288220593,0.03818452734,0.03236013651,0.006151080132
224,1.0,0.0,0.0,0.0,1.0,1.0,0.2164989269,0.05849574733,0.03115212917,0.009399354458
225,1.0,0.0,0.0,0.0,1.0,1.0,0.2511871217,0.1736734527,0.03769475222,0.02813833952
226,1.0,0.0,0.0,0.0,1.0,1.0,0.2904361548,0.2418003346,0.04463422298,0.03938311338
227,1.0,0.0,0.0,0.0,1.0,1.0,0.3314731844,0.2937658704,0.05240941048,0.04870373011
228,1.0,0.0,0.0,0.0,1.0,1.0,0.3418039706,0.3196266954,0.05427849293,0.05241602659
229,1.0,0.0,0.0,0.0,1.0,1.0,0.3466273353,0.338520663,0.0553381443,0.0553381443
230,1.0,0.0,0.0,0.0,1.0,1.0,0.3548800951,0.3439639658,0.05686509609,0.05607169867
231,1.0,0.0,0.0,0.0,1.0,1.0,0.3504216539,0.3396164066,0.0563544631,0.05556076765
232,1.0,0.0,0.0,0.0,1.0,1.0,0.3542950746,0.3407187866,0.05647313595,0.05515980721
233,1.0,0.0,0.0,0.0,1.0,1.0,0.3520666746,0.3483395001,0.05686628819,0.05686628819
234,1.0,0.0,0.0,0.0,1.0,1.0,0.3460558626,0.3391550954,0.05561721325,0.05482268333
235,1.0,0.0,0.0,0.0,1.0,1.0,0.3416332258,0.3396798848,0.05510246754,0.05510252714
236,1.0,0.0,0.0,0.0,1.0,1.0,0.3415918806,0.3396797245,0.05528759956,0.05502307415
237,1.0,0.0,0.0,0.0,1.0,1.0,0.3410338643,0.3424316196,0.05556070805,0.05556070805
238,1.0,0.0,0.0,0.0,1.0,1.0,0.3350539605,0.3391547803,0.05408036709,0.0546079874
239,1.0,0.0,0.0,0.0,1.0,1.0,0.3432259094,0.340793445,0.05605024099,0.0555164814
240,1.0,0.0,0.0,0.0,1.0,1.0,0.3336927312,0.3326013403,0.05442380905,0.05415701866
241,1.0,0.0,0.0,0.0,1.0,1.0,0.3375163698,0.3347805992,0.05440378189,0.05413973331
242,1.0,0.0,0.0,0.0,1.0,1.0,0.3410340391,0.3391549636,0.05578714609,0.05525332689
243,1.0,0.0,0.0,0.0,1.0,1.0,0.3410339098,0.3407932534,0.05527859926,0.05501413345
244,1.0,0.0,0.0,0.0,1.0,1.0,0.3372402068,0.3369829995,0.05521631241,0.05494827032
245,1.0,0.0,0.0,0.0,1.0,1.0,0.3380465807,0.3396794856,0.05504208803,0.05530798435
246,1.0,0.0,0.0,0.0,1.0,1.0,0.3375167112,0.3391549115,0.05506062508,0.0553278923
247,1.0,0.0,0.0,0.0,1.0,1.0,0.332057052,0.3369827586,0.05374181271,0.05427122116
248,1.0,0.0,0.0,0.0,1.0,1.0,0.338877097,0.3430427387,0.05534917116,0.0556165576
249,1.0,0.0,0.0,0.0,1.0,1.0,0.3309630257,0.3342508002,0.05417197943,0.05417197943
250,1.0,0.0,0.0,0.0,1.0,1.0,0.3315064268,0.3271199959,0.05384880304,0.05304902792
251,1.0,0.0,0.0,0.0,1.0,1.0,0.3385730544,0.3358777847,0.05570673943,0.05490326881
252,1.0,0.0,0.0,0.0,1.0,1.0,0.3345070614,0.329848701,0.05420708656,0.05288493633
253,1.0,0.0,0.0,0.0,1.0,1.0,0.3320568151,0.3281995158,0.05410003662,0.05303400755
