frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
60,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2644678271,0.2335538351,0.3630769791,0.5232572012,0.4884211451,0.2972967374
61,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.275186652,0.2295168425,0.361573324,0.5824180838,0.4822545511,0.3727277303
62,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2517792212,0.2152006974,0.3548387054,0.5609758695,0.4865425927,0.317306239
63,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2607243918,0.2150195791,0.3652173577,0.5777785962,0.4960160819,0.3425935082
64,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2672926917,0.1897178184,0.4113371098,0.4565221846,0.5264187622,0.2783503752
65,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2598547878,0.1895493997,0.482857155,0.4835161926,0.5823754796,0.3030297926
66,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2505267452,0.2134915633,0.5013334619,0.4574461439,0.5992439267,0.3893802936
67,1.0,-0.7853981853,0.0,0.5235987902,1.0,1.0,0.2383097273,0.2300739863,0.5304136815,0.5714291607,0.6279926828,0.5679995731
68,1.0,-0.7853981853,0.0,0.5235987902,1.0,1.0,0.2523287619,0.2603282591,0.5082328563,0.6434783567,0.6320583165,0.7832159777
69,1.0,0.0,0.0,0.0,1.0,1.0,0.2898814799,0.2866047043,0.5670995867,0.6194036617,0.6654410675,0.7628200824
70,1.0,0.0,0.0,0.0,1.0,1.0,0.3027398199,0.3118822931,0.5446338527,0.6423841341,0.6489361259,0.7443185132
71,1.0,0.0,0.0,0.0,1.0,1.0,0.2785967345,0.280762091,0.5126705565,0.6153846154,0.6431096133,0.7295601088
72,1.0,0.0,0.0,0.0,1.0,1.0,0.2779903245,0.2595042215,0.4683066059,0.6122446554,0.6070175358,0.6891889499
73,1.0,0.0,0.0,0.0,1.0,1.0,0.2633038028,0.2255683295,0.4601113108,0.5985915165,0.6006944551,0.630768944
74,1.0,0.0,0.0,0.0,1.0,1.0,0.2652722203,0.2244360995,0.4542055125,0.6056339323,0.5964912013,0.6171875398
75,1.0,0.0,0.0,0.0,1.0,1.0,0.2538564569,0.2077693042,0.4581372869,0.6074065931,0.5913975922,0.6120694697
76,1.0,0.0,0.0,0.0,1.0,1.0,0.2187459276,0.161200239,0.4396226427,0.5948273939,0.5806451115,0.6111105787
77,1.0,0.0,0.0,0.0,1.0,1.0,0.1987634583,0.147932049,0.4521574652,0.5849055464,0.5812273187,0.6341469762
78,1.0,0.0,0.0,0.0,1.0,1.0,0.176810071,0.1150433158,0.4283053437,0.6105251744,0.5647481015,0.6874993713
79,1.0,0.0,0.0,0.0,1.0,1.0,0.1843454928,0.1367658378,0.4430379846,0.5882361714,0.5859648989,0.6282043067
80,1.0,0.0,0.0,0.0,1.0,1.0,0.1714373194,0.1374232742,0.4434306932,0.5957454028,0.5714286799,0.6103889648
81,1.0,0.0,0.0,0.0,1.0,1.0,0.1684040525,0.157520542,0.4267398905,0.6413039795,0.5688404447,0.6436782708
82,1.0,0.0,0.0,0.0,1.0,1.0,0.1723806913,0.162317791,0.4330273712,0.6382970967,0.5802918938,0.6629212402
83,1.0,0.0,0.0,0.0,1.0,1.0,0.169245769,0.1635775959,0.4135472573,0.6526323506,0.5503597347,0.6593403557
84,1.0,0.0,0.0,0.0,1.0,1.0,0.2248232365,0.128559159,0.4805725365,0.5909079727,0.5892117779,0.8064494005
85,1.0,0.0,0.0,0.0,1.0,1.0,0.1772597802,0.1721886474,0.4415094148,0.6382981536,0.5767788767,0.652174794
86,1.0,0.0,0.0,0.0,1.0,1.0,0.1793392137,0.1513751026,0.4299066322,0.6458315121,0.569343037,0.6506035654
87,1.0,0.0,0.0,0.0,1.0,1.0,0.1747147069,0.1404325193,0.4248120569,0.6129028492,0.5656933584,0.6233762571
88,1.0,0.0,0.0,0.0,1.0,1.0,0.1845982092,0.1544593963,0.4235074023,0.6262627991,0.5600000462,0.6352923888
89,1.0,0.0,0.0,0.0,1.0,1.0,0.1762619773,0.1495515305,0.4333959204,0.638297212,0.5656933169,0.6707307467
90,1.0,0.0,0.0,0.0,1.0,1.0,0.1765928931,0.1506512579,0.4323308206,0.6170213738,0.5625001233,0.6463433479
91,1.0,0.0,0.0,0.0,1.0,1.0,0.1904597721,0.1604270461,0.4132076432,0.6039605113,0.542435575,0.6206898105
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,1.0,0.0,0.0,0.0,1.0,1.0,0.1828924961,0.1486625136,0.4417745205,0.6868677673,0.569892423,0.6987946775
94,1.0,0.0,0.0,0.0,1.0,1.0,0.1486155697,0.1132460569,0.4646840735,0.67500059,0.582733852,0.7142840018
95,1.0,0.0,0.0,0.0,1.0,1.0,0.1615640289,0.1162987447,0.4605262533,0.6162799469,0.5781817501,0.6406243012
96,1.0,0.0,0.0,0.0,1.0,1.0,0.1675041722,0.1154592354,0.4841713418,0.6,0.5956679406,0.6406247113
97,1.0,0.0,0.0,0.0,1.0,1.0,0.1753739119,0.108634767,0.4679245418,0.6559149052,0.5942027356,0.7166658318
98,1.0,0.0,0.0,0.0,1.0,1.0,0.1742147166,0.1073344104,0.4495412748,0.6526309647,0.5774648598,0.6885224324
99,1.0,0.0,0.0,0.0,1.0,1.0,0.1872794899,0.1209289584,0.4415584717,0.6732673812,0.5729536991,0.7058826737
100,1.0,0.0,0.0,0.0,1.0,1.0,0.1889402545,0.1219657635,0.4381625196,0.6635512144,0.57966098,0.7083333333
101,1.0,0.0,0.0,0.0,1.0,1.0,0.1863072732,0.1199331544,0.4477351729,0.6542050644,0.5799998599,0.7083347091
102,1.0,0.0,0.0,0.0,1.0,1.0,0.175649007,0.1325791133,0.4147627287,0.6700002554,0.5544218309,0.7051288348
103,1.0,0.0,0.0,0.0,1.0,1.0,0.1665737344,0.1315054248,0.4347826452,0.6739118588,0.5649123732,0.6666650161
104,1.0,0.0,0.0,0.0,1.0,1.0,0.1742798878,0.1437555658,0.4466192612,0.6632645321,0.582191712,0.690476135
105,1.0,0.0,0.0,0.0,1.0,1.0,0.1760581088,0.1449702722,0.4466191412,0.6666673202,0.5870305924,0.6705887994
106,1.0,0.0,0.0,0.0,1.0,1.0,0.1795730854,0.152164128,0.4646097755,0.6666680724,0.5916955642,0.670454195
107,1.0,0.0,0.0,0.0,1.0,1.0,0.1755291852,0.1538932026,0.4480286269,0.6326531918,0.5916955855,0.6629224568
108,1.0,0.0,0.0,0.0,1.0,1.0,0.1723177303,0.1559411583,0.4410162772,0.6526318952,0.5815604989,0.6477265093
109,1.0,0.0,0.0,0.0,1.0,1.0,0.1770032561,0.1607492483,0.4525938388,0.6464631653,0.5979021435,0.6630429486
110,1.0,0.0,0.0,0.0,1.0,1.0,0.1733353257,0.1605602994,0.4501845648,0.6382985095,0.5848374647,0.6404496842
111,1.0,0.0,0.0,0.0,1.0,1.0,0.1258557383,0.1446077308,0.4407407939,0.6176487252,0.567765529,0.632909952
112,1.0,0.0,0.0,0.0,1.0,1.0,0.1168179428,0.156628884,0.4489796241,0.4126955687,0.544776072,0.4166656102
113,1.0,0.0,0.0,0.0,1.0,1.0,0.1065580228,0.1616744863,0.4797793701,0.4482734819,0.5772057571,0.4318175288
114,1.0,0.0,0.0,0.0,1.0,1.0,0.1194184143,0.1590873056,0.4411764988,0.5846157312,0.5655430961,0.6470576655
115,1.0,0.0,0.0,0.0,1.0,1.0,0.132894804,0.1795293754,0.4462659222,0.6301391754,0.5703703238,0.6804111764
116,1.0,0.0,0.0,0.0,1.0,1.0,0.1348167891,0.1805561748,0.4406474364,0.6666666667,0.5766421815,0.6666666667
117,1.0,0.0,0.0,0.0,1.0,1.0,0.1404621419,0.1853513242,0.4486487229,0.6410264178,0.5854543822,0.6568634058
118,1.0,0.0,0.0,0.0,1.0,1.0,0.1537601637,0.1955426335,0.4508050001,0.6627901688,0.583333147,0.6388888889
119,1.0,0.0,0.0,0.0,1.0,1.0,0.1391625788,0.197691564,0.4484629927,0.649350466,0.5824177704,0.6296299278
120,1.0,0.0,0.0,0.0,1.0,1.0,0.1481315764,0.2064065432,0.4517856571,0.6506013041,0.5869563136,0.6578953717
121,1.0,0.0,0.0,0.0,1.0,1.0,0.1629913567,0.2149534707,0.4211468952,0.6593414766,0.5588235408,0.6495721552
122,1.0,0.0,0.0,0.0,1.0,1.0,0.157618193,0.211278994,0.4283154901,0.6818162827,0.5735294527,0.6434780156
123,1.0,0.0,0.0,0.0,1.0,1.0,0.1665736822,0.2196575279,0.4301074584,0.6774183077,0.5714283459,0.658332345
124,1.0,0.0,0.0,0.0,1.0,1.0,0.1713328878,0.2216945509,0.4267856606,0.6354171261,0.570909193,0.6311480246
125,1.0,0.0,0.0,0.0,1.0,1.0,0.1884044649,0.228809663,0.4362656691,0.647619126,0.5714282888,0.6240009407
126,1.0,0.0,0.0,0.0,1.0,1.0,0.1892751387,0.2300870452,0.461946954,0.6355128007,0.5935249829,0.6171873822
127,1.0,0.0,0.0,0.0,1.0,1.0,0.1963815945,0.2366170912,0.4491227776,0.6517864414,0.5830385942,0.6194029367
128,1.0,0.0,0.0,0.0,1.0,1.0,0.181393344,0.2246947886,0.4501779191,0.6666666667,0.5827338045,0.6319991649
129,1.0,0.0,0.0,0.0,1.0,1.0,0.1991772114,0.227471635,0.4466191569,0.6428578337,0.5806453866,0.6141732955
130,1.0,0.0,0.0,0.0,1.0,1.0,0.2013009767,0.2303675637,0.4487631916,0.6578941389,0.5780142726,0.6153851263
131,1.0,0.0,0.0,0.0,1.0,1.0,0.2023737372,0.2303681401,0.4547069277,0.6491213468,0.5886523686,0.6307694919
132,1.0,0.0,0.0,0.0,1.0,1.0,0.1959688654,0.2276310643,0.4581104706,0.6636362174,0.5871885449,0.6406255132
133,1.0,0.0,0.0,0.0,1.0,1.0,0.2030951288,0.2337979554,0.479501026,0.6491227734,0.6071429687,0.6412209534
134,1.0,0.0,0.0,0.0,1.0,1.0,0.219389728,0.2437664076,0.4599302791,0.6428580286,0.5993031792,0.6500010363
135,1.0,0.0,0.0,0.0,1.0,1.0,0.2203629253,0.242025109,0.4583333888,0.6377962537,0.5993030495,0.6258993033
136,1.0,0.0,0.0,0.0,1.0,1.0,0.2013138986,0.2256804025,0.4688057198,0.6460181981,0.5985665339,0.6428560219
137,1.0,0.0,0.0,0.0,1.0,1.0,0.2120554323,0.238463196,0.4660870727,0.6147538306,0.6,0.632353013
138,1.0,0.0,0.0,0.0,1.0,1.0,0.209307061,0.2384633821,0.4712042103,0.624999537,0.6,0.6176469146
139,1.0,0.0,0.0,0.0,1.0,1.0,0.1939475503,0.2330852894,0.4632866287,0.6396408295,0.5901058569,0.6212130254
140,1.0,0.0,0.0,0.0,1.0,1.0,0.1876147216,0.2292625537,0.4614034559,0.6448602301,0.5842292723,0.6249993643
141,1.0,0.0,0.0,0.0,1.0,1.0,0.1886070481,0.2273100598,0.4479718085,0.644859927,0.5703972379,0.6111103446
142,1.0,0.0,0.0,0.0,1.0,1.0,0.1852112048,0.2256800887,0.4667833117,0.6509446922,0.591397929,0.6269844829
143,1.0,0.0,0.0,0.0,1.0,1.0,0.2355706115,0.2623534948,0.4402079517,0.6250003934,0.5750002101,0.6258500331
144,1.0,0.0,0.0,0.0,1.0,1.0,0.2520035287,0.2780139471,0.4579760543,0.6326527626,0.6021125774,0.6392413164
145,1.0,0.0,0.0,0.0,1.0,1.0,0.2580315262,0.2780135541,0.4561101977,0.613333758,0.602112894,0.6329114794
146,1.0,0.0,0.0,0.0,1.0,1.0,0.2489955845,0.274669219,0.4498269084,0.618055514,0.6063828812,0.6387093097
147,1.0,0.0,0.0,0.0,1.0,1.0,0.2494333086,0.2725748014,0.4564101971,0.6232876098,0.6083915684,0.6474356643
148,1.0,0.0,0.0,0.0,1.0,1.0,0.2597514315,0.2868116402,0.4578313152,0.5960270769,0.6056339472,0.6319023035
149,1.0,0.0,0.0,0.0,1.0,1.0,0.2592407711,0.2875588199,0.4436860159,0.6052625605,0.5964911286,0.634146117
150,1.0,0.0,0.0,0.0,1.0,1.0,0.2605749082,0.2860593813,0.4493997021,0.611842779,0.6042401965,0.6358017674
151,1.0,0.0,0.0,0.0,1.0,1.0,0.2584763106,0.2880950534,0.4534483105,0.6133342402,0.6085411052,0.6543208553
152,1.0,0.0,0.0,0.0,1.0,1.0,0.263741343,0.2901602597,0.4531250118,0.6184219931,0.5985663027,0.6419748119
153,1.0,0.0,0.0,0.0,1.0,1.0,0.2606489584,0.2926938632,0.4559585425,0.609271835,0.6071428159,0.640244271
154,1.0,0.0,0.0,0.0,1.0,1.0,0.2598898924,0.2847873077,0.4607330772,0.6107382648,0.6093191381,0.6415105379
155,1.0,0.0,0.0,0.0,1.0,1.0,0.2610998541,0.2855547778,0.4567474186,0.6092713115,0.6035714901,0.6499997258
156,1.0,0.0,0.0,0.0,1.0,1.0,0.2602713648,0.2855551281,0.4340276714,0.6133326673,0.5857143348,0.637499699
157,1.0,0.0,0.0,0.0,1.0,1.0,0.2584762315,0.2799856192,0.4413792716,0.6200001179,0.5992909843,0.6455690537
158,1.0,0.0,0.0,0.0,1.0,1.0,0.2659387716,0.2873397178,0.4278259911,0.6078425525,0.5749997576,0.6459626156
159,1.0,0.0,0.0,0.0,1.0,1.0,0.2554706854,0.2728972333,0.4438687039,0.6216220146,0.5957446484,0.6363636364
160,1.0,0.0,0.0,0.0,1.0,1.0,0.2481492289,0.267332983,0.4297944711,0.6344832537,0.5874126166,0.6274508692
161,1.0,0.0,0.0,0.0,1.0,1.0,0.2575882117,0.2717782426,0.4432989808,0.6199999706,0.6000000773,0.6516124261
162,1.0,0.0,0.0,0.0,1.0,1.0,0.2515834977,0.2717783865,0.4465517165,0.6301375112,0.5929825157,0.6451612903
163,1.0,0.0,0.0,0.0,1.0,1.0,0.262375055,0.2725747695,0.4473228887,0.6250007178,0.6013984548,0.6538468532
164,1.0,0.0,0.0,0.0,1.0,1.0,0.2576412672,0.270827694,0.4325260615,0.6308733252,0.5839161587,0.645162453
165,1.0,0.0,0.0,0.0,1.0,1.0,0.2524723704,0.2648697265,0.4390243604,0.6206895524,0.5865724193,0.6400004032
166,1.0,0.0,0.0,0.0,1.0,1.0,0.2564013313,0.2684015872,0.4275742603,0.6326537475,0.575971718,0.6578936949
167,1.0,0.0,0.0,0.0,1.0,1.0,0.2603441165,0.2701672801,0.4353146511,0.6241618208,0.5830387886,0.6470594032
168,1.0,0.0,0.0,0.0,1.0,1.0,0.2585360584,0.2762542232,0.437499873,0.6241606615,0.5809856992,0.6496817791
169,1.0,0.0,0.0,0.0,1.0,1.0,0.2563559721,0.272734986,0.4419411524,0.6216215821,0.5915492743,0.6451617403
170,1.0,0.0,0.0,0.0,1.0,1.0,0.2669742535,0.2840518574,0.4280822203,0.6089742243,0.5789473684,0.6358029853
171,1.0,0.0,0.0,0.0,1.0,1.0,0.2618399342,0.2815330835,0.4315068635,0.6209154361,0.5739436089,0.6374995367
172,1.0,0.0,0.0,0.0,1.0,1.0,0.2589859399,0.2858115221,0.440000015,0.6174495475,0.5863311674,0.6352200659
173,1.0,0.0,0.0,0.0,1.0,1.0,0.2585362067,0.2812048888,0.4375000822,0.6107387918,0.5842292182,0.6433121371
174,1.0,0.0,0.0,0.0,1.0,1.0,0.2550297775,0.2827602277,0.4482759259,0.6148650414,0.5943061232,0.6415098928
175,1.0,0.0,0.0,0.0,1.0,1.0,0.2550657741,0.2786214798,0.449652804,0.6190480477,0.5899283028,0.6387089338
176,1.0,0.0,0.0,0.0,1.0,1.0,0.2572478065,0.2860721969,0.4347825842,0.6283788232,0.5797103154,0.6582285593
177,1.0,0.0,0.0,0.0,1.0,1.0,0.2615522261,0.2858116191,0.4367418317,0.6158943922,0.5827338635,0.6415102588
178,1.0,0.0,0.0,0.0,1.0,1.0,0.2623751559,0.2868435163,0.4317788696,0.611842096,0.5776174974,0.6477992083
179,1.0,0.0,0.0,0.0,1.0,1.0,0.2602713021,0.2812051846,0.4461806023,0.6133330625,0.5878135935,0.6433125081
180,1.0,0.0,0.0,0.0,1.0,1.0,0.249860338,0.2712773328,0.4479167126,0.6180561292,0.5892856936,0.6513153589
181,1.0,0.0,0.0,0.0,1.0,1.0,0.2507135222,0.2752848893,0.4351536106,0.6258502912,0.5789472513,0.6433120762
182,1.0,0.0,0.0,0.0,1.0,1.0,0.243475792,0.2665178236,0.4344122796,0.6363629444,0.5859649029,0.6381576969
183,1.0,0.0,0.0,0.0,1.0,1.0,0.2507250783,0.2674562034,0.4377163243,0.6275861764,0.584507156,0.6513154939
184,1.0,0.0,0.0,0.0,1.0,1.0,0.2507250849,0.2648699317,0.4290657459,0.6413801006,0.5759715591,0.6600006905
185,1.0,0.0,0.0,0.0,1.0,1.0,0.2520178358,0.2639371649,0.4352332495,0.6301373072,0.580986183,0.659999829
186,1.0,0.0,0.0,0.0,1.0,1.0,0.2533066457,0.2666356456,0.4362068797,0.6326530914,0.5901060084,0.6556294826
187,1.0,0.0,0.0,0.0,1.0,1.0,0.2515839348,0.2630111595,0.4310344892,0.6369868333,0.582456135,0.6600001163
188,1.0,0.0,0.0,0.0,1.0,1.0,0.2528503875,0.2603439446,0.4341880441,0.62837878,0.5909089205,0.6510066341
189,1.0,0.0,0.0,0.0,1.0,1.0,0.2559124492,0.2656969265,0.432526014,0.6216228401,0.5845068796,0.6490058768
190,1.0,0.0,0.0,0.0,1.0,1.0,0.2476953368,0.2595723454,0.4350086288,0.6433571837,0.5830388747,0.6666656842
191,1.0,0.0,0.0,0.0,1.0,1.0,0.2459633478,0.2613383152,0.4350086363,0.6338034529,0.5901060537,0.648647829
192,1.0,0.0,0.0,0.0,1.0,1.0,0.255954557,0.2658090499,0.4355401366,0.6258509491,0.5886523489,0.6599999434
193,1.0,0.0,0.0,0.0,1.0,1.0,0.2550298329,0.2647645384,0.4293103708,0.6351359672,0.5824564194,0.6622513768
194,1.0,0.0,0.0,0.0,1.0,1.0,0.2507251405,0.2612574329,0.4377163308,0.6482760554,0.5894736092,0.6644294917
195,1.0,0.0,0.0,0.0,1.0,1.0,0.252891662,0.2604177868,0.4402079237,0.6369868162,0.5915492264,0.6689183589
196,1.0,0.0,0.0,0.0,1.0,1.0,0.2572476893,0.2648698821,0.4347826169,0.6351357685,0.5865721514,0.6600005491
197,1.0,0.0,0.0,0.0,1.0,1.0,0.2546572049,0.2614196663,0.4345550243,0.6301367624,0.5800710261,0.6530613148
198,1.0,0.0,0.0,0.0,1.0,1.0,0.2502948984,0.2621774484,0.4539129593,0.6388894739,0.6056335612,0.6577184721
199,1.0,0.0,0.0,0.0,1.0,1.0,0.2476801189,0.2595725499,0.4589877789,0.6338034895,0.6077739198,0.6666656746
