frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
25,1.0,0.0,0.0,0.0,1.0,1.0,0.3353070139,0.3402705082,0.4570502827,0.5748800375,0.572368344,0.6183576221
26,1.0,0.0,0.0,0.0,1.0,1.0,0.3216413373,0.3422523669,0.4395604777,0.5853655212,0.5723470419,0.6150233818
27,1.0,0.0,0.0,0.0,1.0,1.0,0.3336670633,0.3459608981,0.4368173968,0.5841112578,0.5673079702,0.6203699022
28,1.0,0.0,0.0,0.0,1.0,1.0,0.3289502219,0.3462123112,0.4377952446,0.578947665,0.5686275792,0.6179249371
29,1.0,0.0,0.0,0.0,1.0,1.0,0.3280377093,0.3458385071,0.4539877615,0.5747662244,0.580952287,0.6055055563
30,1.0,0.0,0.0,0.0,1.0,1.0,0.3300190257,0.3439635259,0.4522692118,0.573459784,0.5811688706,0.6132080679
31,1.0,0.0,0.0,0.0,1.0,1.0,0.3268616869,0.3511112096,0.4433962868,0.5865387961,0.5816994406,0.6093024577
32,1.0,0.0,0.0,0.0,1.0,1.0,0.323762677,0.3478449429,0.4444445465,0.5797096513,0.5718954286,0.6056332434
33,1.0,0.0,0.0,0.0,1.0,1.0,0.3300337533,0.353698459,0.4548285372,0.5849057632,0.5876624216,0.6100910286
34,1.0,0.0,0.0,0.0,1.0,1.0,0.3326313202,0.3546408128,0.4520124115,0.5767438555,0.5838709653,0.6181820513
35,1.0,0.0,0.0,0.0,1.0,1.0,0.3269491616,0.3515949832,0.4558140771,0.5734592919,0.5863193483,0.6111114144
36,1.0,0.0,0.0,0.0,1.0,1.0,0.3121335082,0.3418286478,0.4446152784,0.5763547833,0.5798045351,0.6047626193
37,1.0,0.0,0.0,0.0,1.0,1.0,0.3248957377,0.3454662055,0.4473684353,0.5714282546,0.5884245949,0.6093020636
38,1.0,0.0,0.0,0.0,1.0,1.0,0.3198215494,0.3439639913,0.4476922288,0.5673073294,0.5811688591,0.613207691
39,1.0,0.0,0.0,0.0,1.0,1.0,0.3254353239,0.3493194811,0.4506172564,0.5687202721,0.579287849,0.6157402496
40,1.0,0.0,0.0,0.0,1.0,1.0,0.3167460922,0.3423410089,0.4569231691,0.5776705281,0.5876623781,0.6161136761
41,1.0,0.0,0.0,0.0,1.0,1.0,0.3059829417,0.3369455865,0.453846136,0.5728644271,0.5830618634,0.603865016
42,1.0,0.0,0.0,0.0,1.0,1.0,0.2895578693,0.3216024616,0.5062303939,0.5537628014,0.6270627176,0.61025558
43,1.0,0.0,0.0,0.0,1.0,1.0,0.2920244301,0.3137783483,0.5687499888,0.5508012805,0.6744184985,0.608465679
44,1.0,0.0,0.0,0.0,1.0,1.0,0.2735813778,0.304624543,0.5917720801,0.5433537102,0.6883560111,0.6011233111
45,1.0,0.0,0.0,0.0,1.0,1.0,0.3021567563,0.329712886,0.5937984119,0.5641018059,0.697594352,0.6250007508
46,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2855546153,0.3220427559,0.5585873997,0.5561805604,0.6518518795,0.6091953579
47,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2825560987,0.3279417509,0.5541195243,0.5542862985,0.6445315161,0.6071435145
48,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2824868365,0.3380467741,0.5537190278,0.5614034185,0.6512603431,0.621117639
49,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3094718116,0.3697491304,0.5516073576,0.5683052704,0.6502244463,0.6242426727
50,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3131810833,0.405433951,0.5393835332,0.5683060373,0.6415091195,0.6046508641
51,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3250781748,0.4192783355,0.5432525473,0.5744681575,0.6487804244,0.5930229676
52,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3432246473,0.4507796307,0.5373664352,0.5854930222,0.6443299373,0.6000002316
53,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.335606165,0.453800813,0.5424354251,0.5879120199,0.6432436231,0.5773808145
54,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3430365516,0.4665903803,0.5435991209,0.5891894019,0.635359227,0.5857986127
55,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3362609401,0.4601955559,0.5439253392,0.5888897014,0.6271188606,0.595092489
56,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3498050123,0.4719583766,0.5370371397,0.5925920258,0.6222224517,0.588236009
57,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3467448861,0.4695182715,0.5473098362,0.588235612,0.6428573014,0.5789464355
58,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3276556663,0.4560293985,0.5384615245,0.586592216,0.6284152174,0.5808383804
59,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3470791273,0.4571914459,0.5490908349,0.5863872411,0.638297824,0.5930237619
60,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3325449801,0.4500106623,0.551537099,0.5923914905,0.6492145043,0.5872098917
61,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.317679843,0.4214817524,0.5499998516,0.5955055261,0.6464646571,0.5928145949
62,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3163696952,0.405246394,0.5395683814,0.5852277851,0.6318405519,0.5950922829
63,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3077867156,0.3936479794,0.5588235792,0.5730336941,0.6556606312,0.6047896007
64,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3008524929,0.3765019789,0.5544217737,0.5649720911,0.64383563,0.6
65,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2908697273,0.357266107,0.556683598,0.5639543403,0.6470589391,0.6139242508
66,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2710352938,0.3459601812,0.5610168995,0.5624996556,0.6606335902,0.6143790661
67,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.264456996,0.3346545317,0.579037789,0.5714287696,0.6787329246,0.6081084201
68,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2744230117,0.3441063204,0.5796610759,0.586419696,0.6754388556,0.6178347855
69,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2498603224,0.3198213278,0.5890410784,0.5684935002,0.6799999433,0.624999076
70,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2477391956,0.315041291,0.594227405,0.5753418722,0.6913041315,0.6206891364
71,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2443458663,0.3170032105,0.5772494737,0.5694445302,0.6828191375,0.6041661842
72,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.251560467,0.3302121988,0.5765305008,0.5608110739,0.6784140174,0.6
73,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2599221848,0.3345956227,0.583892669,0.5612905271,0.6782608063,0.5909095523
74,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2527903695,0.3288205303,0.5845896698,0.5496688742,0.6839826312,0.5921046579
75,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2536657209,0.3244940038,0.5939086725,0.5399997326,0.6926405111,0.6066666073
76,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2562235694,0.3324231876,0.6010187475,0.5430463281,0.6956522587,0.6013066912
77,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2570475416,0.3397228089,0.5769881266,0.5526317302,0.6798247546,0.5999991545
78,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2553567268,0.3338846671,0.5820642021,0.5364235813,0.6902656928,0.5960262014
79,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2566594299,0.3383069073,0.5816326941,0.543046669,0.6902656088,0.5947710764
80,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2615987398,0.3419144926,0.5822147617,0.5320513002,0.6754385795,0.5897433715
81,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2629225525,0.3427291386,0.5716694683,0.5512816776,0.6592916689,0.5999997206
82,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2586788822,0.3442522703,0.5764705861,0.5389613364,0.6711109457,0.6129020789
83,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2649527846,0.3435584345,0.5687920243,0.5443044319,0.6562500895,0.6103891591
84,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2756496926,0.3657047339,0.566835804,0.5582820043,0.6590906962,0.6024846898
85,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2750601608,0.3592464875,0.5794871072,0.5341607896,0.6774194945,0.5833331102
86,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2703969289,0.3569431772,0.565068474,0.5569614334,0.6543779205,0.6000005447
87,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2708605821,0.3569435575,0.5557462092,0.5443032322,0.6451612744,0.5999997241
88,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2660630269,0.3532907563,0.5597270167,0.5448720076,0.6511626564,0.5921051377
89,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2639072126,0.3486425221,0.5604769853,0.5483879823,0.6511626412,0.5999997163
90,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2708605645,0.3523379338,0.5763293255,0.5506332712,0.6728109557,0.6013069754
91,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2708607722,0.3575987175,0.578044456,0.5569621099,0.6788987984,0.5961534818
92,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2705388954,0.3536836364,0.5706896068,0.5350312767,0.6621003212,0.6064520651
93,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2669739548,0.3536833609,0.5616438001,0.5384614318,0.6529680906,0.5935485221
94,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2648096567,0.3498047272,0.5760683036,0.5483875926,0.6727272817,0.5909093466
95,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2582451935,0.3353681599,0.5637583227,0.5519486866,0.6577776122,0.6026488275
96,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2647078961,0.339900583,0.5721562962,0.5576924929,0.6666669887,0.6092709961
97,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2617583209,0.3353981246,0.5697279091,0.5584415584,0.6576574109,0.6040264129
98,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2609466154,0.3316533633,0.5699658822,0.5620909798,0.6547082637,0.5945951167
99,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2575352787,0.3369158326,0.5733790292,0.5629136753,0.6606333781,0.610737912
100,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2583590011,0.3391771039,0.562925067,0.552632339,0.6561086355,0.5933331675
101,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2630109064,0.3405180466,0.5602717113,0.5612906423,0.6592922265,0.6038967794
102,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2629226016,0.3442522365,0.5615513665,0.5448718491,0.6622220181,0.5935475631
103,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2662929126,0.3486942068,0.5581786529,0.5379743403,0.6488886796,0.5923562187
104,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2577072412,0.3360197089,0.5355370952,0.5576923077,0.6250002282,0.6089744373
105,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2560146958,0.3375309131,0.4794746339,0.5384611056,0.5701755567,0.6038965573
106,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2586417805,0.3221339631,0.4392971968,0.5740736964,0.5289259957,0.6153852671
107,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2693870821,0.3378113773,0.4322169525,0.562130092,0.5199998935,0.5857989487
108,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2730030407,0.3216595127,0.4348509081,0.5747122951,0.5134101101,0.5773806018
109,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2993647865,0.3488960242,0.4524181449,0.5833339395,0.5381820089,0.5729161363
110,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.2956743722,0.3389714228,0.4684128989,0.5885411562,0.5664335437,0.5721644052
111,1.0,0.0,0.0,0.0,1.0,1.0,0.2989266357,0.3331474115,0.4456192858,0.6111103798,0.5476192682,0.5765298351
112,1.0,0.0,0.0,0.0,1.0,1.0,0.2977058608,0.3192195261,0.4452887792,0.6020411001,0.548494823,0.575916854
113,1.0,0.0,0.0,0.0,1.0,1.0,0.3046511204,0.323152885,0.4261275692,0.5969391666,0.5399997576,0.5463918898
114,1.0,0.0,0.0,0.0,1.0,1.0,0.2995120079,0.3091920711,0.4246794061,0.6256680418,0.5451507521,0.5513510223
115,1.0,0.0,0.0,0.0,1.0,1.0,0.3209290648,0.3236447851,0.4311328605,0.6142131203,0.5436243202,0.5492232274
116,1.0,0.0,0.0,0.0,1.0,1.0,0.328889623,0.3272368096,0.4361021595,0.6067963374,0.5580644126,0.5763549982
117,1.0,0.0,0.0,0.0,1.0,1.0,0.3229850346,0.3113012434,0.4377576453,0.6122453478,0.5540982251,0.5684215692
118,1.0,0.0,0.0,0.0,1.0,1.0,0.3244088844,0.3030563182,0.4540984159,0.6111112397,0.5645164031,0.5638295538
119,1.0,0.0,0.0,0.0,1.0,1.0,0.3362138963,0.3050242066,0.4476986414,0.5970144191,0.5681818685,0.5638303916
120,1.0,0.0,0.0,0.0,1.0,1.0,0.3294862226,0.2927167311,0.4505493778,0.5999995276,0.5695791349,0.5635363475
121,1.0,0.0,0.0,0.0,1.0,1.0,0.3462900642,0.3088891995,0.4391079992,0.6039604178,0.546925471,0.5654450018
122,1.0,0.0,0.0,0.0,1.0,1.0,0.3465185304,0.3159528093,0.4107600227,0.6108370734,0.5322580645,0.5663265425
123,1.0,0.0,0.0,0.0,1.0,1.0,0.3430539969,0.3014443121,0.3933729957,0.6039598634,0.5161291735,0.56684536
124,1.0,0.0,0.0,0.0,1.0,1.0,0.3407585,0.2906873374,0.4007030052,0.5979385022,0.5130720404,0.5674153478
125,1.0,0.0,0.0,0.0,1.0,1.0,0.3511794672,0.3050243755,0.4055012859,0.606060914,0.5259741673,0.5797878096
126,1.0,0.0,0.0,0.0,1.0,1.0,0.3537845504,0.306646764,0.4141592258,0.5899998872,0.5259742709,0.5714290831
127,1.0,0.0,0.0,0.0,1.0,1.0,0.3465220512,0.2981668708,0.414233631,0.5947370303,0.520000146,0.5865923087
128,1.0,0.0,0.0,0.0,1.0,1.0,0.3395715004,0.2779907617,0.4178144123,0.5945948526,0.5298013076,0.5714278205
129,1.0,0.0,0.0,0.0,1.0,1.0,0.2143092341,0.09425344474,0.3867736046,0.570092893,0.476868382,0.6037727406
130,1.0,0.0,0.0,0.0,1.0,1.0,0.2068539924,0.102554648,0.3748680119,0.5816338207,0.447761044,0.5272716579
131,1.0,0.0,0.0,0.0,1.0,1.0,0.3138579961,0.2350601677,0.3542688142,0.6000005429,0.4703831093,0.577777742
132,1.0,0.0,0.0,0.0,1.0,1.0,0.3347412935,0.2793052865,0.3320573162,0.6171431137,0.4713803391,0.5903608281
133,1.0,0.0,0.0,0.0,1.0,1.0,0.3428810852,0.2938557419,0.3383601108,0.6098904905,0.4684385394,0.5706214972
134,1.0,0.0,0.0,0.0,1.0,1.0,0.3728293413,0.3180039899,0.348107045,0.5940598818,0.4772728438,0.5612247601
135,1.0,0.0,0.0,0.0,1.0,1.0,0.3691383789,0.3178552672,0.3499537335,0.6049993207,0.4852457509,0.5618559284
136,1.0,0.0,0.0,0.0,1.0,1.0,0.3593501146,0.3094297305,0.3445693905,0.6093749453,0.4701985895,0.5721933658
137,1.0,0.0,0.0,0.0,1.0,1.0,0.3733973885,0.3178552778,0.3364312887,0.5970157824,0.4721310629,0.5773196938
138,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.371194485,0.3172568027,0.3351903238,0.6000002222,0.4703946888,0.57512948
139,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3656265715,0.3172570544,0.3314762543,0.6091377308,0.4638160437,0.5803103699
140,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3647871097,0.3117072031,0.3333334022,0.6071428976,0.458745987,0.5873006733
141,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3599096662,0.3057503824,0.3277932159,0.5999997722,0.467105316,0.5860213898
142,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3565477523,0.3014709361,0.3197781831,0.6113993695,0.4557377449,0.5923916109
143,1.0,0.0,0.0,0.0,1.0,1.0,0.318305899,0.2589915986,0.3308058087,0.6130948411,0.4551494386,0.6025639736
144,1.0,0.0,0.0,0.0,1.0,1.0,0.2897215612,0.2288284779,0.338521379,0.617449953,0.4646464797,0.6102936877
145,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2847247348,0.2211880795,0.3546511189,0.6122452072,0.4688525895,0.5851844518
146,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2767990298,0.2061556462,0.3649851001,0.5928560796,0.4719471972,0.5839994346
147,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2707484156,0.1796944328,0.38624324,0.5859375946,0.4794517797,0.5619051033
148,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2982739406,0.1882749123,0.3875277761,0.5970155299,0.4788734869,0.5794393661
149,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2881682131,0.1810710011,0.418764197,0.5873010579,0.4991120807,0.6078434604
150,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2591145306,0.1473423879,0.4120370336,0.5803574137,0.4955593694,0.5903607985
151,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2731101642,0.1224893351,0.4181388832,0.5689667397,0.5026642033,0.5942027214
152,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3010363662,0.1269416838,0.4024098028,0.5999996634,0.4883719006,0.6197195201
153,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3126334214,0.1306819244,0.3866995369,0.5826764175,0.4806628392,0.6197193593
154,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3225644731,0.1404020828,0.3824650007,0.5826775401,0.4713493545,0.6052634466
155,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3562111271,0.1820545425,0.385897387,0.5467629991,0.4795539048,0.5714285714
156,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3672490326,0.2017745147,0.4120734844,0.5428571003,0.5018869496,0.6074767447
157,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3791433102,0.1958240572,0.3793548675,0.5782306441,0.4750464117,0.6037732286
158,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3690247973,0.2024892208,0.399999947,0.5694437067,0.4944238703,0.6055039782
159,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3688265795,0.1870515045,0.4322581354,0.5384615385,0.5192659964,0.59804019
160,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3689836737,0.1728357219,0.4329348073,0.5395685107,0.524436227,0.5978266296
161,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3562637249,0.1763722849,0.4163264439,0.534352108,0.5085389052,0.5913991385
162,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.378455674,0.2010049231,0.428000107,0.5281688099,0.5270018479,0.6018512694
163,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3703655945,0.1765928525,0.4250681236,0.5367655069,0.5187970773,0.5957444089
164,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3747907941,0.1775945927,0.4157609137,0.5362321679,0.5085063363,0.5744691205
165,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3593197341,0.1768100336,0.4207724095,0.5481487047,0.504655459,0.589473437
166,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3715203388,0.1980547327,0.4149212854,0.5422534006,0.5119266021,0.6018514698
167,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3587074693,0.1875094256,0.4044213896,0.5507241144,0.4972678546,0.5922337925
168,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3428835738,0.1710756779,0.4015248414,0.5629626122,0.5063063692,0.6210510091
169,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3559303852,0.1662690605,0.4258064086,0.5434781631,0.5173675121,0.6043940052
170,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3419143488,0.1353606022,0.4236840899,0.5230769231,0.4990723859,0.6027388568
171,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3409555575,0.1514867647,0.4231771375,0.5496180366,0.5046213675,0.6097559164
172,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3373430703,0.1540357033,0.4130981897,0.5522373957,0.5017921547,0.6046529028
173,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3344961355,0.1643438809,0.4183535086,0.56451503,0.4952197054,0.6046520767
174,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.401291052,0.2796169503,0.361111076,0.5786155918,0.4480149176,0.587838039
175,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4491578095,0.3178302774,0.3416557605,0.5730999915,0.4272030949,0.584337481
176,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4674810577,0.3421166773,0.3548385815,0.5804597143,0.4346155158,0.5955047377
177,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4825802793,0.3615404901,0.3799472584,0.5792347459,0.4772724779,0.5863868593
178,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4746688835,0.3574783789,0.3720317863,0.6000007031,0.4681646875,0.5968588758
179,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4441964586,0.3325314493,0.379310327,0.5977010825,0.4676523979,0.5888881138
180,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4744822407,0.3697566955,0.3989900704,0.6010638644,0.5018314704,0.5792074513
181,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4983951842,0.3877308649,0.405835489,0.6010639842,0.5065910841,0.6067963118
182,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4928755947,0.3684143356,0.4178081283,0.588889355,0.5047259548,0.5948722189
183,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5070211737,0.3747905934,0.4050464539,0.5916230534,0.5074628675,0.5970152573
184,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4754246542,0.3553572024,0.4047307403,0.5801104341,0.5037039279,0.5989589284
185,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4977246444,0.3627605555,0.4181091087,0.5668442627,0.5185185607,0.5969393844
186,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4795304824,0.3603059856,0.3977272291,0.5736841151,0.5,0.6030155616
187,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4787451304,0.3699000454,0.4037035415,0.5773198846,0.5124554937,0.5817313098
188,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4700402825,0.3448158093,0.3854544715,0.5876290201,0.4886163817,0.5888322738
189,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4332442744,0.3182387609,0.3704128316,0.5925915383,0.490533747,0.6054054431
190,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3654594061,0.2127188668,0.4593088947,0.591463292,0.5608105951,0.619047619
191,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2920744694,0.1002963223,0.4748857355,0.6328123933,0.5598591739,0.684211535
192,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2552224011,0.1193874886,0.4678111838,0.5966386075,0.5665530143,0.6285698589
193,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2737386989,0.1892146874,0.4935960628,0.5899290456,0.595469287,0.6324776595
194,1.0,0.0,0.0,0.0,1.0,1.0,0.2957819298,0.2336357083,0.4703111264,0.6050955414,0.5844154336,0.6388888889
195,1.0,0.0,0.0,0.0,1.0,1.0,0.3062510068,0.2674787443,0.4642201701,0.6167662151,0.5769231049,0.6167675726
196,1.0,0.0,0.0,0.0,1.0,1.0,0.3173411769,0.2756528155,0.4543795868,0.5977017565,0.5774193362,0.6257304729
