frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
13,1.0,0.0,0.0,0.0,1.0,1.0,0.2938035901,0.2340463444,0.4885301388,0.5722545905,0.5981014708,0.53378421
14,1.0,0.0,0.0,0.0,1.0,1.0,0.2801531035,0.2208442025,0.466895853,0.5766880799,0.5806450969,0.5401456005
15,1.0,0.0,0.0,0.0,1.0,1.0,0.268121913,0.2079484999,0.4686157071,0.5576930202,0.5709677505,0.5116269766
16,1.0,0.0,0.0,0.0,1.0,1.0,0.2650164412,0.2002137401,0.4592721354,0.568627451,0.5635179018,0.5284541314
17,1.0,0.0,0.0,0.0,1.0,1.0,0.2713261291,0.2079481578,0.4639174826,0.5569622801,0.5677422023,0.5193792717
18,1.0,0.0,0.0,0.0,1.0,1.0,0.2675533942,0.20956044,0.4663212874,0.5612904806,0.5709676224,0.5153850273
19,1.0,0.0,0.0,0.0,1.0,1.0,0.268915474,0.2111722995,0.4670094619,0.5668796271,0.5709676935,0.5267175331
20,1.0,0.0,0.0,0.0,1.0,1.0,0.2738196436,0.2169206103,0.4674658409,0.56874996,0.5723471125,0.5259258136
21,1.0,0.0,0.0,0.0,1.0,1.0,0.2715593644,0.2114205583,0.4754944757,0.5569622107,0.5769230899,0.5075759507
22,1.0,0.0,0.0,0.0,1.0,1.0,0.2794688738,0.2258354244,0.4612105641,0.5609764983,0.5673076332,0.5106387165
23,1.0,0.0,0.0,0.0,1.0,1.0,0.2748682607,0.2197470886,0.458659764,0.5632910128,0.5667753866,0.5259251093
24,1.0,0.0,0.0,0.0,1.0,1.0,0.2811463763,0.2249546464,0.4682676014,0.5670734426,0.5755629136,0.5142863111
25,1.0,0.0,0.0,0.0,1.0,1.0,0.265585865,0.1927026048,0.5087412592,0.5328949513,0.6045752273,0.4915251865
26,1.0,0.0,0.0,0.0,1.0,1.0,0.2706822614,0.1995640367,0.5173611823,0.5384616416,0.6038961127,0.5040652619
27,1.0,0.0,0.0,0.0,1.0,1.0,0.2732041641,0.1986066919,0.5069203546,0.5506326542,0.5993590244,0.5161296659
28,1.0,0.0,0.0,0.0,1.0,1.0,0.26605713,0.1902162021,0.5142610127,0.5519469815,0.6064517066,0.5084748409
29,1.0,0.0,0.0,0.0,1.0,1.0,0.2658275652,0.1944250841,0.506044822,0.5519478006,0.5980708744,0.5041326948
30,1.0,0.0,0.0,0.0,1.0,1.0,0.2705386877,0.1979722522,0.5086206324,0.5541392758,0.6006390767,0.516128858
31,1.0,0.0,0.0,0.0,1.0,1.0,0.2791925815,0.2014747741,0.509854297,0.5398771888,0.6063492876,0.5118109183
32,1.0,0.0,0.0,0.0,1.0,1.0,0.2697456339,0.1992458986,0.5034600805,0.5576924088,0.6012861758,0.5161297789
33,1.0,0.0,0.0,0.0,1.0,1.0,0.2696087752,0.1931829105,0.5171821456,0.5414009443,0.6134186462,0.504131335
34,1.0,0.0,0.0,0.0,1.0,1.0,0.2718758605,0.1951289992,0.5124037889,0.5471700069,0.6063492468,0.5040657897
35,1.0,0.0,0.0,0.0,1.0,1.0,0.2708604981,0.1973421321,0.518010334,0.5506323782,0.614649558,0.5161294584
36,1.0,0.0,0.0,0.0,1.0,1.0,0.2719449013,0.2047243608,0.511265134,0.5477707956,0.6096775145,0.5196847754
37,1.0,0.0,0.0,0.0,1.0,1.0,0.2872645771,0.2212140376,0.5141145906,0.5535707031,0.6146497713,0.5179860421
38,1.0,0.0,0.0,0.0,1.0,1.0,0.2887276475,0.2220983251,0.5111111831,0.5562127816,0.6158729023,0.5285709339
39,1.0,0.0,0.0,0.0,1.0,1.0,0.2938530789,0.2259885989,0.5128203984,0.5581400539,0.6210188326,0.5281694054
40,1.0,0.0,0.0,0.0,1.0,1.0,0.297959604,0.230030283,0.5093696391,0.5599992781,0.6158730933,0.5241376306
41,1.0,0.0,0.0,0.0,1.0,1.0,0.2926027648,0.2308836818,0.5080851889,0.5639531847,0.6170883689,0.5342467761
42,1.0,0.0,0.0,0.0,1.0,1.0,0.3092102594,0.252224927,0.5131023834,0.5901646531,0.6309147101,0.5500001355
43,1.0,0.0,0.0,0.0,1.0,1.0,0.3133841672,0.258530451,0.5067797609,0.5729726899,0.6214511913,0.5365857089
44,1.0,0.0,0.0,0.0,1.0,1.0,0.3077809056,0.249860567,0.5109983571,0.5824176342,0.625786102,0.5534587885
45,1.0,0.0,0.0,0.0,1.0,1.0,0.3083109422,0.250653712,0.5115681574,0.5722228387,0.6253966989,0.5506334706
46,1.0,0.0,0.0,0.0,1.0,1.0,0.3048557172,0.2482590906,0.5043326822,0.5795452342,0.6185897167,0.5354839562
47,1.0,0.0,0.0,0.0,1.0,1.0,0.3093925057,0.2546966321,0.5026087136,0.5730340466,0.6161287741,0.5379749075
48,1.0,0.0,0.0,0.0,1.0,1.0,0.3105905064,0.2603048665,0.5034721849,0.5754197175,0.6173634638,0.5555553998
49,1.0,0.0,0.0,0.0,1.0,1.0,0.3120547352,0.2626735671,0.5004336672,0.5722226062,0.6185896421,0.5487811156
50,1.0,0.0,0.0,0.0,1.0,1.0,0.3114011109,0.26023773,0.5091383256,0.5810058111,0.6134183779,0.5460119908
51,1.0,0.0,0.0,0.0,1.0,1.0,0.3084486393,0.2569990678,0.5017242387,0.5754185674,0.6126984409,0.5493834595
52,1.0,0.0,0.0,0.0,1.0,1.0,0.3080531203,0.2570451969,0.5099566774,0.5674162585,0.6198083387,0.5403725175
53,1.0,0.0,0.0,0.0,1.0,1.0,0.3040653175,0.2442724162,0.5004321392,0.5681826614,0.6070286162,0.542482958
54,1.0,0.0,0.0,0.0,1.0,1.0,0.2779673391,0.2146344102,0.4685562634,0.547770112,0.5639345008,0.5267181944
55,1.0,0.0,0.0,0.0,1.0,1.0,0.2802992512,0.2076761695,0.468887002,0.5499994643,0.5714284721,0.5156252616
56,1.0,0.0,0.0,0.0,1.0,1.0,0.2807622444,0.2113574716,0.4664310581,0.5471699415,0.5639345747,0.5193799109
57,1.0,0.0,0.0,0.0,1.0,1.0,0.2814828883,0.2136964011,0.4741532982,0.5443042705,0.56250013,0.515383979
58,1.0,0.0,0.0,0.0,1.0,1.0,0.2832644205,0.2169844112,0.4670231794,0.5534590756,0.5592105263,0.515152382
59,1.0,0.0,0.0,0.0,1.0,1.0,0.2875711795,0.2220981865,0.4669019998,0.5521476544,0.5653595372,0.5073528577
60,1.0,0.0,0.0,0.0,1.0,1.0,0.2807912287,0.2060539221,0.4679543119,0.5624999155,0.5649350307,0.5196852003
61,1.0,0.0,0.0,0.0,1.0,1.0,0.2858067596,0.2155660652,0.4686672441,0.5493834346,0.5620912559,0.5151502113
62,1.0,0.0,0.0,0.0,1.0,1.0,0.2843011804,0.2213745655,0.4609307057,0.5493834918,0.5667749392,0.5220587757
63,1.0,0.0,0.0,0.0,1.0,1.0,0.2900205393,0.2296453355,0.4682884019,0.5508972637,0.5663432715,0.5211265901
64,1.0,0.0,0.0,0.0,1.0,1.0,0.2944627414,0.2305164537,0.4679375584,0.5647059701,0.5709676892,0.5314686554
65,1.0,0.0,0.0,0.0,1.0,1.0,0.2915401774,0.2271458327,0.4689956149,0.5449097062,0.5681819502,0.5071426744
66,1.0,0.0,0.0,0.0,1.0,1.0,0.278791691,0.2106669438,0.4736842308,0.5534592844,0.5653594853,0.5193802801
67,1.0,0.0,0.0,0.0,1.0,1.0,0.2842936252,0.218627767,0.4787986318,0.559005557,0.5756579514,0.5263155246
68,1.0,0.0,0.0,0.0,1.0,1.0,0.2805758407,0.2171993193,0.4681778723,0.5465835478,0.5718954584,0.5187965737
69,1.0,0.0,0.0,0.0,1.0,1.0,0.278391062,0.2118555593,0.4740484498,0.5590063882,0.5760517472,0.5267171926
70,1.0,0.0,0.0,0.0,1.0,1.0,0.2677684547,0.2040662382,0.4641638636,0.5477711557,0.5723473021,0.5196857347
71,1.0,0.0,0.0,0.0,1.0,1.0,0.282635905,0.2169206421,0.4616695488,0.5602404888,0.5659166489,0.5259248314
72,1.0,0.0,0.0,0.0,1.0,1.0,0.2655030353,0.2072794992,0.4551607087,0.5605097835,0.5627008008,0.5116284531
73,1.0,0.0,0.0,0.0,1.0,1.0,0.2710352705,0.2109211779,0.4677965817,0.5562499347,0.5681818028,0.5307695768
74,1.0,0.0,0.0,0.0,1.0,1.0,0.2655035055,0.2099802454,0.4551607803,0.5541393991,0.5602606409,0.5348841573
75,1.0,0.0,0.0,0.0,1.0,1.0,0.2602887952,0.2134731209,0.4524207592,0.5512822496,0.5566344408,0.5303027281
76,1.0,0.0,0.0,0.0,1.0,1.0,0.2484016724,0.197638741,0.4628857693,0.5637577464,0.569131801,0.5528465154
77,1.0,0.0,0.0,0.0,1.0,1.0,0.2427455488,0.1953309004,0.4606364184,0.5586194799,0.5602604407,0.5500008441
78,1.0,0.0,0.0,0.0,1.0,1.0,0.2422890133,0.2042049872,0.4528620217,0.5625001823,0.5514949888,0.5609743607
79,1.0,0.0,0.0,0.0,1.0,1.0,0.2473021179,0.209614655,0.4590444265,0.5517242737,0.5536914604,0.5519996225
80,1.0,0.0,0.0,0.0,1.0,1.0,0.2354848063,0.1769085257,0.4538813201,0.5426357893,0.5364962191,0.6288664984
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,0.0,0.0,0.0,1.0,1.0,0.1916139329,0.1657950185,0.370370359,0.3068167048,0.4018690811,0.4225336862
84,1.0,0.0,0.0,0.0,1.0,1.0,0.1966700103,0.1284993753,0.436493736,0.1818174906,0.5107143763,0.124998548
85,1.0,0.0,0.0,0.0,1.0,1.0,0.1706364478,0.1166596071,0.4512193933,0.3265306978,0.5331011301,0.3582076279
86,1.0,0.0,0.0,0.0,1.0,1.0,0.1519983596,0.1007501957,0.5125000725,0.4383560249,0.5927418555,0.6199989595
87,1.0,0.0,0.0,0.0,1.0,1.0,0.1353412478,0.188251169,0.4965277818,0.8076916913,0.6027396925,0.6181813459
88,1.0,0.0,0.0,0.0,1.0,1.0,0.1924059855,0.1659970419,0.5062387441,0.4629630279,0.5674740609,0.5312504935
89,1.0,0.0,0.0,0.0,1.0,1.0,0.2357658121,0.1982225559,0.4615384984,0.5072475367,0.5399998191,0.5546227476
90,1.0,0.0,0.0,0.0,1.0,1.0,0.2281333838,0.2403502704,0.5000000398,0.5873026723,0.5674742504,0.5971228662
91,1.0,0.0,0.0,0.0,1.0,1.0,0.2198772528,0.1618813398,0.4400000455,0.6033051012,0.5528167928,0.5543482909
92,1.0,0.0,0.0,0.0,1.0,1.0,0.1467069973,0.1157441753,0.4532110259,0.6749990406,0.5294116949,0.7619040291
93,1.0,0.0,0.0,0.0,1.0,1.0,0.2050136808,0.1878146712,0.4786323891,0.583333842,0.5335570995,0.571428805
94,1.0,0.0,0.0,0.0,1.0,1.0,0.1817166044,0.1763720094,0.484848517,0.5294111297,0.5640138815,0.5686271687
95,1.0,0.0,0.0,0.0,1.0,1.0,0.1772922249,0.175398804,0.4626086684,0.5490195311,0.5662250256,0.5283012476
96,1.0,0.0,0.0,0.0,1.0,1.0,0.158395674,0.1660256912,0.4642549227,0.5434789646,0.5756579463,0.5148511154
97,1.0,0.0,0.0,0.0,1.0,1.0,0.1366456237,0.1605066368,0.4618755746,0.5384605439,0.5794702086,0.4432985404
98,1.0,0.0,0.0,0.0,1.0,1.0,0.1346765004,0.1919458144,0.4787234053,0.4736858375,0.5894039759,0.4051728265
99,1.0,0.0,0.0,0.0,1.0,1.0,0.1361246956,0.1945221553,0.4874552446,0.4999986299,0.5872482788,0.4568965982
100,1.0,0.0,0.0,0.0,1.0,1.0,0.1344382551,0.2129958395,0.4796459647,0.5000012944,0.5868851497,0.4461547542
101,1.0,0.0,0.0,0.0,1.0,1.0,0.1262639995,0.2317783598,0.4750888916,0.5352103107,0.5921053493,0.4539000235
102,1.0,0.0,0.0,0.0,1.0,1.0,0.1443239125,0.2263836406,0.4566786881,0.5624985735,0.5604027314,0.5037044495
103,1.0,0.0,0.0,0.0,1.0,1.0,0.1352077666,0.243931665,0.464351098,0.5270274678,0.5796610782,0.4930547505
104,1.0,0.0,0.0,0.0,1.0,1.0,0.1438175203,0.247319522,0.4681238152,0.5443048693,0.5796611288,0.5273973157
105,1.0,0.0,0.0,0.0,1.0,1.0,0.1247008492,0.2669741929,0.4697247583,0.5294109311,0.5650686739,0.5064103752
106,1.0,0.0,0.0,0.0,1.0,1.0,0.1419974525,0.2739849197,0.4663024051,0.525640261,0.5724135973,0.5094343073
107,1.0,0.0,0.0,0.0,1.0,1.0,0.1508925363,0.2791085788,0.4795736226,0.5411750753,0.5852843988,0.5389227782
108,1.0,0.0,0.0,0.0,1.0,1.0,0.144047586,0.2967626472,0.4572952783,0.5185184332,0.5699658301,0.51149437
109,1.0,0.0,0.0,0.0,1.0,1.0,0.1200046709,0.3153411637,0.464157689,0.4925376982,0.5758619652,0.4972673757
110,1.0,0.0,0.0,0.0,1.0,1.0,0.1161325278,0.3170645933,0.4542253203,0.5,0.5620689633,0.4782609141
111,1.0,0.0,0.0,0.0,1.0,1.0,0.08955553895,0.347323881,0.4623655878,0.4400002993,0.5531914259,0.4234694705
112,1.0,0.0,0.0,0.0,1.0,1.0,0.1054866871,0.3730058719,0.4669052622,0.2203406267,0.5500001117,0.3684212327
113,1.0,0.0,0.0,0.0,1.0,1.0,0.09037496322,0.3857497123,0.4716312909,0.1960800087,0.5614034484,0.3772728231
114,1.0,0.0,0.0,0.0,1.0,1.0,0.08183568575,0.3552022532,0.4634146341,0.5106393591,0.5679443745,0.4656860015
115,1.0,0.0,0.0,0.0,1.0,1.0,0.1027300522,0.3621669982,0.4790941403,0.5593230966,0.5923345542,0.4951922863
116,1.0,0.0,0.0,0.0,1.0,1.0,0.1471781879,0.3245612792,0.4537672013,0.5348851739,0.567010187,0.5449735557
117,1.0,0.0,0.0,0.0,1.0,1.0,0.1515336784,0.3234497796,0.4633730514,0.528089745,0.5821916241,0.5449738559
118,1.0,0.0,0.0,0.0,1.0,1.0,0.1843301404,0.330324073,0.4585448584,0.513760848,0.5830510545,0.5692305857
119,1.0,0.0,0.0,0.0,1.0,1.0,0.1849560515,0.3292080276,0.4651953516,0.5229361548,0.5844597644,0.5641025896
120,1.0,0.0,0.0,0.0,1.0,1.0,0.1744788678,0.3235482782,0.469491631,0.5339811774,0.5966102827,0.5602100296
121,1.0,0.0,0.0,0.0,1.0,1.0,0.1843302724,0.322949059,0.4568527272,0.5229354485,0.591836721,0.5578949331
122,1.0,0.0,0.0,0.0,1.0,1.0,0.2002220374,0.3286756596,0.4607679221,0.5333323411,0.5872485991,0.5612241488
123,1.0,0.0,0.0,0.0,1.0,1.0,0.1972142128,0.3258315378,0.4548494315,0.5254232524,0.584459514,0.5595859584
124,1.0,0.0,0.0,0.0,1.0,1.0,0.1935478659,0.3157021221,0.4524206325,0.5344819405,0.5844595781,0.5508016493
125,1.0,0.0,0.0,0.0,1.0,1.0,0.1978760396,0.3167723019,0.4647650825,0.5423718974,0.5966100931,0.5508021794
126,1.0,0.0,0.0,0.0,1.0,1.0,0.2002219128,0.3157022513,0.4624374845,0.5500006861,0.5912161857,0.550802039
127,1.0,0.0,0.0,0.0,1.0,1.0,0.2045061945,0.3106374669,0.4570958001,0.548387045,0.5912162685,0.538044131
128,1.0,0.0,0.0,0.0,1.0,1.0,0.2015402782,0.304543613,0.4694214308,0.540983152,0.592592605,0.5414362879
129,1.0,0.0,0.0,0.0,1.0,1.0,0.2189880562,0.3008352594,0.4596374742,0.5639104583,0.588628821,0.5333335611
130,1.0,0.0,0.0,0.0,1.0,1.0,0.2171256293,0.297492937,0.459369868,0.5648858607,0.5919731602,0.5449441691
131,1.0,0.0,0.0,0.0,1.0,1.0,0.2230159632,0.2981667521,0.4495866912,0.5555557291,0.5833332162,0.5363125398
132,1.0,0.0,0.0,0.0,1.0,1.0,0.2153404309,0.2898383685,0.4572367677,0.5496183807,0.583333362,0.5402300622
133,1.0,0.0,0.0,0.0,1.0,1.0,0.20655128,0.2795049725,0.4583333333,0.5725800478,0.579661198,0.5515149982
134,1.0,0.0,0.0,0.0,1.0,1.0,0.190450414,0.2653691457,0.4401348687,0.5840703313,0.5517239741,0.5259735161
135,1.0,0.0,0.0,0.0,1.0,1.0,0.1578067024,0.226823804,0.4631578759,0.544444036,0.5602835754,0.5156252375
136,1.0,0.0,0.0,0.0,1.0,1.0,0.1700440146,0.2277879308,0.4618056739,0.5408169997,0.5653711432,0.5038752527
137,1.0,0.0,0.0,0.0,1.0,1.0,0.177292195,0.2287456046,0.4608695127,0.5588237651,0.5563380738,0.5230769956
138,1.0,0.0,0.0,0.0,1.0,1.0,0.1850176803,0.2211308509,0.4619376439,0.560747186,0.5609756723,0.5354336055
139,1.0,0.0,0.0,0.0,1.0,1.0,0.1821897461,0.2124248038,0.4496528371,0.5619051349,0.5505227267,0.5327865537
140,1.0,0.0,0.0,0.0,1.0,1.0,0.199547347,0.2114860886,0.4556314379,0.5470090296,0.5529010957,0.5322565466
141,1.0,0.0,0.0,0.0,1.0,1.0,0.1954691439,0.1971689235,0.4506802507,0.5304340136,0.5510204552,0.5172420511
142,1.0,0.0,0.0,0.0,1.0,1.0,0.2100522087,0.2032762301,0.44745764,0.5483861838,0.5457628832,0.5416674283
143,1.0,0.0,0.0,0.0,1.0,1.0,0.2077206068,0.1897244051,0.4497445143,0.5409833363,0.54237283,0.5357135017
144,1.0,0.0,0.0,0.0,1.0,1.0,0.2107665497,0.186137653,0.443877465,0.5403218285,0.5436241943,0.5495499361
145,1.0,0.0,0.0,0.0,1.0,1.0,0.2293525319,0.1929617455,0.4438861038,0.5620440371,0.5511551673,0.5726497547
146,1.0,0.0,0.0,0.0,1.0,1.0,0.2209648637,0.1809622661,0.4523809037,0.5692306399,0.5514950311,0.5688077625
147,1.0,0.0,0.0,0.0,1.0,1.0,0.2262247014,0.1851426347,0.4543918372,0.5671645304,0.5540985301,0.5663705123
148,1.0,0.0,0.0,0.0,1.0,1.0,0.2222865857,0.1775325164,0.4584039769,0.5572513781,0.5559209419,0.5648144832
149,1.0,0.0,0.0,0.0,1.0,1.0,0.2424432921,0.1982495842,0.4571670736,0.5594403288,0.5573769889,0.5537194838
150,1.0,0.0,0.0,0.0,1.0,1.0,0.247560672,0.2015004841,0.4577406609,0.5608108593,0.5612903889,0.5519991564
151,1.0,0.0,0.0,0.0,1.0,1.0,0.2504824709,0.2086213743,0.457261406,0.5695354849,0.5598707137,0.5581404407
152,1.0,0.0,0.0,0.0,1.0,1.0,0.2479882318,0.2104932745,0.4621148604,0.5771810647,0.5627009328,0.5572525882
153,1.0,0.0,0.0,0.0,1.0,1.0,0.2573310801,0.2143964349,0.4617939819,0.5677415139,0.5580647313,0.5563898566
154,1.0,0.0,0.0,0.0,1.0,1.0,0.2546776269,0.2092989766,0.4668902545,0.565789033,0.5649352212,0.5426358052
155,1.0,0.0,0.0,0.0,1.0,1.0,0.2574319323,0.2116083329,0.4680134112,0.5620923233,0.5667753246,0.5461530384
156,1.0,0.0,0.0,0.0,1.0,1.0,0.2610165489,0.213472945,0.47093509,0.5677415302,0.5631066731,0.5378789094
157,1.0,0.0,0.0,0.0,1.0,1.0,0.265960167,0.2169204294,0.4711296409,0.5597478276,0.5691317283,0.5407410423
158,1.0,0.0,0.0,0.0,1.0,1.0,0.2632756532,0.2137069635,0.461409482,0.5605089804,0.5659164341,0.526315959
159,1.0,0.0,0.0,0.0,1.0,1.0,0.2603587007,0.2070040024,0.4689076178,0.5612903406,0.5663429354,0.5312501059
160,1.0,0.0,0.0,0.0,1.0,1.0,0.2668534959,0.210238404,0.474391227,0.5534591025,0.572815615,0.5384624286
161,1.0,0.0,0.0,0.0,1.0,1.0,0.2645832724,0.2064421304,0.4739539631,0.5548392905,0.5672131409,0.5317463114
162,1.0,0.0,0.0,0.0,1.0,1.0,0.2740944117,0.2167075197,0.4682273651,0.5487808785,0.5663433094,0.5373136201
163,1.0,0.0,0.0,0.0,1.0,1.0,0.2618185002,0.2028088559,0.4626364963,0.5512822555,0.5649350169,0.5360007552
164,1.0,0.0,0.0,0.0,1.0,1.0,0.2687861105,0.208764978,0.4655319387,0.5632909045,0.5756580922,0.5354323302
165,1.0,0.0,0.0,0.0,1.0,1.0,0.2675273104,0.2074006518,0.4747474869,0.5471689617,0.5718953626,0.5275582688
166,1.0,0.0,0.0,0.0,1.0,1.0,0.2674204051,0.2090338578,0.4648601937,0.5569624263,0.5686275846,0.539062169
167,1.0,0.0,0.0,0.0,1.0,1.0,0.2650546352,0.2034693012,0.4645270244,0.5605096871,0.5667751053,0.5360011046
168,1.0,0.0,0.0,0.0,1.0,1.0,0.2664044339,0.2074003833,0.4702887562,0.5477712839,0.5751635593,0.5275589019
169,1.0,0.0,0.0,0.0,1.0,1.0,0.2692443596,0.2057674924,0.4680307704,0.5632910518,0.5686275418,0.5238103487
170,1.0,0.0,0.0,0.0,1.0,1.0,0.2679969523,0.2071210104,0.4671220681,0.5477705512,0.5690791653,0.5238092781
171,1.0,0.0,0.0,0.0,1.0,1.0,0.2686580583,0.2083525211,0.4725274787,0.553459381,0.5732897072,0.5234380379
172,1.0,0.0,0.0,0.0,1.0,1.0,0.2679972499,0.2048036083,0.4688300095,0.5477704948,0.5639345257,0.5200002117
173,1.0,0.0,0.0,0.0,1.0,1.0,0.2741906599,0.2099805255,0.464860312,0.5493821853,0.5667754863,0.5193803085
174,1.0,0.0,0.0,0.0,1.0,1.0,0.2607987834,0.1979092715,0.4643777311,0.5460520984,0.5643563332,0.5083324468
175,1.0,0.0,0.0,0.0,1.0,1.0,0.2644834567,0.2071212887,0.467345242,0.5512829019,0.5657893451,0.5238100232
176,1.0,0.0,0.0,0.0,1.0,1.0,0.2660627073,0.2045064482,0.4607507595,0.5641031564,0.5676566826,0.532258809
177,1.0,0.0,0.0,0.0,1.0,1.0,0.2644832247,0.2084926559,0.4537744142,0.5641024589,0.5529800728,0.5317465021
178,1.0,0.0,0.0,0.0,1.0,1.0,0.2601287821,0.1998882735,0.4589041333,0.5592107961,0.5499998442,0.5333332179
179,1.0,0.0,0.0,0.0,1.0,1.0,0.257535041,0.1982228151,0.465870318,0.5562908725,0.5599998542,0.5294112239
180,1.0,0.0,0.0,0.0,1.0,1.0,0.2574834752,0.2051833117,0.4694914781,0.5526314341,0.5629137835,0.5322571666
181,1.0,0.0,0.0,0.0,1.0,1.0,0.2613142956,0.2068383097,0.4702886515,0.5519479719,0.5629141176,0.5439994465
182,1.0,0.0,0.0,0.0,1.0,1.0,0.2500719523,0.197909323,0.4691462928,0.5608107913,0.5709569504,0.5166659846
183,1.0,0.0,0.0,0.0,1.0,1.0,0.2524012921,0.1995587224,0.46949163,0.5570469105,0.5643563099,0.5289255898
184,1.0,0.0,0.0,0.0,1.0,1.0,0.2603588721,0.2071212244,0.4722689741,0.5419348325,0.5657896596,0.5317452126
185,1.0,0.0,0.0,0.0,1.0,1.0,0.2498603014,0.1998884559,0.4647651618,0.570469384,0.5606557952,0.5409819956
186,1.0,0.0,0.0,0.0,1.0,1.0,0.2593328975,0.2071208247,0.4743050933,0.5519485317,0.5690788424,0.523810114
187,1.0,0.0,0.0,0.0,1.0,1.0,0.2601404073,0.2104089576,0.465994922,0.5612909706,0.5624999556,0.5312493137
188,1.0,0.0,0.0,0.0,1.0,1.0,0.2590528483,0.209980231,0.4665553067,0.5741932278,0.5635179698,0.5426365847
189,1.0,0.0,0.0,0.0,1.0,1.0,0.2653982102,0.2155659724,0.4756302368,0.5569612843,0.5718952346,0.5227281272
190,1.0,0.0,0.0,0.0,1.0,1.0,0.2607239944,0.2164915126,0.4648828831,0.5641025641,0.5602606349,0.5413531668
191,1.0,0.0,0.0,0.0,1.0,1.0,0.2639400629,0.2197468082,0.4701430441,0.5732485392,0.5635179921,0.5407409068
192,1.0,0.0,0.0,0.0,1.0,1.0,0.2544643101,0.2122998333,0.4740369491,0.5526312453,0.5686273961,0.5461541502
193,1.0,0.0,0.0,0.0,1.0,1.0,0.2523676291,0.220465343,0.4665552064,0.5761589501,0.5588234337,0.5481480631
194,1.0,0.0,0.0,0.0,1.0,1.0,0.2402021448,0.2084926976,0.4722690184,0.5664338569,0.5695364552,0.5555553616
195,1.0,0.0,0.0,0.0,1.0,1.0,0.2372413197,0.2091855979,0.4696970393,0.567375725,0.5681063312,0.5555564997
196,1.0,0.0,0.0,0.0,1.0,1.0,0.2369295838,0.2097191741,0.4657763569,0.5704220593,0.5639344874,0.5546880585
197,1.0,0.0,0.0,0.0,1.0,1.0,0.2423395912,0.212995584,0.4682274208,0.5793101164,0.5639343781,0.5769234645
198,1.0,0.0,0.0,0.0,1.0,1.0,0.2406063261,0.2091853994,0.4629629112,0.573425465,0.5581396586,0.555556565
199,1.0,0.0,0.0,0.0,1.0,1.0,0.242288857,0.2051833434,0.4730640034,0.5625,0.5662251328,0.5483870968
200,1.0,0.0,0.0,0.0,1.0,1.0,0.2419348294,0.2048036037,0.460767912,0.5655177857,0.5606555557,0.5440001904
201,1.0,0.0,0.0,0.0,1.0,1.0,0.2519460168,0.2220983043,0.4607679838,0.5761587701,0.5620916184,0.5514709148
202,1.0,0.0,0.0,0.0,1.0,1.0,0.2461435899,0.2150903715,0.4677686175,0.5771810733,0.5695793585,0.5563912554
203,1.0,0.0,0.0,0.0,1.0,1.0,0.2544031549,0.2215588953,0.4661157158,0.5584412301,0.5663430149,0.5474461776
204,1.0,0.0,0.0,0.0,1.0,1.0,0.2515152567,0.219033323,0.468543113,0.559209751,0.5714284737,0.5481481481
