frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
47,1.0,0.0,0.0,0.0,1.0,1.0,0.3641376931,0.300475106,0.31201556,0.6489358191,0.4437301383,0.5935834429
48,1.0,0.0,0.0,0.0,1.0,1.0,0.3711661573,0.3049414809,0.3094777346,0.6458330865,0.4376997744,0.591622861
49,1.0,0.0,0.0,0.0,1.0,1.0,0.3661032038,0.3105059563,0.304603367,0.6470590855,0.4336570832,0.5937503728
50,1.0,0.0,0.0,0.0,1.0,1.0,0.3834516101,0.3210231278,0.3029439483,0.6435642984,0.4398732242,0.5960590463
51,1.0,0.0,0.0,0.0,1.0,1.0,0.3653666101,0.3036889596,0.2998066844,0.6560844808,0.430868067,0.6031739078
52,1.0,0.0,0.0,0.0,1.0,1.0,0.3741939643,0.3087446041,0.2932186119,0.653061352,0.4331209881,0.6030929136
53,1.0,0.0,0.0,0.0,1.0,1.0,0.3611511749,0.2937657341,0.3043478517,0.663101802,0.4440893137,0.608696277
54,1.0,0.0,0.0,0.0,1.0,1.0,0.3509196481,0.2876207345,0.3094082781,0.6629840039,0.4437299912,0.6033523126
55,1.0,0.0,0.0,0.0,1.0,1.0,0.3705900636,0.2963641689,0.3045149777,0.6632123751,0.4447948341,0.6117024389
56,1.0,0.0,0.0,0.0,1.0,1.0,0.4001633176,0.33862689,0.3075434523,0.6425118093,0.440789482,0.5825246506
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1.0,-0.7853981853,0.0,-2.61799407,1.0,1.0,0.6263782356,0.6748367515,0.7004610591,0.7647051781,0.7179487689,0.9071727753
137,1.0,-0.7853981853,0.0,-2.61799407,1.0,1.0,0.4241661063,0.532684141,0.6538463147,0.6874996576,0.6728234227,0.8118807757
138,1.0,-0.7853981853,0.0,-2.61799407,1.0,1.0,0.405641622,0.4841741112,0.6173595499,0.638554398,0.6288885876,0.752294054
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3737445225,0.3081099779,0.2939535441,0.6467665429,0.4202455302,0.5870641413
147,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3765211403,0.3117525382,0.3010156944,0.637254902,0.4342508962,0.5882352941
148,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3701635563,0.3038425321,0.3018518185,0.6450003175,0.4320985665,0.5837562924
149,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3737600887,0.3132808164,0.2960586239,0.6470582687,0.4311927655,0.5999993743
150,1.0,0.0,0.0,0.0,1.0,1.0,0.35784723,0.3038425644,0.2947558195,0.6464645808,0.425925975,0.5939081705
151,1.0,0.0,0.0,0.0,1.0,1.0,0.3653873308,0.3121331668,0.2867383093,0.6421566354,0.4276922873,0.5911327553
152,1.0,0.0,0.0,0.0,1.0,1.0,0.3699642192,0.322147385,0.293800477,0.6310682221,0.4371069152,0.5756096195
153,1.0,0.0,0.0,0.0,1.0,1.0,0.3657152695,0.3205758314,0.3040358632,0.6421569519,0.4371067624,0.5980388592
154,1.0,0.0,0.0,0.0,1.0,1.0,0.3664016642,0.3293982381,0.2885662927,0.6386136209,0.4244370455,0.590244131
155,1.0,0.0,0.0,0.0,1.0,1.0,0.3598348506,0.3235373043,0.2799280725,0.6500001553,0.4198717045,0.5891087333
156,1.0,0.0,0.0,0.0,1.0,1.0,0.3577141409,0.3245777109,0.2859712024,0.6482408493,0.4244372733,0.5841582529
157,1.0,0.0,0.0,0.0,1.0,1.0,0.3546698755,0.3227707951,0.2793447864,0.641025148,0.416393681,0.5837563881
158,1.0,0.0,0.0,0.0,1.0,1.0,0.3565575508,0.3212494266,0.2810809826,0.6363634467,0.4188311373,0.5808081546
159,1.0,0.0,0.0,0.0,1.0,1.0,0.3494926325,0.3277391879,0.2863514382,0.6479592215,0.4220778893,0.5841585074
160,1.0,0.0,0.0,0.0,1.0,1.0,0.3546409171,0.3309627399,0.2777777622,0.6414142692,0.4098361441,0.584158774
161,1.0,0.0,0.0,0.0,1.0,1.0,0.3618366178,0.3422525325,0.288224944,0.6407770006,0.4180066601,0.5821595022
162,1.0,0.0,0.0,0.0,1.0,1.0,0.3548933814,0.3460849482,0.2845953113,0.6470586412,0.4110033863,0.5887851296
163,1.0,0.0,0.0,0.0,1.0,1.0,0.356500231,0.3374739639,0.2883762949,0.6417915673,0.4253247158,0.5817307002
164,1.0,0.0,0.0,0.0,1.0,1.0,0.3631128013,0.3422524558,0.2839506266,0.6407767795,0.418006336,0.5821598785
165,1.0,0.0,0.0,0.0,1.0,1.0,0.3736890509,0.3470731309,0.291005303,0.6367917418,0.4180064497,0.5787032716
166,1.0,0.0,0.0,0.0,1.0,1.0,0.3635949393,0.3379521773,0.2919255096,0.6487808504,0.4230769627,0.5829382344
167,1.0,0.0,0.0,0.0,1.0,1.0,0.3656708228,0.3469401603,0.291116998,0.6490379249,0.4171973121,0.5917434524
168,1.0,0.0,0.0,0.0,1.0,1.0,0.359448341,0.3347335416,0.2877192649,0.643902541,0.4222222978,0.5829385475
169,1.0,0.0,0.0,0.0,1.0,1.0,0.3753362299,0.3499625387,0.2943231089,0.6372091774,0.4321768093,0.585585412
170,1.0,0.0,0.0,0.0,1.0,1.0,0.3780723109,0.3515384307,0.2924694063,0.6435185837,0.4290220701,0.5829595233
171,1.0,0.0,0.0,0.0,1.0,1.0,0.3635931353,0.3305114994,0.2899824785,0.6521745916,0.4303799667,0.593301746
172,1.0,0.0,0.0,0.0,1.0,1.0,0.374029236,0.3494883811,0.2967797945,0.6372096658,0.43354439,0.5882351221
173,1.0,0.0,0.0,0.0,1.0,1.0,0.3712716158,0.3421654253,0.2940140373,0.6350711324,0.4267517155,0.5953491814
174,1.0,0.0,0.0,0.0,1.0,1.0,0.3655001174,0.3394927649,0.3000874553,0.6411482822,0.4349206972,0.5841124469
175,1.0,0.0,0.0,0.0,1.0,1.0,0.3573815359,0.3288897669,0.2971078527,0.6372548008,0.4345049351,0.592232256
176,1.0,0.0,0.0,0.0,1.0,1.0,0.3583236372,0.3299437867,0.2987698162,0.6372553325,0.4230769365,0.587378476
177,1.0,0.0,0.0,0.0,1.0,1.0,0.3597990513,0.333679583,0.2921738617,0.6328497618,0.4185302201,0.5980858123
178,1.0,0.0,0.0,0.0,1.0,1.0,0.3483034199,0.3187320655,0.3047210308,0.6256163462,0.4326924827,0.587939482
179,1.0,0.0,0.0,0.0,1.0,1.0,0.3471014308,0.3127284016,0.2949389411,0.6331652815,0.4290323584,0.5927840468
180,1.0,0.0,0.0,0.0,1.0,1.0,0.3282520143,0.2943338772,0.2860846566,0.6421048554,0.4174757711,0.5934069489
181,1.0,0.0,0.0,0.0,1.0,1.0,0.3238609415,0.2883003626,0.3728221923,0.6451614026,0.4903845058,0.5777778044
182,1.0,0.0,0.0,0.0,1.0,1.0,0.307385316,0.2642757137,0.469244326,0.6114280965,0.5608974565,0.5757578467
183,1.0,0.0,0.0,0.0,1.0,1.0,0.310590452,0.2700759947,0.4895834009,0.6033515542,0.5760517458,0.5628736018
184,1.0,0.0,0.0,0.0,1.0,1.0,0.3087012768,0.2724283943,0.4812286041,0.6022106436,0.5645160635,0.5739639675
185,1.0,0.0,0.0,0.0,1.0,1.0,0.2998325038,0.2689527112,0.4862068387,0.5862066566,0.5614618742,0.5740741202
186,1.0,0.0,0.0,0.0,1.0,1.0,0.2962570188,0.2681836035,0.4718909165,0.5977011494,0.5566665439,0.5776397516
187,1.0,0.0,0.0,0.0,1.0,1.0,0.2894463718,0.2616781449,0.4599659758,0.5764711265,0.547297407,0.5806449483
188,1.0,0.0,0.0,0.0,1.0,1.0,0.289493469,0.2635511626,0.460344852,0.58928565,0.5376715366,0.5909088528
189,1.0,0.0,0.0,0.0,1.0,1.0,0.2937550027,0.2650545581,0.4611486968,0.5804591536,0.5472974431,0.5859876892
190,1.0,0.0,0.0,0.0,1.0,1.0,0.2855549182,0.2607971299,0.4571429278,0.6,0.5521886051,0.5935492239
191,1.0,0.0,0.0,0.0,1.0,1.0,0.2792309135,0.2498604695,0.4650766349,0.6036585669,0.5608108201,0.6148642593
192,1.0,0.0,0.0,0.0,1.0,1.0,0.2923538233,0.2650546887,0.4676870934,0.6104660589,0.5641893053,0.6050948477
193,1.0,0.0,0.0,0.0,1.0,1.0,0.289668937,0.2624796078,0.4627118702,0.608187244,0.5589226507,0.6089747453
194,1.0,0.0,0.0,0.0,1.0,1.0,0.3343265335,0.334882209,0.4761062103,0.608465969,0.5451389473,0.5544039178
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,1.0,0.0,0.0,0.0,1.0,1.0,0.1948596697,0.1336704189,0.4276729779,0.5806443825,0.539094735,0.6615384615
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,1.0,0.0,0.0,0.0,1.0,1.0,0.2906176917,0.2979815232,0.5212766573,0.5731707621,0.5888887797,0.5776398618
203,1.0,0.0,0.0,0.0,1.0,1.0,0.2648926833,0.2399320001,0.4829267246,0.5889577593,0.5629138002,0.6137930936
204,1.0,0.0,0.0,0.0,1.0,1.0,0.2543732411,0.2163221762,0.4794746085,0.5806445569,0.5536913966,0.6201553628
205,1.0,0.0,0.0,0.0,1.0,1.0,0.2245002601,0.1893140349,0.4559067453,0.5851844081,0.5358361775,0.6036045232
206,1.0,0.0,0.0,0.0,1.0,1.0,0.1890834645,0.1550859488,0.4712837232,0.5535717604,0.5310345495,0.6000004625
207,1.0,0.0,0.0,0.0,1.0,1.0,0.1934947842,0.1619786564,0.4562289092,0.582608051,0.5206897022,0.617021736
208,1.0,0.0,0.0,0.0,1.0,1.0,0.226383705,0.1933853766,0.4530202039,0.5925926485,0.5410957972,0.619469298
209,1.0,0.0,0.0,0.0,1.0,1.0,0.2627483959,0.2269917987,0.4559069203,0.5949372581,0.5423729798,0.6268654695
210,1.0,0.0,0.0,0.0,1.0,1.0,0.2687023926,0.2356542107,0.4540984391,0.60365931,0.5451504925,0.6241132266
211,1.0,0.0,0.0,0.0,1.0,1.0,0.2624142807,0.2341927233,0.4554294952,0.5864194821,0.5412541685,0.6056337827
212,1.0,0.0,0.0,0.0,1.0,1.0,0.219146832,0.1880305066,0.4568105181,0.590909444,0.5355930072,0.6126115808
213,1.0,0.0,0.0,0.0,1.0,1.0,0.2012299711,0.1660031057,0.444630928,0.5750000849,0.5239724105,0.6185571558
214,1.0,0.0,0.0,0.0,1.0,1.0,0.2563927498,0.222283973,0.4330065131,0.6050955741,0.5217389398,0.6315782287
215,1.0,0.0,0.0,0.0,1.0,1.0,0.2719899129,0.2440879705,0.4283413118,0.6035507028,0.5214522774,0.6216209393
216,1.0,0.0,0.0,0.0,1.0,1.0,0.2759292266,0.2523342899,0.4221508889,0.6046514421,0.5214524364,0.6078426607
217,1.0,0.0,0.0,0.0,1.0,1.0,0.288055733,0.2620685986,0.4251593039,0.6077345461,0.5244299829,0.6149064789
218,1.0,0.0,0.0,0.0,1.0,1.0,0.2816897963,0.2612918372,0.4203821514,0.6101692329,0.5261438396,0.6187502272
219,1.0,0.0,0.0,0.0,1.0,1.0,0.2685306978,0.2490466609,0.4181240608,0.6153846154,0.5211727002,0.6209148993
220,1.0,0.0,0.0,0.0,1.0,1.0,0.2698175797,0.2506743669,0.4217252893,0.6153848997,0.5244300414,0.6298702615
221,1.0,0.0,0.0,0.0,1.0,1.0,0.2697680029,0.2432417085,0.419512239,0.6144574629,0.5231789415,0.6190482769
222,1.0,0.0,0.0,0.0,1.0,1.0,0.2776225543,0.2449289555,0.423202631,0.6117644357,0.5263157184,0.6040265587
223,1.0,0.0,0.0,0.0,1.0,1.0,0.2722786587,0.239140344,0.4241435876,0.6107786789,0.5214519193,0.6275850829
224,1.0,0.0,0.0,0.0,1.0,1.0,0.2374090532,0.1988856412,0.4235880442,0.6013982206,0.5150501787,0.6302511024
225,1.0,0.0,0.0,0.0,1.0,1.0,0.1777936885,0.1483271017,0.3747840734,0.5728161255,0.4558304796,0.5714289157
