frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyelid_gap_ratio,right_eyelid_gap_ratio
23,1.0,0.0,0.0,0.0,1.0,1.0,0.3602840084,0.2904952144,0.0578352809,0.04671311378
24,1.0,0.0,0.0,0.0,1.0,1.0,0.3552025054,0.2793576409,0.05625933409,0.04440069199
25,1.0,0.0,0.0,0.0,1.0,1.0,0.3693209634,0.2808774582,0.05807244778,0.0448616147
26,1.0,0.0,0.0,0.0,1.0,1.0,0.3825026204,0.2902159545,0.06012105942,0.0468223691
27,1.0,0.0,0.0,0.0,1.0,1.0,0.378791761,0.2853079027,0.0592366457,0.04588758945
28,1.0,0.0,0.0,0.0,1.0,1.0,0.3800696042,0.2710348935,0.05895197392,0.0436680913
29,1.0,0.0,0.0,0.0,1.0,1.0,0.3865438748,0.2817221591,0.06046849489,0.04575997591
30,1.0,0.0,0.0,0.0,1.0,1.0,0.3899403034,0.2994901413,0.0619186759,0.04880976677
31,1.0,0.0,0.0,0.0,1.0,1.0,0.3906268802,0.2906543474,0.06196653843,0.04773104191
32,1.0,0.0,0.0,0.0,1.0,1.0,0.3843331265,0.2896685602,0.06161284447,0.04810863733
33,1.0,0.0,0.0,0.0,1.0,1.0,0.3976560729,0.2889542939,0.06390374899,0.0482828021
34,1.0,0.0,0.0,0.0,1.0,1.0,0.3969416599,0.2916461459,0.06274271011,0.04789733887
35,1.0,0.0,0.0,0.0,1.0,1.0,0.3962849138,0.2793052703,0.0625910759,0.04577147961
36,1.0,0.0,0.0,0.0,1.0,1.0,0.3941710025,0.2785607004,0.06204682589,0.04550099373
37,1.0,0.0,0.0,0.0,1.0,1.0,0.4018829297,0.2910831493,0.06332868338,0.04784214497
38,1.0,0.0,0.0,0.0,1.0,1.0,0.3920412037,0.2759398387,0.06314665079,0.04643964767
39,1.0,0.0,0.0,0.0,1.0,1.0,0.3980231563,0.2843529758,0.06165134907,0.04589903355
40,1.0,0.0,0.0,0.0,1.0,1.0,0.396645266,0.2857935782,0.06199461222,0.04649597406
41,1.0,0.0,0.0,0.0,1.0,1.0,0.3897738635,0.2796451294,0.06173115969,0.04616177082
42,1.0,0.0,0.0,0.0,1.0,1.0,0.3880994588,0.2838947356,0.0607419014,0.04595959187
43,1.0,0.0,0.0,0.0,1.0,1.0,0.3821145687,0.2813002369,0.06037944555,0.04562008381
44,1.0,0.0,0.0,0.0,1.0,1.0,0.3848675444,0.2750143456,0.06036275625,0.04459232092
45,1.0,0.0,0.0,0.0,1.0,1.0,0.3740503798,0.2872149057,0.0589017868,0.04610860348
46,1.0,0.0,0.0,0.0,1.0,1.0,0.3822908161,0.2930566204,0.06158685684,0.04777812958
47,1.0,0.0,0.0,0.0,1.0,1.0,0.3726733743,0.2817219258,0.05966216326,0.04556018114
48,1.0,0.0,0.0,0.0,1.0,1.0,0.3736389399,0.2951374976,0.06018865108,0.04750317335
49,1.0,0.0,0.0,0.0,1.0,1.0,0.3775294565,0.2954433759,0.06109148264,0.04772776365
50,1.0,0.0,0.0,0.0,1.0,1.0,0.358513596,0.2808778511,0.05791372061,0.04452806711
51,1.0,0.0,0.0,0.0,1.0,1.0,0.3649553629,0.2933518291,0.06035649776,0.04762077332
52,1.0,0.0,0.0,0.0,1.0,1.0,0.3564675639,0.2795048499,0.05986052752,0.04615414143
53,1.0,0.0,0.0,0.0,1.0,1.0,0.368822044,0.3021962361,0.06041771173,0.04828023911
54,1.0,0.0,0.0,0.0,1.0,1.0,0.3481389256,0.2772426179,0.05674129725,0.04398131371
55,1.0,0.0,0.0,0.0,1.0,1.0,0.3404508724,0.2741522638,0.05469238758,0.04277914762
56,1.0,0.0,0.0,0.0,1.0,1.0,0.3359467475,0.2688155417,0.05380386114,0.04196703434
57,1.0,0.0,0.0,0.0,1.0,1.0,0.3492225401,0.2909334593,0.05677109957,0.04595756531
58,1.0,0.0,0.0,0.0,1.0,1.0,0.3403414623,0.2770563303,0.05570930243,0.04429572821
59,1.0,0.0,0.0,0.0,1.0,1.0,0.3364622136,0.2728850156,0.05533844233,0.04361647367
60,1.0,0.0,0.0,0.0,1.0,1.0,0.344866177,0.2857993252,0.05535030365,0.04487133026
61,1.0,0.0,0.0,0.0,1.0,1.0,0.3331472071,0.2620916124,0.05268526077,0.04052716494
62,1.0,0.0,0.0,0.0,1.0,1.0,0.3240973222,0.2420792917,0.05153334141,0.03777313232
63,1.0,0.0,0.0,0.0,1.0,1.0,0.3236920512,0.2559546028,0.05194324255,0.03935909271
64,1.0,0.0,0.0,0.0,1.0,1.0,0.3126374154,0.2577507011,0.05017924309,0.03923588991
65,1.0,0.0,0.0,0.0,1.0,1.0,0.3198875926,0.2678359248,0.05316638947,0.04104554653
66,1.0,0.0,0.0,0.0,1.0,1.0,0.3315301535,0.2853018414,0.05474847555,0.04299759865
67,1.0,0.0,0.0,0.0,1.0,1.0,0.3222422569,0.2772174783,0.05428880453,0.04188781977
68,1.0,0.0,0.0,0.0,1.0,1.0,0.3080140402,0.2614199262,0.05200207233,0.03981411457
69,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3077697622,0.2543707143,0.05048388243,0.03746438026
70,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3150242322,0.2659227379,0.05325418711,0.04027849436
71,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3044553828,0.2587206905,0.05063980818,0.03870892525
72,1.0,0.7853981853,0.0,0.0,1.0,1.0,0.3033449182,0.2534044452,0.05110603571,0.03846400976
73,1.0,0.0,0.0,0.0,1.0,1.0,0.2930219741,0.2471931608,0.04940634966,0.03712153435
74,1.0,0.0,0.0,0.0,1.0,1.0,0.2801715151,0.2028389465,0.0448948741,0.0288797617
75,1.0,0.0,0.0,0.0,1.0,1.0,0.2542135243,0.159444291,0.03890836239,0.0218526721
76,1.0,0.0,0.0,0.0,1.0,1.0,0.2615989292,0.1822287423,0.04265189171,0.02652066946
77,1.0,0.0,0.0,0.0,1.0,1.0,0.2853273046,0.2427722653,0.0466376543,0.03569471836
78,1.0,0.0,0.0,0.0,1.0,1.0,0.3025685829,0.2719329813,0.05064046383,0.04148209095
79,1.0,0.0,0.0,0.0,1.0,1.0,0.3236737682,0.287254434,0.0554330349,0.04569846392
80,1.0,0.0,0.0,0.0,1.0,1.0,0.3188010562,0.2804554587,0.05330705643,0.04397833347
81,1.0,0.0,0.0,0.0,1.0,1.0,0.3162169906,0.2732039659,0.05267602205,0.04312336445
82,1.0,0.0,0.0,0.0,1.0,1.0,0.3244088876,0.2789533439,0.05214077234,0.04292392731
83,1.0,0.0,0.0,0.0,1.0,1.0,0.3148484946,0.2675272883,0.05109739304,0.04166400433
84,1.0,0.0,0.0,0.0,1.0,1.0,0.3113014138,0.2532142484,0.05112928152,0.04063433409
85,1.0,0.0,0.0,0.0,1.0,1.0,0.3156992985,0.2648520141,0.05227810144,0.04306846857
86,1.0,0.0,0.0,0.0,1.0,1.0,0.3254762655,0.2748464372,0.05268836021,0.04390692711
87,1.0,0.0,0.0,0.0,1.0,1.0,0.3260119868,0.2697167959,0.05193209648,0.04275220633
88,1.0,0.0,0.0,0.0,1.0,1.0,0.321428479,0.2598546013,0.0518450737,0.04212409258
89,1.0,0.0,0.0,0.0,1.0,1.0,0.3155234111,0.2490192698,0.05057704449,0.04046165943
90,1.0,0.0,0.0,0.0,1.0,1.0,0.3211882462,0.2532142929,0.0516602397,0.0414930582
91,1.0,0.0,0.0,0.0,1.0,1.0,0.3206398867,0.2523844461,0.05149942636,0.0410900116
92,1.0,0.0,0.0,0.0,1.0,1.0,0.3291469877,0.2650547541,0.05061221123,0.04138606787
93,1.0,0.0,0.0,0.0,1.0,1.0,0.3342781841,0.2674091496,0.05241823196,0.04257321358
94,1.0,0.0,0.0,0.0,1.0,1.0,0.3308495281,0.2574320526,0.05175560713,0.0412427783
95,1.0,0.0,0.0,0.0,1.0,1.0,0.3302945928,0.2624796397,0.05265456438,0.04256021976
96,1.0,0.0,0.0,0.0,1.0,1.0,0.3371200624,0.2707519325,0.05246531963,0.04292619228
97,1.0,0.0,0.0,0.0,1.0,1.0,0.3376723826,0.2681833574,0.05443787575,0.04404264688
98,1.0,0.0,0.0,0.0,1.0,1.0,0.3325816658,0.2707516668,0.0529319644,0.04374986887
99,1.0,0.0,0.0,0.0,1.0,1.0,0.3377188472,0.26752717,0.05352962017,0.04320406914
100,1.0,0.0,0.0,0.0,1.0,1.0,0.3461563341,0.279108431,0.05757278204,0.04713070393
101,1.0,0.0,0.0,0.0,1.0,1.0,0.3581618678,0.287464859,0.05575799942,0.04566842318
102,1.0,0.0,0.0,0.0,1.0,1.0,0.3662339534,0.3045438932,0.05954217911,0.05036044121
103,1.0,0.0,0.0,0.0,1.0,1.0,0.3515278128,0.2882350108,0.05812066793,0.04814898968
104,1.0,0.0,0.0,0.0,1.0,1.0,0.3591744061,0.2865292944,0.05576276779,0.04525673389
105,1.0,0.0,0.0,0.0,1.0,1.0,0.3574395857,0.2843239718,0.05632054806,0.04511106014
106,1.0,0.0,0.0,0.0,1.0,1.0,0.358552199,0.2791547158,0.05785530806,0.04527807236
107,1.0,0.0,0.0,0.0,1.0,1.0,0.3566972534,0.2772423211,0.05779927969,0.04523420334
108,1.0,0.0,0.0,0.0,1.0,1.0,0.3296587139,0.2377142125,0.05397313833,0.03912335634
109,1.0,0.0,0.0,0.0,1.0,1.0,0.3142185412,0.1081487733,0.04577350616,0.01599317789
110,1.0,0.0,0.0,0.0,1.0,1.0,0.3344437524,0.08232933263,0.04876101017,0.01219022274
111,1.0,0.0,0.0,0.0,1.0,1.0,0.3283879602,0.2108750749,0.05251944065,0.03396636248
112,1.0,0.0,0.0,0.0,1.0,1.0,0.3371200819,0.254066895,0.05367225409,0.04093188047
113,1.0,0.0,0.0,0.0,1.0,1.0,0.3610023087,0.284609283,0.05750185251,0.04578852654
114,1.0,0.0,0.0,0.0,1.0,1.0,0.3635874081,0.2958214077,0.058996737,0.04856938124
115,1.0,0.0,0.0,0.0,1.0,1.0,0.3731025075,0.306495526,0.06081479788,0.05063313246
116,1.0,0.0,0.0,0.0,1.0,1.0,0.375002594,0.307260978,0.06220310926,0.05122613907
117,1.0,0.0,0.0,0.0,1.0,1.0,0.3703516608,0.3041778129,0.0612872839,0.05093276501
118,1.0,0.0,0.0,0.0,1.0,1.0,0.3716091297,0.2941504465,0.05943244696,0.04776310921
119,1.0,0.0,0.0,0.0,1.0,1.0,0.3747906814,0.298836287,0.06021219492,0.04882067442
120,1.0,0.0,0.0,0.0,1.0,1.0,0.3709791264,0.3031639169,0.0596396327,0.04956352711
121,1.0,0.0,0.0,0.0,1.0,1.0,0.3737339271,0.2971763456,0.06079602242,0.04924201965
122,1.0,0.0,0.0,0.0,1.0,1.0,0.367417029,0.2952146481,0.05886828899,0.04833680391
123,1.0,0.0,0.0,0.0,1.0,1.0,0.3705411685,0.2945374832,0.05857521296,0.04782748222
124,1.0,0.0,0.0,0.0,1.0,1.0,0.3660645559,0.2898383491,0.05793935061,0.04689049721
125,1.0,0.0,0.0,0.0,1.0,1.0,0.3666893897,0.2908075829,0.05828863382,0.04717314243
126,1.0,0.0,0.0,0.0,1.0,1.0,0.3609096781,0.2742577131,0.05678784847,0.04450201988
127,1.0,0.0,0.0,0.0,1.0,1.0,0.3544729818,0.2701191526,0.05513763428,0.0430342555
128,1.0,0.0,0.0,0.0,1.0,1.0,0.357803689,0.2707518282,0.05600851774,0.04362201691
129,1.0,0.0,0.0,0.0,1.0,1.0,0.3560834068,0.2759402409,0.05576860905,0.04418385029
130,1.0,0.0,0.0,0.0,1.0,1.0,0.361718996,0.2791084314,0.05916833878,0.04682993889
131,1.0,0.0,0.0,0.0,1.0,1.0,0.3486025621,0.2699833615,0.05687624216,0.04510873556
132,1.0,0.0,0.0,0.0,1.0,1.0,0.3570657414,0.2748462089,0.05600517988,0.04421454668
133,1.0,0.0,0.0,0.0,1.0,1.0,0.3626594092,0.2872149034,0.05847322941,0.04749232531
134,1.0,0.0,0.0,0.0,1.0,1.0,0.3764790764,0.3054773563,0.06369686127,0.05255705118
135,1.0,0.0,0.0,0.0,1.0,1.0,0.369285214,0.2991640113,0.06120228767,0.05025327206
136,1.0,0.0,0.0,0.0,1.0,1.0,0.3605367226,0.2886179442,0.05918157101,0.048171103
137,1.0,0.0,0.0,0.0,1.0,1.0,0.372275087,0.3067591666,0.05970823765,0.05002582073
138,1.0,0.0,0.0,0.0,1.0,1.0,0.3720791944,0.3087977472,0.06060558558,0.05054998398
139,1.0,0.0,0.0,0.0,1.0,1.0,0.3655674875,0.2978468926,0.05921494961,0.04889309406
140,1.0,0.0,0.0,0.0,1.0,1.0,0.3691023015,0.3112738943,0.06043046713,0.05104857683
141,1.0,0.0,0.0,0.0,1.0,1.0,0.364661334,0.30388432,0.05794632435,0.04828858376
142,1.0,0.0,0.0,0.0,1.0,1.0,0.3620428643,0.3028614898,0.05770564079,0.04876536131
143,1.0,0.0,0.0,0.0,1.0,1.0,0.3565761919,0.2950569596,0.05647063255,0.04696834087
144,1.0,0.0,0.0,0.0,1.0,1.0,0.3565759174,0.2923537632,0.05640107393,0.04663938284
145,1.0,0.0,0.0,0.0,1.0,1.0,0.366689359,0.3025519155,0.06050264835,0.05009055138
146,1.0,0.0,0.0,0.0,1.0,1.0,0.368215449,0.308949064,0.05859649181,0.04941546917
147,1.0,0.0,0.0,0.0,1.0,1.0,0.3655678145,0.300835491,0.05915677547,0.04884505272
148,1.0,0.0,0.0,0.0,1.0,1.0,0.3603432598,0.2964447503,0.0577981472,0.04771071672
149,1.0,0.0,0.0,0.0,1.0,1.0,0.3545318504,0.2951371089,0.05781573057,0.04845505953
150,1.0,0.0,0.0,0.0,1.0,1.0,0.3647963046,0.3071371894,0.05822831392,0.04918825626
151,1.0,0.0,0.0,0.0,1.0,1.0,0.3628226057,0.3081612541,0.05751633644,0.04926168919
152,1.0,0.0,0.0,0.0,1.0,1.0,0.364046172,0.3108630753,0.05887901783,0.05070137978
153,1.0,0.0,0.0,0.0,1.0,1.0,0.3599331564,0.3054772579,0.05800592899,0.04964226484
154,1.0,0.0,0.0,0.0,1.0,1.0,0.352152334,0.297492935,0.0573554039,0.04861557484
155,1.0,0.0,0.0,0.0,1.0,1.0,0.3409860472,0.2774370639,0.05386942625,0.04405087233
156,1.0,0.0,0.0,0.0,1.0,1.0,0.3426659335,0.2824509717,0.05440360308,0.04506963491
157,1.0,0.0,0.0,0.0,1.0,1.0,0.3421362169,0.282670595,0.05476868153,0.04532581568
158,1.0,0.0,0.0,0.0,1.0,1.0,0.3483670027,0.2824511512,0.05534780025,0.04540675879
159,1.0,0.0,0.0,0.0,1.0,1.0,0.3432426758,0.2813000407,0.05578798056,0.0464900136
160,1.0,0.0,0.0,0.0,1.0,1.0,0.2737210722,0.1807498922,0.04223120213,0.02833932638
161,1.0,0.0,0.0,0.0,1.0,1.0,0.2632498769,0.1397820751,0.04026740789,0.02221649885
162,1.0,0.0,0.0,0.0,1.0,1.0,0.2728333717,0.1188989849,0.04095184803,0.01962274313
163,1.0,0.0,0.0,0.0,1.0,1.0,0.2500957711,0.1660257997,0.03742432594,0.02841997147
164,1.0,0.0,0.0,0.0,1.0,1.0,0.300339791,0.2025894897,0.04341053963,0.03519773483
165,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3511550478,0.242389767,0.04999321699,0.043189466
166,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3881327681,0.2594865763,0.05487960577,0.0472574234
167,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3993304294,0.2597887785,0.0576518774,0.05056619644
168,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4235301348,0.2761617891,0.05750650167,0.05111694336
169,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4261815999,0.2686313053,0.05535250902,0.04843342304
170,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4291793239,0.2638119384,0.0543962121,0.04688286781
171,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4254463299,0.2645090398,0.05429172516,0.04792231321
172,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4266204167,0.2667429524,0.05508339405,0.04889422655
173,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4301688424,0.26908029,0.05564302206,0.04868763685
174,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.417885125,0.2719684885,0.05430454016,0.04917579889
175,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4235120737,0.2757657687,0.05457222462,0.0494748354
176,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4002370715,0.2689529421,0.0525881052,0.04896134138
177,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4011292148,0.2808351553,0.05209046602,0.04974931479
178,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3997769558,0.285788298,0.0548055172,0.0524096489
179,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3909950651,0.2841863692,0.054651618,0.05202132463
180,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3808355479,0.2839683718,0.0551508069,0.05223280191
181,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3648756445,0.2811933208,0.05215597153,0.04960483313
182,1.0,0.0,0.0,0.0,1.0,1.0,0.3623817942,0.2873794925,0.0531873107,0.05092406273
183,1.0,0.0,0.0,0.0,1.0,1.0,0.3418379912,0.2626738892,0.04918378592,0.04557144642
184,1.0,0.0,0.0,0.0,1.0,1.0,0.351742879,0.2712772395,0.05216765404,0.047960639
185,1.0,0.0,0.0,0.0,1.0,1.0,0.3476318173,0.2797179298,0.05346363783,0.04956525564
186,1.0,0.0,0.0,0.0,1.0,1.0,0.3301887864,0.2714142586,0.05068558455,0.04632556438
187,1.0,0.0,0.0,0.0,1.0,1.0,0.3317224526,0.2779700052,0.05226641893,0.04795581102
188,1.0,0.0,0.0,0.0,1.0,1.0,0.3183154835,0.2721409568,0.05117106438,0.0470443368
189,1.0,0.0,0.0,0.0,1.0,1.0,0.321337462,0.2864444647,0.05209189653,0.04915338755
190,1.0,0.0,0.0,0.0,1.0,1.0,0.3242742589,0.2902104435,0.05303633213,0.04934221506
191,1.0,0.0,0.0,0.0,1.0,1.0,0.3277915424,0.2913734511,0.05252462626,0.0478900671
192,1.0,0.0,0.0,0.0,1.0,1.0,0.3232782346,0.2878141986,0.05218660831,0.04701966047
193,1.0,0.0,0.0,0.0,1.0,1.0,0.3267406851,0.2957213733,0.05329149961,0.04885059595
194,1.0,0.0,0.0,0.0,1.0,1.0,0.3213640661,0.293384412,0.05213838816,0.04744589329
195,1.0,0.0,0.0,0.0,1.0,1.0,0.3149366669,0.2890542145,0.0516833663,0.04667323828
196,1.0,0.0,0.0,0.0,1.0,1.0,0.3196925084,0.2945374561,0.05204463005,0.04678755999
197,1.0,0.0,0.0,0.0,1.0,1.0,0.3212491722,0.291503942,0.05314576626,0.04697227478
198,1.0,0.0,0.0,0.0,1.0,1.0,0.3202094179,0.2984912756,0.05262684822,0.04731106758
199,1.0,0.0,0.0,0.0,1.0,1.0,0.3234440483,0.3068754897,0.05222457647,0.04778546095
200,1.0,0.0,0.0,0.0,1.0,1.0,0.3195605275,0.298819298,0.05365127325,0.04845035076
201,1.0,0.0,0.0,0.0,1.0,1.0,0.3331474984,0.307260843,0.05625844002,0.04994648695
202,1.0,0.0,0.0,0.0,1.0,1.0,0.3347643981,0.3125346429,0.05390644073,0.04869812727
203,1.0,0.0,0.0,0.0,1.0,1.0,0.3283189127,0.3004967694,0.05466419458,0.04850113392
204,1.0,0.0,0.0,0.0,1.0,1.0,0.3159525263,0.2872147048,0.05118381977,0.04517751932
205,1.0,0.0,0.0,0.0,1.0,1.0,0.3159525449,0.2865067247,0.05088925362,0.04465794563
206,1.0,0.0,0.0,0.0,1.0,1.0,0.3298969779,0.3031642933,0.05447071791,0.0488358736
207,1.0,0.0,0.0,0.0,1.0,1.0,0.3320726817,0.3051102117,0.05662053823,0.05084854364
208,1.0,0.0,0.0,0.0,1.0,1.0,0.3326142616,0.3106818806,0.05764126778,0.05237597227
209,1.0,0.0,0.0,0.0,1.0,1.0,0.3277652884,0.3031641003,0.05597352982,0.05018317699
210,1.0,0.0,0.0,0.0,1.0,1.0,0.3331470278,0.3114928844,0.05399346352,0.04901355505
211,1.0,0.0,0.0,0.0,1.0,1.0,0.3282720828,0.3058493017,0.05324089527,0.04823309183
212,1.0,0.0,0.0,0.0,1.0,1.0,0.3320675683,0.3102291939,0.05371570587,0.04847508669
213,1.0,0.0,0.0,0.0,1.0,1.0,0.3342186974,0.3121179181,0.05644583702,0.05101829767
214,1.0,0.0,0.0,0.0,1.0,1.0,0.3293797569,0.3064954157,0.05450308323,0.04915964603
215,1.0,0.0,0.0,0.0,1.0,1.0,0.3347567352,0.3131586318,0.05626070499,0.05085104704
216,1.0,0.0,0.0,0.0,1.0,1.0,0.3336822033,0.3110843285,0.05484342575,0.04956996441
217,1.0,0.0,0.0,0.0,1.0,1.0,0.3266470481,0.3001678028,0.05326610804,0.04743593931
218,1.0,0.0,0.0,0.0,1.0,1.0,0.3299128817,0.3048296596,0.05588936806,0.05013602972
219,1.0,0.0,0.0,0.0,1.0,1.0,0.330994497,0.3064951874,0.05585581064,0.05013394356
220,1.0,0.0,0.0,0.0,1.0,1.0,0.3229212176,0.3001679448,0.05575340986,0.04989933968
221,1.0,0.0,0.0,0.0,1.0,1.0,0.3266786755,0.3014978927,0.05281001329,0.04731976986
222,1.0,0.0,0.0,0.0,1.0,1.0,0.3283190029,0.2971761064,0.05319941044,0.04667985439
223,1.0,0.0,0.0,0.0,1.0,1.0,0.3262179273,0.3028110378,0.05562704802,0.04990071058
224,1.0,0.0,0.0,0.0,1.0,1.0,0.3278426007,0.3031095619,0.05338698626,0.04794460535
225,1.0,0.0,0.0,0.0,1.0,1.0,0.3347413686,0.3096630568,0.05661821365,0.05095636845
226,1.0,0.0,0.0,0.0,1.0,1.0,0.3326190832,0.303401978,0.05401104689,0.04809558392
227,1.0,0.0,0.0,0.0,1.0,1.0,0.3342081671,0.3053852703,0.05743277073,0.05114257336
228,1.0,0.0,0.0,0.0,1.0,1.0,0.3246593838,0.2962516646,0.05283761024,0.04713946581
229,1.0,0.0,0.0,0.0,1.0,1.0,0.3312803198,0.297879158,0.05628442764,0.04975867271
230,1.0,0.0,0.0,0.0,1.0,1.0,0.3240565891,0.290687013,0.05462020636,0.04813063145
231,1.0,0.0,0.0,0.0,1.0,1.0,0.3267095634,0.2906873055,0.05209577084,0.04568004608
232,1.0,0.0,0.0,0.0,1.0,1.0,0.331537717,0.2897404688,0.05412101746,0.04676479101
233,1.0,0.0,0.0,0.0,1.0,1.0,0.3347568697,0.2998328174,0.05714195967,0.05027395487
234,1.0,0.0,0.0,0.0,1.0,1.0,0.3358253993,0.3027626301,0.05446094275,0.04846763611
235,1.0,0.0,0.0,0.0,1.0,1.0,0.3407187785,0.3001570632,0.05492705107,0.04838812351
236,1.0,0.0,0.0,0.0,1.0,1.0,0.3390674579,0.3027627774,0.0549685955,0.04868650436
237,1.0,0.0,0.0,0.0,1.0,1.0,0.3342237207,0.2995069795,0.05375474691,0.04778200388
238,1.0,0.0,0.0,0.0,1.0,1.0,0.338520575,0.2991855045,0.05490535498,0.04836899042
239,1.0,0.0,0.0,0.0,1.0,1.0,0.3352964983,0.2982206981,0.05464172363,0.0485996604
240,1.0,0.0,0.0,0.0,1.0,1.0,0.3428506629,0.3008027936,0.0579366684,0.05083119869
241,1.0,0.0,0.0,0.0,1.0,1.0,0.3449687852,0.3062807614,0.05741792917,0.05097854137
242,1.0,0.0,0.0,0.0,1.0,1.0,0.3422967136,0.2966084933,0.05653917789,0.04907172918
243,1.0,0.0,0.0,0.0,1.0,1.0,0.3527442138,0.3034023455,0.05646920204,0.04888772964
244,1.0,0.0,0.0,0.0,1.0,1.0,0.3515951019,0.3060179804,0.05698758364,0.04960030317
245,1.0,0.0,0.0,0.0,1.0,1.0,0.3502176353,0.2981943359,0.05595111847,0.04803353548
246,1.0,0.0,0.0,0.0,1.0,1.0,0.3458967003,0.2912283338,0.05433267355,0.04597383738
247,1.0,0.0,0.0,0.0,1.0,1.0,0.3047703927,0.2296014095,0.04849022627,0.03684169054
248,1.0,0.0,0.0,0.0,1.0,1.0,0.2643453408,0.1513751426,0.03878927231,0.02205139399
249,1.0,0.0,0.0,0.0,1.0,1.0,0.2850458797,0.1647825619,0.04225689173,0.02429771423
250,1.0,0.0,0.0,0.0,1.0,1.0,0.2989924987,0.2177835724,0.04802823067,0.03480696678
251,1.0,0.0,0.0,0.0,1.0,1.0,0.3070068653,0.245654264,0.04790616035,0.03801256418
252,1.0,0.0,0.0,0.0,1.0,1.0,0.3259766096,0.2623952509,0.05191445351,0.04137349129
253,1.0,0.0,0.0,0.0,1.0,1.0,0.3186867522,0.2565681099,0.05124759674,0.04105174541
254,1.0,0.0,0.0,0.0,1.0,1.0,0.2762092175,0.1427774273,0.04036480188,0.02124464512
