frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyelid_gap_ratio,right_eyelid_gap_ratio
21,1.0,0.0,0.0,0.0,1.0,1.0,0.2908428109,0.2880072307,0.04723602533,0.04322814941
22,1.0,0.0,0.0,0.0,1.0,1.0,0.2956094575,0.2926124293,0.04898834229,0.04490602016
23,1.0,0.0,0.0,0.0,1.0,1.0,0.2936414271,0.2926120516,0.04751968384,0.04408448935
24,1.0,0.0,0.0,0.0,1.0,1.0,0.2973691875,0.2990754026,0.04912859201,0.04593086243
25,1.0,0.0,0.0,0.0,1.0,1.0,0.2870735582,0.2850120709,0.04674571753,0.0432831049
26,1.0,0.0,0.0,0.0,1.0,1.0,0.2498603755,0.2508478864,0.03869885206,0.03640556335
27,1.0,0.0,0.0,0.0,1.0,1.0,0.222531874,0.184543899,0.03317570686,0.02590030432
28,1.0,0.0,0.0,0.0,1.0,1.0,0.2064485453,0.1734568632,0.03147029877,0.02470564842
29,1.0,0.0,0.0,0.0,1.0,1.0,0.1972583577,0.1906565899,0.03014081717,0.02727025747
30,1.0,0.0,0.0,0.0,1.0,1.0,0.2269795505,0.2273241557,0.03458982706,0.03235822916
31,1.0,0.0,0.0,0.0,1.0,1.0,0.2439867021,0.2567736203,0.03803026676,0.0366217494
32,1.0,0.0,0.0,0.0,1.0,1.0,0.2534555097,0.2576686634,0.03962904215,0.03709954023
33,1.0,0.0,0.0,0.0,1.0,1.0,0.2753379456,0.2761104046,0.04437685013,0.04091894627
34,1.0,0.0,0.0,0.0,1.0,1.0,0.2888872053,0.289721443,0.04540002346,0.04201614857
35,1.0,0.0,0.0,0.0,1.0,1.0,0.2775218928,0.2754365787,0.04302370548,0.03936809301
36,1.0,0.0,0.0,0.0,1.0,1.0,0.2706066793,0.2725751295,0.04210227728,0.03873413801
37,1.0,0.0,0.0,0.0,1.0,1.0,0.2729033703,0.2776224742,0.04275727272,0.0396425128
38,1.0,0.0,0.0,0.0,1.0,1.0,0.2733981832,0.276737867,0.0417971015,0.03847545385
39,1.0,0.0,0.0,0.0,1.0,1.0,0.2724109463,0.2804755764,0.04253137112,0.03999638557
40,1.0,0.0,0.0,0.0,1.0,1.0,0.2717459439,0.2776229906,0.041446805,0.03894335032
41,1.0,0.0,0.0,0.0,1.0,1.0,0.2722491397,0.2782759008,0.04300522804,0.04017597437
42,1.0,0.0,0.0,0.0,1.0,1.0,0.2796271248,0.2802355803,0.04412889481,0.04071247578
43,1.0,0.0,0.0,0.0,1.0,1.0,0.2712768684,0.2778373723,0.042499125,0.0402624011
44,1.0,0.0,0.0,0.0,1.0,1.0,0.2660383323,0.2681901943,0.04112076759,0.03862023354
45,1.0,0.0,0.0,0.0,1.0,1.0,0.2586583635,0.260310659,0.04145735502,0.03863710165
46,1.0,0.0,0.0,0.0,1.0,1.0,0.2735133162,0.2654195038,0.0444239974,0.04051244259
47,1.0,0.0,0.0,0.0,1.0,1.0,0.2771414909,0.2599283567,0.04499477148,0.03993290663
48,1.0,0.0,0.0,0.0,1.0,1.0,0.2872960579,0.2794736252,0.04639613628,0.04245948792
49,1.0,0.0,0.0,0.0,1.0,1.0,0.2853050063,0.2737439742,0.04457706213,0.04074829817
50,1.0,0.0,0.0,0.0,1.0,1.0,0.279773274,0.2590467526,0.04332780838,0.03842282295
51,1.0,0.0,0.0,0.0,1.0,1.0,0.2845631239,0.2643449878,0.04553771019,0.04053968191
52,1.0,0.0,0.0,0.0,1.0,1.0,0.2890803643,0.267966117,0.0444226861,0.04008871317
53,1.0,0.0,0.0,0.0,1.0,1.0,0.2901603673,0.2762094489,0.04505223036,0.04227125645
54,1.0,0.0,0.0,0.0,1.0,1.0,0.2865656666,0.2778232239,0.04429322481,0.04210591316
55,1.0,0.0,0.0,0.0,1.0,1.0,0.2797732865,0.267580994,0.04256522655,0.04042357206
56,1.0,0.0,0.0,0.0,1.0,1.0,0.296654023,0.2853016173,0.04588079453,0.04396909475
57,1.0,0.0,0.0,0.0,1.0,1.0,0.2837702415,0.2703116313,0.0428956151,0.04100710154
58,1.0,0.0,0.0,0.0,1.0,1.0,0.2751574366,0.2641381097,0.04188865423,0.03999686241
59,1.0,0.0,0.0,0.0,1.0,1.0,0.2774250629,0.2595043041,0.04187434912,0.03972697258
60,1.0,0.0,0.0,0.0,1.0,1.0,0.2780137032,0.2559547655,0.04220128059,0.03926324844
61,1.0,0.0,0.0,0.0,1.0,1.0,0.2641383463,0.2498603887,0.04025304317,0.03834915161
62,1.0,0.0,0.0,0.0,1.0,1.0,0.2704582103,0.2542747575,0.04072576761,0.03883779049
63,1.0,0.0,0.0,0.0,1.0,1.0,0.2574051582,0.2341346848,0.03877651691,0.03583478928
64,1.0,0.0,0.0,0.0,1.0,1.0,0.2675811078,0.2498603725,0.04029297829,0.03789138794
65,1.0,0.0,0.0,0.0,1.0,1.0,0.2614197954,0.2420250953,0.03873944283,0.03663116693
66,1.0,0.0,0.0,0.0,1.0,1.0,0.2614200053,0.2437235728,0.03905147314,0.03692620993
67,1.0,0.0,0.0,0.0,1.0,1.0,0.2525279468,0.2322646745,0.03782278299,0.03515923023
68,1.0,0.0,0.0,0.0,1.0,1.0,0.2635697163,0.2437235271,0.03967243433,0.03700983524
69,1.0,0.0,0.0,0.0,1.0,1.0,0.2703114576,0.2498604546,0.04078358412,0.03810048103
70,1.0,0.0,0.0,0.0,1.0,1.0,0.272896934,0.2551024017,0.0412645936,0.03912103176
71,1.0,0.0,0.0,0.0,1.0,1.0,0.2661653775,0.2429198533,0.04024332762,0.03731167316
72,1.0,0.0,0.0,0.0,1.0,1.0,0.2701669079,0.2463902767,0.041215837,0.03825265169
73,1.0,0.0,0.0,0.0,1.0,1.0,0.2724140555,0.2515957817,0.04123038054,0.03882086277
74,1.0,0.0,0.0,0.0,1.0,1.0,0.2805453025,0.2584763082,0.04269820452,0.04002952576
75,1.0,0.0,0.0,0.0,1.0,1.0,0.2805450915,0.2533064995,0.04275488853,0.03928101063
76,1.0,0.0,0.0,0.0,1.0,1.0,0.2775254272,0.2524542023,0.04214376211,0.03894293308
77,1.0,0.0,0.0,0.0,1.0,1.0,0.2800537908,0.2628291394,0.04272836447,0.04059195518
78,1.0,0.0,0.0,0.0,1.0,1.0,0.2853014647,0.262091403,0.04304951429,0.04010826349
79,1.0,0.0,0.0,0.0,1.0,1.0,0.2769323216,0.253354977,0.04161590338,0.03868144751
80,1.0,0.0,0.0,0.0,1.0,1.0,0.2777210192,0.2577507413,0.04185134172,0.0391856432
81,1.0,0.0,0.0,0.0,1.0,1.0,0.278213436,0.2551024947,0.04190349579,0.03896760941
82,1.0,0.0,0.0,0.0,1.0,1.0,0.2797014168,0.2533549917,0.04190444946,0.03870153427
83,1.0,0.0,0.0,0.0,1.0,1.0,0.2711252953,0.2507308753,0.04051303864,0.03812986612
84,1.0,0.0,0.0,0.0,1.0,1.0,0.2797731711,0.2611781062,0.04227888584,0.03988575935
85,1.0,0.0,0.0,0.0,1.0,1.0,0.2744942797,0.2542134133,0.04131954908,0.03867089748
86,1.0,0.0,0.0,0.0,1.0,1.0,0.2732161557,0.2542133095,0.04110443592,0.03871768713
87,1.0,0.0,0.0,0.0,1.0,1.0,0.2738686101,0.2533549219,0.04084044695,0.03845363855
88,1.0,0.0,0.0,0.0,1.0,1.0,0.27160642,0.2516078314,0.04100435972,0.03859239817
89,1.0,0.0,0.0,0.0,1.0,1.0,0.2794899191,0.2585969813,0.04242151976,0.03973662853
90,1.0,0.0,0.0,0.0,1.0,1.0,0.2802667841,0.2603441643,0.04243862629,0.0397695303
91,1.0,0.0,0.0,0.0,1.0,1.0,0.2749783899,0.2594367925,0.04158145189,0.0397156477
92,1.0,0.0,0.0,0.0,1.0,1.0,0.2754645805,0.2559547907,0.04187083244,0.039455235
93,1.0,0.0,0.0,0.0,1.0,1.0,0.2635699165,0.2454771828,0.0395603776,0.03717082739
94,1.0,0.0,0.0,0.0,1.0,1.0,0.2790765011,0.2611000325,0.04245513678,0.04006701708
95,1.0,0.0,0.0,0.0,1.0,1.0,0.2781054585,0.2636458085,0.04267573357,0.04080867767
96,1.0,0.0,0.0,0.0,1.0,1.0,0.2783037483,0.2620061631,0.04195946455,0.03984820843
97,1.0,0.0,0.0,0.0,1.0,1.0,0.2783038219,0.2637414167,0.04201185703,0.0401622057
98,1.0,0.0,0.0,0.0,1.0,1.0,0.2765532054,0.2637416259,0.04196101427,0.0403675437
99,1.0,0.0,0.0,0.0,1.0,1.0,0.2725753423,0.2620062069,0.04126739502,0.03994464874
100,1.0,0.0,0.0,0.0,1.0,1.0,0.2679277461,0.2507313262,0.04025572538,0.03813707829
101,1.0,0.0,0.0,0.0,1.0,1.0,0.2708277497,0.255066061,0.04101711512,0.03890013695
102,1.0,0.0,0.0,0.0,1.0,1.0,0.282794626,0.2706819996,0.04264521599,0.04132080078
103,1.0,0.0,0.0,0.0,1.0,1.0,0.2767414441,0.2603438766,0.04170876741,0.0395834446
104,1.0,0.0,0.0,0.0,1.0,1.0,0.2741834535,0.2559971425,0.04154318571,0.03913092613
105,1.0,0.0,0.0,0.0,1.0,1.0,0.2692158158,0.2533549915,0.04078811407,0.03865540028
106,1.0,0.0,0.0,0.0,1.0,1.0,0.2684016157,0.2524907567,0.04046916962,0.03833919764
107,1.0,0.0,0.0,0.0,1.0,1.0,0.2701668343,0.2516076704,0.04062688351,0.03823709488
108,1.0,0.0,0.0,0.0,1.0,1.0,0.2711252741,0.2551021929,0.04062438011,0.03876572847
109,1.0,0.0,0.0,0.0,1.0,1.0,0.271453202,0.2533550694,0.04087805748,0.03848910332
110,1.0,0.0,0.0,0.0,1.0,1.0,0.2696908513,0.25421357,0.04056590796,0.03870993853
111,1.0,0.0,0.0,0.0,1.0,1.0,0.2706452308,0.2498603684,0.04051142931,0.03786361217
112,1.0,0.0,0.0,0.0,1.0,1.0,0.2727351925,0.2594372043,0.04109883308,0.03950792551
113,1.0,0.0,0.0,0.0,1.0,1.0,0.2692156058,0.2507311253,0.04088461399,0.03847968578
114,1.0,0.0,0.0,0.0,1.0,1.0,0.2695517463,0.2489900551,0.0407063365,0.03779876232
115,1.0,0.0,0.0,0.0,1.0,1.0,0.2700244817,0.2542133773,0.04093241692,0.03880608082
116,1.0,0.0,0.0,0.0,1.0,1.0,0.2757686791,0.2568009989,0.04156148434,0.03917896748
117,1.0,0.0,0.0,0.0,1.0,1.0,0.2770384065,0.2629192943,0.04181706905,0.03996437788
118,1.0,0.0,0.0,0.0,1.0,1.0,0.2790761996,0.2620067158,0.04240018129,0.04001522064
119,1.0,0.0,0.0,0.0,1.0,1.0,0.2788737909,0.2636460751,0.04259991646,0.04048317671
120,1.0,0.0,0.0,0.0,1.0,1.0,0.2725748444,0.2576958731,0.04114705324,0.03903698921
121,1.0,0.0,0.0,0.0,1.0,1.0,0.2783032785,0.2654768222,0.04208415747,0.04049611092
122,1.0,0.0,0.0,0.0,1.0,1.0,0.2706451975,0.2542442243,0.04048013687,0.03836357594
123,1.0,0.0,0.0,0.0,1.0,1.0,0.2714535112,0.2507310899,0.0409899354,0.03832823038
124,1.0,0.0,0.0,0.0,1.0,1.0,0.2744948896,0.2594373467,0.04165416956,0.03978508711
125,1.0,0.0,0.0,0.0,1.0,1.0,0.2762541242,0.2576959743,0.04194277525,0.03953844309
126,1.0,0.0,0.0,0.0,1.0,1.0,0.2792816727,0.2637418356,0.04242038727,0.04055285454
127,1.0,0.0,0.0,0.0,1.0,1.0,0.2703551415,0.2559542582,0.04116308689,0.03903847933
128,1.0,0.0,0.0,0.0,1.0,1.0,0.2692160597,0.2577512098,0.0409399271,0.03933447599
129,1.0,0.0,0.0,0.0,1.0,1.0,0.2603441141,0.2472302187,0.03941839933,0.03730195761
130,1.0,0.0,0.0,0.0,1.0,1.0,0.2637418036,0.2550660236,0.04003894329,0.03872185946
131,1.0,0.0,0.0,0.0,1.0,1.0,0.259890084,0.2489839655,0.03968781233,0.03782325983
132,1.0,0.0,0.0,0.0,1.0,1.0,0.2633781185,0.2524723178,0.04001128674,0.03842145205
133,1.0,0.0,0.0,0.0,1.0,1.0,0.2624620639,0.2507310167,0.04022222757,0.03835761547
134,1.0,0.0,0.0,0.0,1.0,1.0,0.2682711903,0.2533795543,0.04089194536,0.03848654032
135,1.0,0.0,0.0,0.0,1.0,1.0,0.2648700008,0.2507432078,0.04001528025,0.03788107634
136,1.0,0.0,0.0,0.0,1.0,1.0,0.2715399706,0.2568010854,0.04163610935,0.03975576162
137,1.0,0.0,0.0,0.0,1.0,1.0,0.2702129006,0.2532830002,0.04104489088,0.03894001245
138,1.0,0.0,0.0,0.0,1.0,1.0,0.2720166443,0.2524011951,0.0407140255,0.03913795948
139,1.0,0.0,0.0,0.0,1.0,1.0,0.2742532024,0.249024631,0.04057687521,0.03875607252
140,1.0,0.0,0.0,0.0,1.0,1.0,0.258383367,0.2172699812,0.03794908524,0.03425961733
141,1.0,0.0,0.0,0.0,1.0,1.0,0.2900122523,0.2415866839,0.0415918231,0.03843295574
142,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2952254704,0.2431973042,0.04190093279,0.03896516562
143,1.0,0.0,0.0,0.0,1.0,1.0,0.314325232,0.2531263606,0.04506295919,0.04182487726
144,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3222769936,0.2523179537,0.04413861036,0.04046034813
145,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.326186052,0.256523728,0.04360473156,0.04094594717
146,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3547715582,0.2857933621,0.04736715555,0.04628443718
147,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3338300682,0.2531917225,0.044303298,0.04131346941
148,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3687670529,0.2824508046,0.04845827818,0.04653090239
149,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3323507298,0.2168771797,0.03898006678,0.03365182877
150,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2866928327,0.1395447144,0.03118616343,0.02136826515
151,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.351656037,0.1924390044,0.03338706493,0.02723675966
152,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3650447912,0.2081216511,0.03011792898,0.02660900354
153,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4361892556,0.3183409307,0.03456783295,0.03877609968
154,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4499338468,0.33396558,0.03768140078,0.04200541973
155,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4940640072,0.3664622352,0.03977054358,0.04341363907
156,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.5207823087,0.3898349641,0.04171031713,0.04569733143
157,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.496787151,0.3940655528,0.03741157055,0.04065191746
158,1.0,-0.7853981853,0.0,0.5235987902,1.0,1.0,0.4987622564,0.4066499236,0.03823119402,0.04176020622
159,1.0,-0.7853981853,0.0,0.5235987902,1.0,1.0,0.4939325934,0.3861480011,0.03822433949,0.04061335325
160,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5152159335,0.4014615155,0.03984189034,0.04283756018
161,1.0,-0.7853981853,0.0,0.5235987902,1.0,1.0,0.517358522,0.4009063177,0.03939110041,0.04237526655
162,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5143327986,0.4072870332,0.04036825895,0.04312062263
163,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4946936462,0.3900953522,0.03839153051,0.04276126623
164,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4689224185,0.3636938529,0.03646862507,0.03925019503
165,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5055538132,0.3923307214,0.03970599174,0.04184401035
166,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4875329781,0.3846247778,0.03609758615,0.03970730305
167,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4808450457,0.3889874857,0.03664016724,0.04148513079
168,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5046106809,0.4206690297,0.03868108988,0.04467815161
169,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.515337122,0.4205301137,0.03940594196,0.04597359896
170,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.485672581,0.388051419,0.03719031811,0.04272276163
171,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4826274467,0.3975055753,0.03500527143,0.04083955288
172,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4898450532,0.4014848327,0.03650224209,0.04150652885
173,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4977606703,0.4152406051,0.03732901812,0.0426197648
174,1.0,-0.7853981853,0.0,0.5235987902,1.0,1.0,0.4774657995,0.3875389433,0.03546267748,0.03997069597
175,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4966676163,0.4048729831,0.03566670418,0.04180604219
176,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4813635846,0.3864119284,0.03576505184,0.04031145573
177,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.506816476,0.4073966332,0.03798359632,0.04223769903
178,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4976809882,0.39803328,0.03635400534,0.04082375765
179,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4987071388,0.411364442,0.03714907169,0.04288756847
180,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4986995307,0.4108493266,0.03659403324,0.04229307175
181,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.5188254532,0.4209685682,0.03853219748,0.04390877485
182,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.4924784636,0.3980588978,0.03498637676,0.04086649418
183,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4883401989,0.405021818,0.03475934267,0.04094535112
184,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5071170493,0.4181044432,0.03576183319,0.04351013899
185,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5109623325,0.407286799,0.03726768494,0.04203790426
186,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5266518671,0.4254769024,0.04033565521,0.04553043842
187,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.4966671498,0.393366027,0.03895926476,0.04311066866
188,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4976816251,0.3986043348,0.03758758307,0.04190087318
189,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.503783789,0.4061133199,0.03701710701,0.04209202528
190,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4946533026,0.4073972958,0.03536361456,0.04029130936
191,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4956582899,0.3986215989,0.03619784117,0.04094511271
192,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5069340902,0.4161899113,0.03693348169,0.04263859987
193,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.4936015843,0.4021073801,0.03578978777,0.04081809521
194,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.514564261,0.4251146585,0.03876298666,0.04502469301
195,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5148029688,0.435803155,0.03846108913,0.04507160187
196,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5343550918,0.4328071085,0.03988742828,0.0449103117
197,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5333071328,0.4429011838,0.0390663743,0.04532891512
198,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5470199681,0.4500415496,0.03940600157,0.04562801123
199,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5253738389,0.4367058807,0.03794515133,0.04417049885
200,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5341146644,0.4307944681,0.03865116835,0.04392182827
201,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5287624862,0.4291390993,0.0389456749,0.04484659433
202,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5205841304,0.4303957505,0.03914016485,0.04451823235
203,1.0,-1.570796371,0.0,0.5235987902,1.0,1.0,0.5168831455,0.4325071723,0.03778874874,0.04369324446
204,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.5139985565,0.4345401558,0.03674840927,0.04374814034
205,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.5466330787,0.4608206381,0.03940325975,0.04528439045
206,1.0,-1.570796371,0.0,0.0,1.0,1.0,0.4615984548,0.3369546737,0.03397232294,0.03579223156
207,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4297029548,0.2350110645,0.03344589472,0.02717477083
208,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.436579852,0.2302634864,0.03644287586,0.02831095457
209,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4575756867,0.1976672249,0.03787946701,0.02534788847
210,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4615155767,0.2357360264,0.0441980958,0.03541707993
211,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3822571314,0.196581497,0.04172474146,0.03100377321
212,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3409995023,0.2222864946,0.04260230064,0.03671640158
213,1.0,0.0,0.0,0.0,1.0,1.0,0.3272415657,0.2239550389,0.04396343231,0.03752291203
214,1.0,0.0,0.0,0.0,1.0,1.0,0.3152011479,0.2172697413,0.0450013876,0.03633648157
215,1.0,0.0,0.0,0.0,1.0,1.0,0.3073736931,0.2204156887,0.04571390152,0.03719580173
216,1.0,0.0,0.0,0.0,1.0,1.0,0.3005981261,0.210954604,0.0435475111,0.03383946419
217,1.0,0.0,0.0,0.0,1.0,1.0,0.2902222554,0.2091031238,0.04228168726,0.03304135799
218,1.0,0.0,0.0,0.0,1.0,1.0,0.2952897677,0.2252265831,0.0446138382,0.03660625219
219,1.0,0.0,0.0,0.0,1.0,1.0,0.2943950104,0.2252265496,0.04446858168,0.03625464439
220,1.0,0.0,0.0,0.0,1.0,1.0,0.280217508,0.2154272874,0.04377061129,0.03560006618
221,1.0,0.0,0.0,0.0,1.0,1.0,0.2871531486,0.2234669559,0.04411190748,0.03637802601
222,1.0,0.0,0.0,0.0,1.0,1.0,0.276797158,0.2154273776,0.04286801815,0.03509998322
223,1.0,0.0,0.0,0.0,1.0,1.0,0.2802860414,0.224435889,0.04310256243,0.03629690409
224,1.0,0.0,0.0,0.0,1.0,1.0,0.2760886127,0.220929336,0.04228907824,0.03552287817
225,1.0,0.0,0.0,0.0,1.0,1.0,0.2774187141,0.2244363538,0.04282987118,0.03630614281
226,1.0,0.0,0.0,0.0,1.0,1.0,0.2771096864,0.2252266541,0.04185897112,0.03571969271
227,1.0,0.0,0.0,0.0,1.0,1.0,0.2734148955,0.2199478103,0.04138863087,0.03495663404
228,1.0,0.0,0.0,0.0,1.0,1.0,0.2765983187,0.2252263081,0.0421436429,0.03596258163
229,1.0,0.0,0.0,0.0,1.0,1.0,0.2745720405,0.2260221052,0.04246038198,0.03623282909
230,1.0,0.0,0.0,0.0,1.0,1.0,0.2715876191,0.2228720654,0.04182398319,0.03568977118
231,1.0,0.0,0.0,0.0,1.0,1.0,0.2653064731,0.2156690728,0.0409604311,0.03450775146
232,1.0,0.0,0.0,0.0,1.0,1.0,0.2791233805,0.2394493378,0.04257118702,0.03790205717
233,1.0,0.0,0.0,0.0,1.0,1.0,0.2746693369,0.2318292324,0.04267257452,0.03716641665
234,1.0,0.0,0.0,0.0,1.0,1.0,0.2428716982,0.2019421126,0.03770822287,0.03201127052
235,1.0,0.0,0.0,0.0,1.0,1.0,0.2511777662,0.2112222922,0.03814768791,0.03281235695
236,1.0,0.0,0.0,0.0,1.0,1.0,0.2578069496,0.2112222825,0.03872144222,0.03262144327
237,1.0,0.0,0.0,0.0,1.0,1.0,0.2494212656,0.207076289,0.03771835566,0.03214031458
238,1.0,0.0,0.0,0.0,1.0,1.0,0.2379621911,0.1888981041,0.03555446863,0.02897036076
239,1.0,0.0,0.0,0.0,1.0,1.0,0.2348510547,0.1932717301,0.03547841311,0.02960979939
240,1.0,0.0,0.0,0.0,1.0,1.0,0.2037525463,0.1642190147,0.03078281879,0.02467930317
241,1.0,0.0,0.0,0.0,1.0,1.0,0.188048217,0.1588398223,0.02861213684,0.02357852459
242,1.0,0.0,0.0,0.0,1.0,1.0,0.1865153924,0.1763720464,0.0282844305,0.02561610937
243,1.0,0.0,0.0,0.0,1.0,1.0,0.1842035745,0.1881079909,0.02732700109,0.02678591013
244,1.0,0.0,0.0,0.0,1.0,1.0,0.1619724292,0.1820689784,0.02395176888,0.02558481693
245,1.0,0.0,0.0,0.0,1.0,1.0,0.1615637766,0.1994930021,0.02386820316,0.02803122997
246,1.0,0.0,0.0,0.0,1.0,1.0,0.1550537375,0.2121834153,0.02269184589,0.02925336361
247,1.0,0.0,0.0,0.0,1.0,1.0,0.145751971,0.2202850795,0.02151691914,0.03017956018
248,1.0,0.0,0.0,0.0,1.0,1.0,0.1500995178,0.230030146,0.02299749851,0.03253298998
249,1.0,0.0,0.0,0.0,1.0,1.0,0.1398850664,0.2369195202,0.02067553997,0.03237354755
