frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
94,1.0,0.0,0.0,0.0,1.0,1.0,0.2209820858,0.209033484,0.3819096497,0.6363639359,0.5065360812,0.6640613451
95,1.0,0.0,0.0,0.0,1.0,1.0,0.220982196,0.2109210102,0.3919598349,0.6287881298,0.5162335889,0.6615392378
96,1.0,0.0,0.0,0.0,1.0,1.0,0.2089897185,0.2015267738,0.399662715,0.6451624367,0.5147540238,0.6585374592
97,1.0,0.0,0.0,0.0,1.0,1.0,0.2154685752,0.206336212,0.3930347472,0.6307690491,0.5161289638,0.6718744647
98,1.0,0.0,0.0,0.0,1.0,1.0,0.2143441084,0.2056731716,0.3931836853,0.6356590465,0.5209004258,0.6718751606
99,1.0,0.0,0.0,0.0,1.0,1.0,0.2132142835,0.2044311086,0.3899999733,0.6328122433,0.5129870573,0.6666672522
100,1.0,0.0,0.0,0.0,1.0,1.0,0.2128594803,0.2034694177,0.3860233678,0.625,0.5048859018,0.6399997873
101,1.0,0.0,0.0,0.0,1.0,1.0,0.202522647,0.1956836996,0.3904449094,0.6341466951,0.5113269542,0.6528912984
102,1.0,0.0,0.0,0.0,1.0,1.0,0.2111031153,0.2021526227,0.3844884984,0.6250004297,0.5080908371,0.6560005632
103,1.0,0.0,0.0,0.0,1.0,1.0,0.209882746,0.2080805503,0.3766666093,0.6349219778,0.5016393992,0.6535438196
104,1.0,0.0,0.0,0.0,1.0,1.0,0.2128595745,0.2080807401,0.3843594061,0.6406237991,0.5114752713,0.661418231
105,1.0,0.0,0.0,0.0,1.0,1.0,0.2182112879,0.2136967106,0.3650000434,0.641221235,0.4934210221,0.6615376658
106,1.0,0.0,0.0,0.0,1.0,1.0,0.2097904368,0.20383379,0.3786733833,0.6400008345,0.51315789,0.6693544006
107,1.0,0.0,0.0,0.0,1.0,1.0,0.2191017187,0.2094539536,0.3760540677,0.6384613115,0.5016502937,0.685038485
108,1.0,0.0,0.0,0.0,1.0,1.0,0.2168682621,0.2074006509,0.3877207434,0.6434111756,0.513071884,0.6850382509
109,1.0,0.0,0.0,0.0,1.0,1.0,0.2154996898,0.208217159,0.402376845,0.6535428923,0.5233332375,0.6879987431
110,1.0,0.0,0.0,0.0,1.0,1.0,0.2124662259,0.2058651133,0.3962584493,0.6400004106,0.5215946808,0.7016131536
111,1.0,0.0,0.0,0.0,1.0,1.0,0.2188932208,0.2098827967,0.3887946104,0.6356580888,0.5133332904,0.6984118598
112,1.0,0.0,0.0,0.0,1.0,1.0,0.2196388457,0.2096144768,0.4020442448,0.6356583124,0.5167784851,0.6960011875
113,1.0,0.0,0.0,0.0,1.0,1.0,0.2209561661,0.2129682082,0.4001713212,0.6434107374,0.5201341682,0.6929135181
114,1.0,0.0,0.0,0.0,1.0,1.0,0.2315569979,0.2174865226,0.4071550062,0.6323527582,0.5315614665,0.6946563037
115,1.0,0.0,0.0,0.0,1.0,1.0,0.2269918119,0.2151115649,0.3999998921,0.6343282045,0.5298013361,0.6846154726
116,1.0,0.0,0.0,0.0,1.0,1.0,0.224330203,0.2106666489,0.3852596047,0.6492534091,0.5130719801,0.6899233692
117,1.0,0.0,0.0,0.0,1.0,1.0,0.2286357768,0.2106669427,0.3961312721,0.654411407,0.5294117647,0.6821695294
118,1.0,0.0,0.0,0.0,1.0,1.0,0.220956381,0.207525414,0.3933162866,0.6356585878,0.5282391496,0.7040000134
119,1.0,0.0,0.0,0.0,1.0,1.0,0.218843171,0.2089134438,0.3931033749,0.6456685651,0.5217389911,0.6960003544
120,1.0,0.0,0.0,0.0,1.0,1.0,0.2252978067,0.2097190333,0.38135592,0.6541345698,0.5114752364,0.6875010372
121,1.0,0.0,0.0,0.0,1.0,1.0,0.21924346,0.2031652568,0.3967438958,0.6484385063,0.5311477354,0.7016138502
122,1.0,0.0,0.0,0.0,1.0,1.0,0.2163736733,0.203528678,0.3917526683,0.6587300508,0.529801348,0.6910572078
123,1.0,0.0,0.0,0.0,1.0,1.0,0.2314853216,0.214165989,0.3964496609,0.6496348866,0.5324676601,0.6969695976
124,1.0,0.0,0.0,0.0,1.0,1.0,0.2283466223,0.2104087107,0.3981244251,0.6567163941,0.5296053313,0.6953127347
125,1.0,0.0,0.0,0.0,1.0,1.0,0.2207770277,0.2090335284,0.3899744541,0.661539264,0.5261437682,0.6953115817
126,1.0,0.0,0.0,0.0,1.0,1.0,0.2264829065,0.2113570237,0.395708048,0.6742423123,0.5245902746,0.7054269558
127,1.0,0.0,0.0,0.0,1.0,1.0,0.2211459506,0.2111031432,0.3927958705,0.6511627522,0.5181518489,0.6953121479
128,1.0,0.0,0.0,0.0,1.0,1.0,0.2291279246,0.2146343864,0.3909323846,0.6492538144,0.5147543536,0.6870228015
129,1.0,0.0,0.0,0.0,1.0,1.0,0.2291277555,0.2146342398,0.3789563803,0.6417918498,0.5180327926,0.6870215877
130,1.0,0.0,0.0,0.0,1.0,1.0,0.2224782491,0.2151117087,0.3767123947,0.64615412,0.5033111891,0.6692318772
131,1.0,0.0,0.0,0.0,1.0,1.0,0.2249168643,0.2139330204,0.3790186108,0.6541344645,0.5163399632,0.6793896507
132,1.0,0.0,0.0,0.0,1.0,1.0,0.2276784929,0.2181193718,0.3819095778,0.6470592922,0.514658046,0.6716409945
133,1.0,0.0,0.0,0.0,1.0,1.0,0.2294078345,0.2244646897,0.3670886675,0.6102943744,0.4983606708,0.6642332892
134,1.0,0.0,0.0,0.0,1.0,1.0,0.2026127453,0.2136852787,0.315161936,0.6638653796,0.4410773523,0.6614170036
135,1.0,0.0,0.0,0.0,1.0,1.0,0.185707259,0.215367836,0.2956080956,0.6727261234,0.4208754763,0.6718757162
136,1.0,0.0,0.0,0.0,1.0,1.0,0.2042411405,0.2237807937,0.3031825373,0.6475411703,0.4242425986,0.6466162755
137,1.0,0.0,0.0,0.0,1.0,1.0,0.2119013926,0.2314145259,0.2921534975,0.6377945766,0.4194629152,0.6449271947
138,1.0,0.0,0.0,0.0,1.0,1.0,0.2099666143,0.2337677812,0.2823529287,0.6479990672,0.4067795337,0.6376808267
139,1.0,0.0,0.0,0.0,1.0,1.0,0.2005570811,0.2271456503,0.2993311339,0.6583330061,0.4242425553,0.6518522985
140,1.0,0.0,0.0,0.0,1.0,1.0,0.1977282811,0.2294637597,0.2668329132,0.6554618507,0.3843535985,0.6222230367
141,1.0,0.0,0.0,0.0,1.0,1.0,0.2017221376,0.2354619884,0.266055087,0.677685495,0.3864405779,0.6546756133
142,1.0,0.0,0.0,0.0,1.0,1.0,0.2120027622,0.2361692577,0.2760942497,0.6587289304,0.3938354657,0.6376802817
143,1.0,0.0,0.0,0.0,1.0,1.0,0.2088893885,0.2257359659,0.2795241689,0.6666666667,0.3965516289,0.6488552856
144,1.0,0.0,0.0,0.0,1.0,1.0,0.2198431763,0.2302466675,0.2673434326,0.6538461538,0.3856653999,0.6444441253
145,1.0,0.0,0.0,0.0,1.0,1.0,0.2270335947,0.2316585913,0.2790123928,0.6739143182,0.4105960481,0.6785710938
146,1.0,0.0,0.0,0.0,1.0,1.0,0.2353577381,0.2316584101,0.2669984073,0.654929319,0.3973510196,0.6571435662
147,1.0,0.0,0.0,0.0,1.0,1.0,0.2382005365,0.2391405573,0.276666611,0.6503495325,0.4059407014,0.6620695072
148,1.0,0.0,0.0,0.0,1.0,1.0,0.2406684206,0.2307682569,0.2792641816,0.6597225585,0.4119599791,0.6690639362
149,1.0,0.0,0.0,0.0,1.0,1.0,0.2353578383,0.2350661,0.2736318245,0.6549294685,0.4144736842,0.6573425714
150,1.0,0.0,0.0,0.0,1.0,1.0,0.2361411367,0.2350662898,0.2845257085,0.647887346,0.4243422627,0.6503497373
151,1.0,0.0,0.0,0.0,1.0,1.0,0.2349681653,0.2359340802,0.2764899367,0.6408444028,0.4196719486,0.6597226054
152,1.0,0.0,0.0,0.0,1.0,1.0,0.2415316156,0.2341924235,0.279999956,0.6689653811,0.4125412014,0.6619715908
153,1.0,0.0,0.0,0.0,1.0,1.0,0.2350646898,0.2325433139,0.2777314968,0.666666146,0.4092409972,0.6737595189
154,1.0,0.0,0.0,0.0,1.0,1.0,0.2408698247,0.2349682575,0.2786611473,0.6527770031,0.4072848741,0.6549288347
155,1.0,0.0,0.0,0.0,1.0,1.0,0.2431976093,0.2382001492,0.2716666519,0.6506855375,0.4033333273,0.6503492328
156,1.0,0.0,0.0,0.0,1.0,1.0,0.250068894,0.2490248974,0.2660549802,0.6599997709,0.3846154951,0.6577179757
157,1.0,0.0,0.0,0.0,1.0,1.0,0.2330090348,0.2355587749,0.2706078512,0.6642857915,0.3973064597,0.6500005403
158,1.0,0.0,0.0,0.0,1.0,1.0,0.2385222529,0.2404799078,0.2655461766,0.6619728887,0.3822525635,0.645389556
159,1.0,0.0,0.0,0.0,1.0,1.0,0.2333720617,0.2377143492,0.267343389,0.6666661543,0.3784722478,0.6423356647
160,1.0,0.0,0.0,0.0,1.0,1.0,0.2382002953,0.243850318,0.2566666817,0.6713294486,0.3711342607,0.6408445239
161,1.0,0.0,0.0,0.0,1.0,1.0,0.2324284666,0.2404156404,0.2574751491,0.6857139384,0.3780068302,0.6571430308
162,1.0,0.0,0.0,0.0,1.0,1.0,0.2269184334,0.2429196763,0.2520868512,0.6985296313,0.381944308,0.6714283752
163,1.0,0.0,0.0,0.0,1.0,1.0,0.2284436904,0.2428711974,0.2554622016,0.6985284176,0.3811186719,0.6690645951
164,1.0,0.0,0.0,0.0,1.0,1.0,0.2263837603,0.2402839149,0.258389192,0.6814822287,0.3728222312,0.6521747175
165,1.0,0.0,0.0,0.0,1.0,1.0,0.2343750998,0.2420250068,0.25795644,0.6785722397,0.3728223511,0.6474824203
166,1.0,0.0,0.0,0.0,1.0,1.0,0.2263835643,0.2428713937,0.2516778009,0.6740744333,0.3671327729,0.6474812601
167,1.0,0.0,0.0,0.0,1.0,1.0,0.2260047314,0.2403501801,0.2629816441,0.6888880958,0.39100339,0.6618702217
168,1.0,0.0,0.0,0.0,1.0,1.0,0.2285867135,0.2377982956,0.2687813334,0.6788329721,0.3931034684,0.6521748447
169,1.0,0.0,0.0,0.0,1.0,1.0,0.2427453768,0.2446909611,0.2646566952,0.668965427,0.379310445,0.6338026497
170,1.0,0.0,0.0,0.0,1.0,1.0,0.2311520728,0.2413037035,0.2628951876,0.6690653751,0.380137142,0.6382970065
171,1.0,0.0,0.0,0.0,1.0,1.0,0.2278263424,0.2386984986,0.2678867935,0.6642327759,0.38831606,0.6474817953
172,1.0,0.0,0.0,0.0,1.0,1.0,0.231537385,0.2386979215,0.2683332603,0.6546761385,0.3848796976,0.6402881751
173,1.0,0.0,0.0,0.0,1.0,1.0,0.2058653452,0.2326286978,0.2674418368,0.6612901559,0.3862069372,0.6444439875
174,1.0,0.0,0.0,0.0,1.0,1.0,0.1811070418,0.2203627853,0.2835569326,0.6759244577,0.395833234,0.6535442509
175,1.0,0.0,0.0,0.0,1.0,1.0,0.1384869577,0.203334793,0.3372287075,0.6867474794,0.4517240386,0.6610176482
176,1.0,0.0,0.0,0.0,1.0,1.0,0.06674655971,0.1677764513,0.4586995595,0.7894722376,0.5342959255,0.6881719947
177,1.0,0.0,0.0,0.0,1.0,1.0,0.0880335164,0.1665735535,0.4663212661,0.7058842565,0.5448029548,0.6666659273
178,1.0,0.0,0.0,0.0,1.0,1.0,0.09721512578,0.1624093682,0.4726961578,0.7192990798,0.5535713422,0.6703306522
179,1.0,0.0,0.0,0.0,1.0,1.0,0.1314611543,0.1849499553,0.4907252107,0.7307696424,0.5871886147,0.6923073836
180,1.0,0.0,0.0,0.0,1.0,1.0,0.1626608343,0.196319212,0.4563759071,0.7113393559,0.5535712541,0.6818187038
181,1.0,0.0,0.0,0.0,1.0,1.0,0.1877040252,0.2121622856,0.4777594717,0.7017549137,0.5754383143,0.710744636
182,1.0,0.0,0.0,0.0,1.0,1.0,0.1861706701,0.2141661686,0.4591502577,0.692982921,0.5609755273,0.6991866068
183,1.0,0.0,0.0,0.0,1.0,1.0,0.187087572,0.2171933226,0.456486044,0.7192968725,0.5583037676,0.7154475757
184,1.0,0.0,0.0,0.0,1.0,1.0,0.1868875745,0.2252264806,0.4308942876,0.7043465534,0.5387324679,0.7031248946
185,1.0,0.0,0.0,0.0,1.0,1.0,0.1829043399,0.2207245488,0.4444444153,0.6964294605,0.5512368682,0.6959998765
186,1.0,0.0,0.0,0.0,1.0,1.0,0.1891274142,0.2268236957,0.4388255566,0.6982759256,0.5425533728,0.695312513
187,1.0,0.0,0.0,0.0,1.0,1.0,0.1887286407,0.2222956503,0.4433498418,0.704348003,0.5516013279,0.7040011844
188,1.0,0.0,0.0,0.0,1.0,1.0,0.182904268,0.2232796966,0.4444444054,0.6875012007,0.5531916273,0.6984137555
189,1.0,0.0,0.0,0.0,1.0,1.0,0.1897464007,0.2252262439,0.4435351172,0.6982765832,0.5633803458,0.7031248684
190,1.0,0.0,0.0,0.0,1.0,1.0,0.1836722237,0.2179631418,0.4552980011,0.7117117801,0.5567376443,0.6910579973
191,1.0,0.0,0.0,0.0,1.0,1.0,0.1910695199,0.2211306509,0.4542483013,0.7094020331,0.5609755649,0.7086613781
192,1.0,0.0,0.0,0.0,1.0,1.0,0.188512733,0.2186276467,0.4487804228,0.7241372857,0.5590279164,0.7063489739
193,1.0,0.0,0.0,0.0,1.0,1.0,0.1865840942,0.2196007333,0.4529220945,0.704348004,0.5640137142,0.7086611919
194,1.0,0.0,0.0,0.0,1.0,1.0,0.1992354133,0.2290386084,0.4607842855,0.6967209095,0.5659719428,0.7196960253
195,1.0,0.0,0.0,0.0,1.0,1.0,0.1998880957,0.223058681,0.4737705201,0.6803273307,0.5813149457,0.7131787126
196,1.0,0.0,0.0,0.0,1.0,1.0,0.1982497645,0.2230587842,0.4688523697,0.6942152109,0.5743942749,0.7131787301
197,1.0,0.0,0.0,0.0,1.0,1.0,0.2034695025,0.224189871,0.4723127013,0.6799998649,0.5753425746,0.7099239839
198,1.0,0.0,0.0,0.0,1.0,1.0,0.2054317784,0.2309057006,0.4567699503,0.6746036035,0.55862072,0.7014929876
199,1.0,0.0,0.0,0.0,1.0,1.0,0.1952934517,0.2205664404,0.4646962795,0.7058823529,0.5724136468,0.703123919
200,1.0,0.0,0.0,0.0,1.0,1.0,0.2021523468,0.2319521101,0.4579287862,0.6880007696,0.5631398717,0.6764714706
201,1.0,0.0,0.0,0.0,1.0,1.0,0.1982891146,0.2263836062,0.4767999057,0.6935475176,0.5805367574,0.6666656018
202,1.0,0.0,0.0,0.0,1.0,1.0,0.2066154941,0.2356544486,0.4775640713,0.689922572,0.5852844048,0.659575124
203,1.0,0.0,0.0,0.0,1.0,1.0,0.1918285224,0.2204155863,0.4903225924,0.6974794326,0.5959596545,0.6946563756
