frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyelid_gap_ratio,right_eyelid_gap_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
32,1.0,0.0,0.0,0.0,1.0,1.0,0.3280845544,0.2261394289,0.0496737957,0.0438477993,0.4285713442,0.5864195309,0.5189872289,0.594405718
33,1.0,0.0,0.0,0.0,1.0,1.0,0.3277190916,0.2180309616,0.04855698347,0.04131865501,0.4297352867,0.5838500168,0.515923659,0.5985398406
34,1.0,0.0,0.0,0.0,1.0,1.0,0.3233783724,0.2245582292,0.048861444,0.04336458445,0.4277046719,0.5875007167,0.5189874004,0.5915492958
35,1.0,0.0,0.0,0.0,1.0,1.0,0.31465811,0.2180312607,0.04757499695,0.04178059101,0.418768943,0.5961542316,0.5127390348,0.5985402918
36,1.0,0.0,0.0,0.0,1.0,1.0,0.3181895152,0.2187276466,0.04715234041,0.04140943289,0.4326530333,0.5833342814,0.5175719463,0.5839420786
37,1.0,0.0,0.0,0.0,1.0,1.0,0.3142262526,0.2235175604,0.04634284973,0.04185807705,0.4320487709,0.5677411306,0.5239617234,0.5857144485
38,1.0,0.0,0.0,0.0,1.0,1.0,0.315293856,0.2275797026,0.04597294331,0.04214185476,0.4357938145,0.5641023314,0.5222929116,0.5664341896
39,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3189274461,0.2290386096,0.04636645317,0.04223185778,0.4268292845,0.5796169173,0.5128205543,0.5734270669
40,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3189274114,0.226710506,0.04705756903,0.04256165028,0.4288618208,0.5668788276,0.5143770069,0.5774648282
41,1.0,0.0,0.0,0.0,1.0,1.0,0.3152941836,0.2235173814,0.04591852427,0.04120892286,0.4236603548,0.5769232267,0.5143769669,0.5857144717
42,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3177301727,0.2278599242,0.04621905088,0.04241615534,0.4164990624,0.5696203511,0.5062894622,0.5724138416
43,1.0,0.0,0.0,0.0,1.0,1.0,0.3175415138,0.2228055629,0.04943591356,0.04436558485,0.4114053483,0.5769227523,0.4968150578,0.5857152262
44,1.0,0.0,0.0,0.0,1.0,1.0,0.3110299439,0.2044312987,0.04476696253,0.03760421276,0.4315351271,0.5733338659,0.5064934855,0.5793651548
45,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3180974708,0.2104933412,0.04791003466,0.04049170017,0.431211462,0.5741934842,0.5080386111,0.5725191289
46,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3239217735,0.21142059,0.04953593016,0.04138445854,0.431794847,0.5696200704,0.509615411,0.568182211
47,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3150640737,0.2060536959,0.04540240765,0.03818613291,0.4384134251,0.5761586187,0.5097403652,0.5748036781
48,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3180043976,0.199245711,0.04618990421,0.03719186783,0.4318181468,0.5779223628,0.5176848546,0.5725813172
49,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3156134122,0.2095606146,0.04746633768,0.04033088684,0.4344685525,0.555555137,0.5096772815,0.5615378931
50,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.318003939,0.1960321161,0.04751169682,0.03763920069,0.4421488646,0.5844157799,0.5144695612,0.5737702322
51,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3158319615,0.1902163816,0.04747843742,0.03685826063,0.4386694675,0.5921052632,0.5129031008,0.5762711864
52,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3113526381,0.1875975079,0.04629307985,0.03579998016,0.4454827511,0.599999485,0.5210354744,0.5689649431
53,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.306247279,0.2005352684,0.04585844278,0.03842192888,0.4472049473,0.5675670055,0.5210355574,0.5725807578
54,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3167964143,0.2043586878,0.04833871126,0.0399184227,0.4417178489,0.5677425958,0.5143771518,0.5781251866
55,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.310707423,0.187597568,0.0440787077,0.03408753872,0.4445596118,0.593333766,0.5145629921,0.5862065348
56,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3054427149,0.1995638163,0.04369872808,0.03656423092,0.4511433849,0.5646265463,0.5259742076,0.5691046971
57,1.0,0.0,0.0,0.0,1.0,1.0,0.309744299,0.207003922,0.04543799162,0.0387737155,0.4504132542,0.5666666229,0.5242720424,0.5703127522
58,1.0,0.0,0.0,0.0,1.0,1.0,0.3075206717,0.2044310972,0.04643887281,0.03953576088,0.4553014225,0.5608106634,0.525974122,0.5714292175
59,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.2962854595,0.1836033751,0.04249095917,0.03441166878,0.4968683215,0.5915497699,0.565495355,0.5826075811
60,1.0,0.0,0.0,0.0,1.0,1.0,0.3007728603,0.1788140104,0.0445420146,0.03464376926,0.525600665,0.6041662485,0.5910541617,0.5892854071
61,1.0,0.0,0.0,0.0,1.0,1.0,0.2957531914,0.192567542,0.04534906149,0.03784298897,0.5142856032,0.586206398,0.5859870641,0.6033060324
62,1.0,0.0,0.0,0.0,1.0,1.0,0.2852617926,0.1938020185,0.04340845346,0.03778719902,0.519507207,0.5755396671,0.5897436838,0.5867777981
63,1.0,0.0,0.0,0.0,1.0,1.0,0.2923677216,0.1847841397,0.04419922829,0.03604900837,0.516597528,0.5957453408,0.598070772,0.6173921383
64,1.0,0.0,0.0,0.0,1.0,1.0,0.2892003682,0.1838439236,0.04225188494,0.03417432308,0.5170214038,0.6176472663,0.5953176314,0.618182611
65,1.0,0.0,0.0,0.0,1.0,1.0,0.2911596212,0.1989017385,0.04343539476,0.03727430105,0.4979338944,0.5886514117,0.5756579073,0.6033062609
66,1.0,0.0,0.0,0.0,1.0,1.0,0.3012575647,0.2070044111,0.04605191946,0.03982871771,0.5071282861,0.5878377941,0.5889967327,0.6093742284
67,1.0,0.0,0.0,0.0,1.0,1.0,0.2911761098,0.2100737105,0.0445702672,0.03975182772,0.509842548,0.5675673507,0.5859872953,0.5833339581
68,1.0,0.0,0.0,0.0,1.0,1.0,0.2883571324,0.211172316,0.04576146603,0.04078060389,0.4936212135,0.5782311951,0.5774192523,0.6030532678
69,1.0,0.0,0.0,0.0,1.0,1.0,0.2833669737,0.221920927,0.04290652275,0.04029732943,0.4846742726,0.5608111112,0.5623003226,0.6187046742
70,1.0,0.0,0.0,0.0,1.0,1.0,0.2941755088,0.2394827415,0.04592788219,0.04416137934,0.4886792507,0.5512820846,0.5718850646,0.6066661718
71,1.0,0.0,0.0,0.0,1.0,1.0,0.2699693398,0.2324652297,0.04074656963,0.04102569818,0.5004624947,0.5616444368,0.5854430807,0.5986383785
72,1.0,0.0,0.0,0.0,1.0,1.0,0.2819401606,0.2498602543,0.04341864586,0.04425358772,0.4972873994,0.5641023881,0.5754715933,0.591195121
73,1.0,0.0,0.0,0.0,1.0,1.0,0.2802008408,0.2599794067,0.04408639669,0.04689443111,0.507142849,0.5541400154,0.5887849973,0.5688623439
74,1.0,0.0,0.0,0.0,1.0,1.0,0.2764411993,0.2561070712,0.04401755333,0.04627490044,0.5053191176,0.5512828846,0.5812501402,0.5731705746
75,1.0,0.0,0.0,0.0,1.0,1.0,0.2761963975,0.261758729,0.04306697845,0.04555165768,0.4968998126,0.5576919883,0.577778029,0.5696962956
76,1.0,0.0,0.0,0.0,1.0,1.0,0.2822784446,0.2706822804,0.044059515,0.04653787613,0.4898499786,0.568750372,0.5608974115,0.5798807853
77,1.0,0.0,0.0,0.0,1.0,1.0,0.2794900618,0.2685795687,0.04463690519,0.0466144681,0.4761062109,0.5759484459,0.5504885054,0.5878786949
78,1.0,0.0,0.0,0.0,1.0,1.0,0.2838028901,0.2781614889,0.04413336515,0.04685759544,0.4688868862,0.5802480974,0.540452905,0.5872096573
79,1.0,0.0,0.0,0.0,1.0,1.0,0.270499004,0.2776224782,0.04169845581,0.04603075981,0.4639718869,0.5844158814,0.5326797809,0.5764708624
80,1.0,0.0,0.0,0.0,1.0,1.0,0.2668665291,0.2759896534,0.04442554712,0.04907137156,0.4572425173,0.5751626445,0.5294118633,0.5857987734
81,1.0,0.0,0.0,0.0,1.0,1.0,0.2535508883,0.2636963162,0.03981202841,0.0441749692,0.4908775907,0.575341912,0.5504884267,0.5864197114
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,0.0,0.0,0.0,1.0,1.0,0.2172698056,0.2706070443,0.03830325603,0.045963943,0.4330434389,0.559999502,0.4332129812,0.5133327368
91,1.0,0.0,0.0,0.0,1.0,1.0,0.2985133054,0.3026701616,0.05149745941,0.05462712049,0.4933993737,0.5469615178,0.5615143102,0.5833336061
92,1.0,0.0,0.0,0.0,1.0,1.0,0.298138604,0.3007874206,0.05101495981,0.05478310585,0.4983050747,0.5738641343,0.5636941518,0.5873020363
93,1.0,0.0,0.0,0.0,1.0,1.0,0.2943560191,0.2963090772,0.0487254262,0.05240821838,0.4948629379,0.5639534813,0.5673076793,0.5783780526
94,1.0,0.0,0.0,0.0,1.0,1.0,0.2953676741,0.3034017337,0.04731059074,0.05143648386,0.482817804,0.5813956711,0.5681818102,0.5828872915
95,1.0,0.0,0.0,0.0,1.0,1.0,0.292224577,0.2978794161,0.04708653688,0.05098718405,0.4619378044,0.585798899,0.543973989,0.5956281278
96,1.0,0.0,0.0,0.0,1.0,1.0,0.2923059437,0.2952145646,0.04748111963,0.0508929491,0.450087566,0.5808390901,0.537953501,0.5921786466
97,1.0,0.0,0.0,0.0,1.0,1.0,0.2960017555,0.298852605,0.04777824879,0.0514318943,0.4407664423,0.588235074,0.5359476581,0.5846996815
98,1.0,0.0,0.0,0.0,1.0,1.0,0.2954871554,0.2965557127,0.04868507385,0.05183529854,0.4365217674,0.5882357982,0.5344261635,0.5911606022
99,1.0,0.0,0.0,0.0,1.0,1.0,0.2956828546,0.2943340722,0.0483224988,0.05143094063,0.4550172666,0.5847946941,0.5436892012,0.5879126355
100,1.0,0.0,0.0,0.0,1.0,1.0,0.2960018945,0.2904223536,0.04883736372,0.051422894,0.4651567236,0.5823531925,0.5519479973,0.5977654732
101,1.0,0.0,0.0,0.0,1.0,1.0,0.2937490602,0.2904224453,0.04741799831,0.05022382736,0.4573912344,0.5917160879,0.5454547648,0.5977657676
102,1.0,0.0,0.0,0.0,1.0,1.0,0.2967092863,0.284407267,0.05070656538,0.05248576403,0.4600694222,0.5847951429,0.5530545928,0.5988700437
103,1.0,0.0,0.0,0.0,1.0,1.0,0.3056292304,0.2862481867,0.0501922965,0.05105769634,0.4674868322,0.5804602137,0.5598705977,0.5988704258
104,1.0,0.0,0.0,0.0,1.0,1.0,0.3115600725,0.2883006887,0.05040735006,0.0509737134,0.4781085572,0.5842697426,0.5673077604,0.6055552113
105,1.0,0.0,0.0,0.0,1.0,1.0,0.3098093657,0.2793966687,0.05214589834,0.05155670643,0.4851137634,0.576270799,0.5814696186,0.6057136713
106,1.0,0.0,0.0,0.0,1.0,1.0,0.2210661944,0.1918122614,0.03297293186,0.0315875411,0.5018587725,0.5210089047,0.5656567119,0.5526322245
107,1.0,0.0,0.0,0.0,1.0,1.0,0.1886797659,0.1485657191,0.02893936634,0.02521449327,0.4897195561,0.4950486281,0.5337839167,0.500001182
108,1.0,0.0,0.0,0.0,1.0,1.0,0.2022571023,0.1671146524,0.03292322159,0.03055042028,0.4876937011,0.5225233543,0.5422078197,0.5533985886
109,1.0,0.0,0.0,0.0,1.0,1.0,0.217270261,0.1833391023,0.03359341621,0.0316337347,0.4836957386,0.5249998226,0.551948025,0.5309726676
110,1.0,0.0,0.0,0.0,1.0,1.0,0.2467093019,0.2088866022,0.04065030813,0.03857326508,0.4918918616,0.5474450842,0.5627009698,0.5846153608
111,1.0,0.0,0.0,0.0,1.0,1.0,0.2850458589,0.2506587797,0.04612636566,0.04526150227,0.4919786283,0.5437501292,0.5686901813,0.5732483322
112,1.0,0.0,0.0,0.0,1.0,1.0,0.3021161175,0.2616837356,0.04968643188,0.04795318842,0.4868188434,0.5465115163,0.5646688364,0.5783130583
113,1.0,0.0,0.0,0.0,1.0,1.0,0.2937426317,0.2594704667,0.04753857851,0.04695886374,0.4856632131,0.5487803502,0.5608974507,0.5802467255
114,1.0,0.0,0.0,0.0,1.0,1.0,0.2923896148,0.2594707344,0.04537880421,0.04455381632,0.4787234257,0.5636360054,0.5544872262,0.5925933358
115,1.0,0.0,0.0,0.0,1.0,1.0,0.2994719923,0.2603724257,0.04644292593,0.04504400492,0.4873645967,0.5542164036,0.5631069266,0.5838499536
116,1.0,0.0,0.0,0.0,1.0,1.0,0.3021566007,0.2619115866,0.0477155447,0.04602152109,0.4776385304,0.5680470786,0.5594854258,0.6012267634
117,1.0,0.0,0.0,0.0,1.0,1.0,0.3123253998,0.2683388891,0.05096817017,0.0486382246,0.4857143118,0.5657148136,0.5659163501,0.5928145841
118,1.0,0.0,0.0,0.0,1.0,1.0,0.3054351761,0.2605104959,0.04920327663,0.04629188776,0.4882460253,0.56213007,0.5639344196,0.5911949928
119,1.0,0.0,0.0,0.0,1.0,1.0,0.3044893428,0.2604409822,0.04948908091,0.04657799006,0.4910394857,0.5647057832,0.5602606113,0.5875009118
120,1.0,0.0,0.0,0.0,1.0,1.0,0.3114459012,0.2674788962,0.04937076569,0.04658144712,0.4753521163,0.5706214144,0.5576920971,0.592813628
121,1.0,0.0,0.0,0.0,1.0,1.0,0.309862647,0.2653240956,0.04886680841,0.0460421443,0.485663095,0.5606934936,0.5635178381,0.6012267318
122,1.0,0.0,0.0,0.0,1.0,1.0,0.3083576366,0.2630109221,0.04690682888,0.04414761066,0.4827586545,0.5647054638,0.5559209896,0.5937497469
123,1.0,0.0,0.0,0.0,1.0,1.0,0.3144715995,0.2712299986,0.04853969812,0.04602903128,0.4792044538,0.5804600171,0.5427631047,0.6060610769
124,1.0,0.0,0.0,0.0,1.0,1.0,0.3071012114,0.2639721363,0.04657006264,0.0438144207,0.4709090155,0.5857988317,0.544850564,0.6037731742
125,1.0,0.0,0.0,0.0,1.0,1.0,0.3059883299,0.2614435818,0.04742997885,0.04434287548,0.4818840433,0.573964207,0.5463578707,0.6075945964
126,1.0,0.0,0.0,0.0,1.0,1.0,0.3114202109,0.2656321465,0.04845136404,0.04507100582,0.4710144539,0.581395263,0.5448503618,0.6062504794
127,1.0,0.0,0.0,0.0,1.0,1.0,0.3072422717,0.2623118585,0.04790127277,0.04452002048,0.4828210128,0.5823530144,0.5481727913,0.6075949028
128,1.0,0.0,0.0,0.0,1.0,1.0,0.3185834783,0.2765121149,0.0496327281,0.04708015919,0.4918032661,0.565714622,0.5666665033,0.6024100046
129,1.0,0.0,0.0,0.0,1.0,1.0,0.3253578686,0.2761617663,0.05002230406,0.04642957449,0.4838128902,0.5745851877,0.5559212695,0.6011908201
130,1.0,0.0,0.0,0.0,1.0,1.0,0.3163700226,0.272125243,0.04718029499,0.044231534,0.4856114418,0.5681810717,0.5544555218,0.5999997305
131,1.0,0.0,0.0,0.0,1.0,1.0,0.3141102708,0.273617662,0.04908579588,0.04657572508,0.4803571183,0.5795454407,0.5508195458,0.604789285
132,1.0,0.0,0.0,0.0,1.0,1.0,0.3117689801,0.2687026179,0.04807966948,0.04505753517,0.4812834566,0.5714287485,0.5475410337,0.6036576977
133,1.0,0.0,0.0,0.0,1.0,1.0,0.315986978,0.2719794764,0.04793918133,0.04470735788,0.4831259997,0.561797669,0.5540981942,0.5963856466
134,1.0,0.0,0.0,0.0,1.0,1.0,0.3099873623,0.2736175652,0.04835283756,0.04640758038,0.4812834219,0.5804596993,0.5475408718,0.5928139329
135,1.0,0.0,0.0,0.0,1.0,1.0,0.3154265071,0.2709524903,0.0492529273,0.04620921612,0.4822694812,0.5786510667,0.5519481541,0.586826131
136,1.0,0.0,0.0,0.0,1.0,1.0,0.315426879,0.2743566377,0.04968011379,0.0468890667,0.4875886577,0.5730335191,0.5555555556,0.5952383979
137,1.0,0.0,0.0,0.0,1.0,1.0,0.3107807348,0.2685796522,0.04709386826,0.04415047169,0.4858658121,0.5681821634,0.5570032231,0.5878777733
138,1.0,0.0,0.0,0.0,1.0,1.0,0.3130994174,0.2736178077,0.04965656996,0.04685115814,0.4831857782,0.5706212587,0.5573771633,0.6047908991
139,1.0,0.0,0.0,0.0,1.0,1.0,0.3094359114,0.2727235864,0.04761558771,0.04570001364,0.4733097161,0.5747123703,0.549019845,0.6107791772
140,1.0,0.0,0.0,0.0,1.0,1.0,0.3220032866,0.2855546754,0.05116248131,0.0492054224,0.4823943959,0.5683055207,0.5551946233,0.5909088707
141,1.0,0.0,0.0,0.0,1.0,1.0,0.3130991895,0.2710905024,0.04794585705,0.04496622086,0.4831857649,0.5706217569,0.5620914281,0.6084333676
142,1.0,0.0,0.0,0.0,1.0,1.0,0.3088860622,0.2710904124,0.04781544209,0.04561704397,0.4866785401,0.5747123571,0.5588236232,0.6024091663
143,1.0,0.0,0.0,0.0,1.0,1.0,0.3099874459,0.2670638754,0.04816716909,0.045122087,0.4901961236,0.5747131273,0.5573771244,0.6012274396
144,1.0,0.0,0.0,0.0,1.0,1.0,0.3076573526,0.2687022733,0.04761844873,0.04514116049,0.4822063658,0.5722532717,0.5540984083,0.6036591082
145,1.0,0.0,0.0,0.0,1.0,1.0,0.3144113577,0.2813961233,0.04859799147,0.04724049568,0.4762740778,0.5810049562,0.5533981031,0.5977006273
146,1.0,0.0,0.0,0.0,1.0,1.0,0.3126548156,0.2740405119,0.05012798309,0.04787504673,0.4850614876,0.567416719,0.5580646812,0.6
147,1.0,0.0,0.0,0.0,1.0,1.0,0.3079265451,0.2700759831,0.04858660698,0.0463655591,0.4841548144,0.5714287467,0.5533980616,0.5868258162
148,1.0,0.0,0.0,0.0,1.0,1.0,0.3059158082,0.2674790444,0.04799765348,0.04554331303,0.4869564945,0.5681817335,0.5608976996,0.5748498214
149,1.0,0.0,0.0,0.0,1.0,1.0,0.3001796103,0.2642754662,0.04894644022,0.04668301344,0.4947916314,0.5491332647,0.5608975657,0.5696970548
150,1.0,0.0,0.0,0.0,1.0,1.0,0.2915771344,0.2595952901,0.04555988312,0.04391312599,0.4920913448,0.5421681703,0.5584413571,0.5624996607
151,1.0,0.0,0.0,0.0,1.0,1.0,0.2848059574,0.2490518079,0.04484027624,0.04236441851,0.4877621213,0.5460118703,0.5533980038,0.5649356953
152,1.0,0.0,0.0,0.0,1.0,1.0,0.1927765299,0.1637018035,0.02905780077,0.0268008709,0.4719100124,0.5048542694,0.520689723,0.5263163747
153,1.0,0.0,0.0,0.0,1.0,1.0,0.1704027616,0.1404910236,0.02578383684,0.02288681269,0.4674329219,0.4719093072,0.5017794766,0.5063298062
154,1.0,0.0,0.0,0.0,1.0,1.0,0.2035899475,0.1705945145,0.03088378906,0.027795434,0.4796296204,0.5181822042,0.5379311505,0.5454549353
155,1.0,0.0,0.0,0.0,1.0,1.0,0.2613382946,0.2232088668,0.04048132896,0.03665202856,0.4646642623,0.5608100547,0.5333332849,0.5970152166
156,1.0,0.0,0.0,0.0,1.0,1.0,0.2878252542,0.2564794003,0.04440271854,0.04222345352,0.468197837,0.5644174003,0.5430462305,0.5741933845
157,1.0,0.0,0.0,0.0,1.0,1.0,0.2890370958,0.2637873455,0.04612505436,0.0447357893,0.4703832688,0.5783136267,0.5540981578,0.5714283811
158,1.0,0.0,0.0,0.0,1.0,1.0,0.2827773507,0.2607238336,0.04308742285,0.04201024771,0.4889477112,0.5812499049,0.5719063471,0.5705128296
159,1.0,0.0,0.0,0.0,1.0,1.0,0.2947742566,0.2841221886,0.04525971413,0.0455275178,0.4677138159,0.59171614,0.5518392571,0.5705888129
160,1.0,0.0,0.0,0.0,1.0,1.0,0.2775742497,0.2649526081,0.04261493683,0.04234689474,0.4759825149,0.5974837753,0.5503354128,0.5949373859
161,1.0,0.0,0.0,0.0,1.0,1.0,0.2904952631,0.2757658494,0.04457485676,0.04377889633,0.4671280613,0.5773813185,0.5484950335,0.5757575345
162,1.0,0.0,0.0,0.0,1.0,1.0,0.2860505009,0.2707517493,0.0431445241,0.04236000776,0.4588032171,0.5878786204,0.541805992,0.5925933222
163,1.0,0.0,0.0,0.0,1.0,1.0,0.2927309818,0.284122283,0.0467761755,0.04705291986,0.462738416,0.5917155767,0.5484950013,0.5823525462
164,1.0,0.0,0.0,0.0,1.0,1.0,0.2883345104,0.2795049048,0.04391771555,0.04445660114,0.4743362086,0.5950921328,0.5525424986,0.5757570476
165,1.0,0.0,0.0,0.0,1.0,1.0,0.2875585608,0.2828927824,0.04269713163,0.0434781909,0.470175402,0.6036583238,0.5559322152,0.592813969
166,1.0,0.0,0.0,0.0,1.0,1.0,0.2870735706,0.2753566437,0.04258400202,0.04258406162,0.4840425949,0.5987660283,0.5646256117,0.5925925408
167,1.0,0.0,0.0,0.0,1.0,1.0,0.2827945657,0.267409074,0.04233670235,0.04207372665,0.4868190289,0.6086961419,0.5685617424,0.5937496458
168,1.0,0.0,0.0,0.0,1.0,1.0,0.2751569722,0.2659533284,0.04078942537,0.04131579399,0.4902308505,0.6000002923,0.5728814041,0.5987255541
169,1.0,0.0,0.0,0.0,1.0,1.0,0.2759520351,0.2659534743,0.04121118784,0.04147541523,0.4831859633,0.6025637503,0.569491344,0.605095697
