frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyelid_gap_ratio,right_eyelid_gap_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
18,1.0,0.0,0.0,0.0,1.0,1.0,0.4045361177,0.3702852938,0.05983144045,0.06118512154,0.4523810004,0.6063348957,0.5245903118,0.5486724026
19,1.0,0.0,0.0,0.0,1.0,1.0,0.3574928363,0.3110509313,0.05200713873,0.05116832256,0.4788461332,0.602150057,0.5272110051,0.5409837593
20,1.0,0.0,0.0,0.0,1.0,1.0,0.2534082462,0.1271377256,0.03658890724,0.02107524872,0.4584177919,0.5040009123,0.4840987951,0.4861107969
21,1.0,0.0,0.0,0.0,1.0,1.0,0.2493538177,0.1165427426,0.03762483597,0.02018892765,0.4645029589,0.5121950447,0.4946995372,0.4848485743
22,1.0,0.0,0.0,0.0,1.0,1.0,0.2924721631,0.2276124724,0.04752916098,0.04186344147,0.4496124934,0.5894041562,0.4965752093,0.5263158644
23,1.0,0.0,0.0,0.0,1.0,1.0,0.3617382805,0.3117073663,0.05461752415,0.05320990086,0.4850747381,0.6082481202,0.5445543898,0.5343917537
24,1.0,0.0,0.0,0.0,1.0,1.0,0.3818707353,0.339096675,0.05801069736,0.05801075697,0.4844606961,0.6124398669,0.5422078691,0.540670058
25,1.0,0.0,0.0,0.0,1.0,1.0,0.3881680548,0.3515952984,0.05770552158,0.05824482441,0.4773139993,0.6074764135,0.5407164846,0.5324073411
26,1.0,0.0,0.0,0.0,1.0,1.0,0.3811742921,0.3501335051,0.05678313971,0.05786985159,0.4817516773,0.6172245589,0.5361841346,0.5446006005
27,1.0,0.0,0.0,0.0,1.0,1.0,0.3839765781,0.3496397548,0.05673754215,0.05755198002,0.4852940272,0.6124406186,0.5478548416,0.5377365721
28,1.0,0.0,0.0,0.0,1.0,1.0,0.3690812602,0.3435580637,0.05446493626,0.05635225773,0.4844606054,0.623761997,0.5427633372,0.545454257
29,1.0,0.0,0.0,0.0,1.0,1.0,0.3539304607,0.3259768672,0.05282306671,0.05391788483,0.45688062,0.6217615411,0.5231787602,0.5380713073
30,1.0,0.0,0.0,0.0,1.0,1.0,0.3668839382,0.3390960687,0.05552005768,0.05716097355,0.4412297973,0.6206896182,0.512986928,0.5406704053
31,1.0,0.0,0.0,0.0,1.0,1.0,0.3746789054,0.3464520929,0.05664968491,0.05881810188,0.4349774662,0.6220097556,0.5111822331,0.5345620812
32,1.0,0.0,0.0,0.0,1.0,1.0,0.3833478285,0.345348347,0.05580240488,0.05766242743,0.4447488158,0.6238094272,0.5222929004,0.5391708832
33,1.0,0.0,0.0,0.0,1.0,1.0,0.3796046991,0.3410794943,0.05568104982,0.05783295631,0.451376117,0.6231886385,0.5301588451,0.5488376503
34,1.0,0.0,0.0,0.0,1.0,1.0,0.389892147,0.3438447569,0.0572090745,0.06043213606,0.46336996,0.6197180897,0.5443422701,0.5466666272
35,1.0,0.0,0.0,0.0,1.0,1.0,0.3771113826,0.3231633867,0.05394083261,0.05729460716,0.3861191565,0.6165803109,0.4731860965,0.5560970992
36,1.0,0.0,0.0,0.0,1.0,1.0,0.396897848,0.3437573036,0.05397212505,0.06040406227,0.3497942206,0.626942845,0.4394902384,0.546296077
37,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4517876656,0.3788204935,0.05781251192,0.0662727952,0.3362734166,0.6048778627,0.4161290345,0.5617026405
38,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4961935441,0.4039952304,0.06009948254,0.07092308998,0.3623529458,0.5971564075,0.4448051683,0.5582330161
39,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.504088156,0.4010918479,0.0612398982,0.07397294044,0.3707865499,0.5891088001,0.4440789941,0.5532786489
40,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5083711791,0.3946072939,0.05865114927,0.07032001019,0.3382158861,0.5863874399,0.4137932303,0.5676858449
41,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5102937052,0.3920751885,0.0556884408,0.06891822815,0.3399152494,0.5745849553,0.4255691715,0.5580355907
42,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5249594033,0.3969413679,0.0558795929,0.06877487898,0.327561231,0.5714290286,0.4148937598,0.5624998375
43,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.519229679,0.3804795178,0.05554789305,0.0671069622,0.324324313,0.5722541926,0.4061931146,0.5693775825
44,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.506046454,0.3707299625,0.05110341311,0.06196290255,0.3575949937,0.5687489576,0.4321225005,0.5515460794
45,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5251847381,0.3876976403,0.05295664072,0.06386888027,0.3312101478,0.5575762692,0.4015594133,0.5527632141
46,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5276558555,0.3824785858,0.05347597599,0.06259828806,0.3105591395,0.5588233327,0.3942309093,0.5577890452
47,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.531813375,0.3963955067,0.05761229992,0.06986320019,0.3149846548,0.5632181292,0.4135337761,0.5545025638
48,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5415546796,0.4043110714,0.05822151899,0.06999665499,0.3089803426,0.5561791369,0.396975385,0.5560748977
49,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5459918458,0.407391787,0.05669242144,0.06854337454,0.3055554041,0.5480228483,0.3942856171,0.5514019098
50,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5534879281,0.4055426251,0.05494612455,0.06624937057,0.316455681,0.5542852742,0.4019231422,0.5497633786
51,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.534732822,0.3978359067,0.05261045694,0.06419730186,0.3089173026,0.5654767367,0.4000000739,0.55609757
52,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.523366486,0.3900732701,0.05379039049,0.06513178349,0.3406940955,0.5542172279,0.417475638,0.5472632764
53,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5236692735,0.3876976856,0.05225753784,0.06341004372,0.3290735311,0.5609750255,0.4093569106,0.5477382022
54,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5172832126,0.3821397222,0.05240547657,0.06308066845,0.3067093648,0.5493825195,0.3901961868,0.5589747127
55,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5206095875,0.3767427599,0.05136060715,0.06118887663,0.3118970342,0.5555549108,0.3945312464,0.5647670564
56,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.518941127,0.3831852749,0.05175173283,0.06197428703,0.3141023783,0.5493820904,0.391304444,0.5567008029
57,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5053176582,0.3704493291,0.05134356022,0.0623921752,0.3503999371,0.5696202238,0.4343628773,0.5572921194
58,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5132701391,0.3788985998,0.05357140303,0.06521731615,0.3365230247,0.5714285714,0.4158607484,0.5612243126
59,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5280067268,0.3940109353,0.05548763275,0.06770819426,0.3270440751,0.5773808501,0.4115386997,0.5512190184
60,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5197099182,0.3804692295,0.05250102282,0.06244200468,0.3230768595,0.5680473104,0.4034091776,0.5621891117
61,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5222585996,0.3814661635,0.05292654037,0.06300777197,0.362364103,0.5654759223,0.4351145396,0.5499997635
62,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5545866737,0.416433915,0.05763697624,0.06934922934,0.3560830439,0.5668446765,0.4333332319,0.5511114434
63,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.529543994,0.3925081003,0.0567266345,0.06732392311,0.4032024193,0.5714284213,0.4781819862,0.5555560474
64,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5162861966,0.3823949539,0.05689620972,0.06693667173,0.4558012155,0.5775393899,0.5165216497,0.5636365093
65,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5030302577,0.3733056812,0.05807834864,0.06724858284,0.4582781054,0.5736843348,0.5144313647,0.5545458252
66,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4971844739,0.3754251044,0.05738967657,0.06500262022,0.4428934882,0.5816330664,0.502537975,0.5585582859
67,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4753445799,0.3714591124,0.05614769459,0.06420987844,0.4365854083,0.5897439708,0.4999998276,0.5605381416
68,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4592674705,0.3625427369,0.05556327105,0.06391215324,0.4261904498,0.6010360471,0.493464028,0.5585581217
69,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4600605967,0.3747908188,0.05767029524,0.06562483311,0.3628118394,0.6059116508,0.4512987278,0.5627710031
70,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4471479786,0.3653355692,0.05648225546,0.06347262859,0.3344407259,0.6089107918,0.4235103289,0.5682819135
71,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4439509756,0.366083813,0.05849730968,0.06577306986,0.3226520297,0.6169150478,0.4230146432,0.5707959028
72,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4599002601,0.3625580491,0.05955439806,0.06565505266,0.3232323837,0.619511248,0.4221510461,0.5752209015
73,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4459570991,0.3622575495,0.0560874939,0.06377464533,0.3182333788,0.6294421207,0.417475738,0.5714283044
74,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.463211369,0.3788208189,0.05900663137,0.06830823421,0.3413242298,0.6157639598,0.4290324553,0.5744680294
75,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4787043902,0.3772403015,0.05892342329,0.06639665365,0.3306074727,0.6097559002,0.4248366434,0.5714281867
76,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4776303641,0.3789274253,0.05874162912,0.06725919247,0.3381122008,0.6000004059,0.4271520855,0.5764191056
77,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4697500795,0.3735288394,0.05620235205,0.06498396397,0.363525132,0.6093747183,0.4410775172,0.5720715432
78,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4684501387,0.37752952,0.05662310123,0.06640613079,0.3570550471,0.5968580325,0.4401349484,0.5669637648
79,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4680929833,0.3648481635,0.0550146699,0.06274646521,0.3797469895,0.5783781675,0.4394463044,0.5545026128
80,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4700217766,0.3616862949,0.05394911766,0.06135976315,0.3901807638,0.5714284136,0.4545456462,0.5555551238
81,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.360361873,0.2304982781,0.03812301159,0.03722947836,0.4380281,0.5390620358,0.4723250174,0.5359994364
82,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3102748334,0.1376590978,0.03212541342,0.02254956961,0.4328359111,0.4423080848,0.449056866,0.4520550118
83,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3077549822,0.1362873733,0.03124928474,0.02227669954,0.4253048047,0.4356445842,0.441287809,0.4722227425
84,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3182145918,0.1725116214,0.03148812056,0.02812534571,0.4404947273,0.5048544057,0.4709196367,0.521738209
85,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3507875509,0.2106032699,0.03555554152,0.03494250774,0.4311650814,0.5603455357,0.4750462798,0.5350881383
86,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4379905108,0.297474417,0.04680263996,0.05151432753,0.3749998606,0.5637580901,0.4446460649,0.5243900322
87,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4812674145,0.3349580401,0.05019432306,0.05696904659,0.3914330707,0.5766879106,0.456521922,0.5459456236
88,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4794924779,0.3362262276,0.05050355196,0.0574477911,0.3613194646,0.5437496828,0.439925988,0.5384617779
89,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4834509331,0.3413188013,0.05308043957,0.06158691645,0.3488372346,0.5512822528,0.4283020657,0.541436448
90,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4933545465,0.3497054057,0.04917407036,0.05583643913,0.3407643131,0.5419355543,0.4095425921,0.5284090181
91,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5086877744,0.3658486878,0.05016845465,0.05756509304,0.3376836671,0.5320517009,0.3946830111,0.5363125426
92,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4779937007,0.3243625377,0.04659897089,0.05213874578,0.3812710226,0.5454546617,0.4320486101,0.5374995856
93,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4765552198,0.3386199442,0.04663681984,0.05343800783,0.3741721269,0.5486110046,0.4291582063,0.5454541399
94,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5091176748,0.3615444985,0.04906070232,0.05729234219,0.3811965257,0.543623998,0.4365906552,0.5287357757
95,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.525496831,0.3789551698,0.05267810822,0.06067985296,0.4043259935,0.5379749986,0.4583333721,0.532967794
96,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5385598145,0.3827652376,0.05008864403,0.05779457092,0.3851466471,0.5384614469,0.4361702002,0.5333332646
97,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.536802299,0.385560563,0.04951775074,0.05831372738,0.3992931116,0.539473019,0.4461206875,0.5251394707
98,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.530389731,0.3899168846,0.0487665534,0.057723701,0.4079423588,0.5374147332,0.4461884035,0.5114942232
99,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5098819005,0.3727894643,0.04602724314,0.0543654561,0.3974120593,0.5434785142,0.4393593472,0.5153376655
100,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5052127612,0.3820707539,0.04461270571,0.0530179143,0.3736262735,0.5362315743,0.4055945993,0.5182930051
101,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5088732178,0.3806284291,0.04611611366,0.05407857895,0.3919415582,0.52517901,0.4205607516,0.5153380184
102,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4997208439,0.3742093018,0.04444015026,0.05299896002,0.3851850909,0.533333691,0.4186045582,0.5155284393
103,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5216061334,0.383693972,0.04805409908,0.05611920357,0.3759122045,0.5244748913,0.4183910041,0.5209575114
104,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5200050351,0.3867302329,0.04739952087,0.05580365658,0.3874538794,0.5106384049,0.410256119,0.5180724822
105,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5194231014,0.3960491259,0.04708576202,0.05520397425,0.376344185,0.5241376866,0.4009323416,0.5176463475
106,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5444984575,0.4015613181,0.0499920845,0.05920118093,0.3727599509,0.5263160405,0.426339126,0.5222219202
107,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5354149405,0.3850855117,0.04914724827,0.05668318272,0.3714286364,0.5333331716,0.409799376,0.5202316333
108,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5399490899,0.390611597,0.04995983839,0.0592238903,0.3595706365,0.5298006292,0.4017468021,0.5251395917
109,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5567824843,0.4115350097,0.05430626869,0.06375086308,0.3633216724,0.5465839396,0.4030502615,0.5291006973
110,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.54577021,0.3840741577,0.0523045063,0.05916947126,0.3549489742,0.5499997721,0.409766373,0.5414360244
111,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5272515654,0.3799532976,0.05116713047,0.05958706141,0.3355591793,0.5443035173,0.396694039,0.5489129293
112,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5154145872,0.3658486372,0.04957062006,0.05687910318,0.3223140752,0.544871263,0.3946829874,0.5586587905
113,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5210204969,0.3820805849,0.05058139563,0.06044322252,0.3442622297,0.5534594604,0.4064386371,0.5368421675
114,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5161588333,0.3651020942,0.0503192544,0.05737036467,0.3552632223,0.5414010853,0.4224489719,0.5418990873
115,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5378021665,0.3876975582,0.05736875534,0.06599062681,0.3343701636,0.5375724165,0.4093568705,0.5427132456
116,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5261909447,0.3648757278,0.05172473192,0.05803263187,0.3386836874,0.5487804175,0.4126984305,0.5271736786
117,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5434466316,0.3888875283,0.05434477329,0.06246519089,0.3156250279,0.5574716426,0.4046691351,0.5400003053
118,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5195196705,0.3669827899,0.05173927546,0.05931091309,0.3438985955,0.5609758064,0.4238281833,0.5425537047
119,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5209212056,0.3679160123,0.05373805761,0.06061154604,0.3636363111,0.5581399218,0.4383303177,0.5463918033
120,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5383895828,0.3802021393,0.05605578423,0.06255954504,0.3184525207,0.5635359292,0.4011300561,0.5495043232
121,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5040917553,0.3543984651,0.05386722088,0.0588490963,0.3527694614,0.5606932067,0.4240150902,0.5555552179
122,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4997207887,0.3577137315,0.05477911234,0.06089967489,0.3575418858,0.5754193774,0.4352515694,0.5376886389
123,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.5044931419,0.3736891647,0.05659973621,0.06486028433,0.3806275178,0.578378367,0.4532625407,0.5566034875
124,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4937159362,0.3623192388,0.05548673868,0.06208515167,0.38584775,0.5729729846,0.4535902134,0.5507250273
125,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4750597706,0.3668165952,0.05596059561,0.06329965591,0.4571427487,0.5683054929,0.521276559,0.5507244876
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4682283542,0.369977536,0.05754452944,0.06455498934,0.4601665896,0.5888328291,0.5309881162,0.5656112859
128,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.447617096,0.3471921646,0.05513942242,0.0600990653,0.462085155,0.5873010725,0.5311973489,0.5582522972
129,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4598590794,0.3501335368,0.0567253828,0.06071609259,0.4589596015,0.5929647555,0.5296053016,0.5680751035
130,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.458171071,0.3626874435,0.05873048306,0.06362468004,0.4404493483,0.617647417,0.5172413676,0.5610865197
131,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4466532103,0.3483397847,0.05922788382,0.0627464056,0.4380530327,0.608910926,0.5179154873,0.5560752724
132,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4345398983,0.3375381356,0.05708271265,0.06001007557,0.4358974824,0.6205135488,0.512355923,0.5707318817
133,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4365632045,0.3501332775,0.0571334362,0.0617737174,0.4257206294,0.6192887099,0.5098686144,0.5680751763
134,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4422109787,0.3529380469,0.05707246065,0.06168437004,0.4346369512,0.6212119472,0.5181517758,0.5700933044
135,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4474441008,0.3546942518,0.05682492256,0.06110823154,0.4375702971,0.6080405805,0.5124378557,0.5654206975
136,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4512876439,0.3485658824,0.05833262205,0.0621625185,0.4458380263,0.6010101578,0.5206609996,0.5687209108
137,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4411646454,0.3436619046,0.05549377203,0.05921238661,0.4379977004,0.6185562027,0.5116278587,0.5700474825
138,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4439406875,0.3425238685,0.0573246479,0.06148290634,0.4361334544,0.606218053,0.5099339068,0.5748794003
139,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.4402724909,0.3241430807,0.05390393734,0.05534517765,0.4181390564,0.5882349689,0.486486562,0.5781249663
140,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.343597762,0.2059237727,0.04110199213,0.03480160236,0.422835663,0.547445753,0.4635878886,0.5603452115
141,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3297908331,0.1807498821,0.03910326958,0.03044676781,0.4130981519,0.5267177202,0.443262395,0.5490199917
142,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3355440778,0.1880306161,0.04180639982,0.03314650059,0.4532374565,0.5571425516,0.4881355348,0.5225226845
143,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.3460482806,0.2256267077,0.04308271408,0.0382642746,0.4555810679,0.5723691492,0.4983277486,0.5481472597
144,1.0,-0.7853981853,0.0,0.0,1.0,1.0,0.355404824,0.2620687859,0.04608768225,0.04497045279,0.4590517519,0.5878782706,0.5146580246,0.5279497508
145,1.0,0.0,0.0,0.0,1.0,1.0,0.3645385181,0.2844071212,0.05045104027,0.04961013794,0.4589665477,0.5944439456,0.524115593,0.5254241157
146,1.0,0.0,0.0,0.0,1.0,1.0,0.3305846769,0.2802921199,0.04725986719,0.04808413982,0.4634614226,0.5988379206,0.5288459567,0.5199995537
147,1.0,0.0,0.0,0.0,1.0,1.0,0.3132865544,0.2639721684,0.04521411657,0.04410457611,0.4788462492,0.6073609846,0.5315613468,0.5283018358
148,1.0,0.0,0.0,0.0,1.0,1.0,0.298534859,0.2698491484,0.04408890009,0.04436266422,0.4990722862,0.5900614988,0.5399999492,0.5246909102
149,1.0,0.0,0.0,0.0,1.0,1.0,0.2688028647,0.2591773216,0.04081505537,0.04191076756,0.5090251375,0.6040265026,0.5491527435,0.5294120993
150,1.0,0.0,0.0,0.0,1.0,1.0,0.2665178185,0.2698839906,0.04049116373,0.04240626097,0.4972973705,0.6013507446,0.5331011021,0.5290325936
151,1.0,0.0,0.0,0.0,1.0,1.0,0.2634888395,0.2750262762,0.03987950087,0.04207980633,0.5109091276,0.5793111901,0.5395681744,0.5294115147
152,1.0,0.0,0.0,0.0,1.0,1.0,0.2682711543,0.288095369,0.04188346863,0.04434722662,0.4877193317,0.5751628034,0.5231317167,0.524690769
153,1.0,0.0,0.0,0.0,1.0,1.0,0.2550661039,0.2792033991,0.04003548622,0.04275894165,0.4878471891,0.578231728,0.5195727197,0.5414008832
154,1.0,0.0,0.0,0.0,1.0,1.0,0.2361694606,0.2605690001,0.03725129366,0.03941082954,0.4863012961,0.5724631304,0.5250000099,0.5547939819
155,1.0,0.0,0.0,0.0,1.0,1.0,0.2374743376,0.2659230584,0.0379255414,0.04065400362,0.4991453727,0.5683459456,0.5321428168,0.5704695035
156,1.0,0.0,0.0,0.0,1.0,1.0,0.2644570558,0.2947996465,0.04260766506,0.04537445307,0.4776632976,0.5649349923,0.5215828146,0.5609761224
157,1.0,0.0,0.0,0.0,1.0,1.0,0.2490016299,0.2796272302,0.04001152515,0.04277098179,0.4776632538,0.5793094407,0.5234656758,0.5548386378
158,1.0,0.0,0.0,0.0,1.0,1.0,0.2502834887,0.2782135509,0.04031258821,0.04276400805,0.4754653753,0.587837648,0.5212764472,0.554140225
159,1.0,0.0,0.0,0.0,1.0,1.0,0.2532368987,0.2778171072,0.0411990881,0.04367107153,0.4746621957,0.5866659144,0.5279719073,0.5471700431
160,1.0,0.0,0.0,0.0,1.0,1.0,0.2566134587,0.2776229257,0.04111468792,0.04327863455,0.4797296889,0.5921048435,0.5243056511,0.5437497848
161,1.0,0.0,0.0,0.0,1.0,1.0,0.2524187649,0.2722616882,0.03977268934,0.04246002436,0.4914675913,0.5945944326,0.5482761612,0.5379744259
162,1.0,0.0,0.0,0.0,1.0,1.0,0.2571967701,0.2732041801,0.04077166319,0.0432344079,0.4939549632,0.5906042819,0.5397921269,0.5253166389
