frame_index,face_detected,yaw,pitch,roll,left_eye_valid,right_eye_valid,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyelid_gap_ratio,right_eyelid_gap_ratio,left_pupil_rel_x,left_pupil_rel_y,right_pupil_rel_x,right_pupil_rel_y
67,1.0,0.0,0.0,0.0,1.0,1.0,0.395836207,0.4323824019,0.05914068222,0.06529557705,0.421146955,0.6561091537,0.5354608054,0.6352459839
68,1.0,0.0,0.0,0.0,1.0,1.0,0.3997767382,0.4326203636,0.06041938066,0.06608366966,0.4214286214,0.6562507091,0.5335687571,0.6367349148
69,1.0,0.0,0.0,0.0,1.0,1.0,0.3947524604,0.423791775,0.05916011333,0.06453835964,0.4254938249,0.6545456011,0.5371024362,0.6250002309
70,1.0,0.0,0.0,0.0,1.0,1.0,0.3894622261,0.4240590901,0.0589928031,0.06491905451,0.4501778381,0.6575345926,0.5492957143,0.6224066047
71,1.0,0.0,0.0,0.0,1.0,1.0,0.3923208011,0.4175990998,0.06005418301,0.06494551897,0.4511545919,0.6606335021,0.5489509672,0.6192464242
72,1.0,0.0,0.0,0.0,1.0,1.0,0.3826535097,0.4109203772,0.05922806263,0.0638256669,0.4510490093,0.6621011551,0.5470384693,0.6271183592
73,1.0,0.0,0.0,0.0,1.0,1.0,0.3854738902,0.4109204437,0.06003570557,0.06411057711,0.4432809858,0.6515837463,0.5400696305,0.6144066969
74,1.0,0.0,0.0,0.0,1.0,1.0,0.3817313253,0.4011599301,0.05963289738,0.06288558245,0.4548611008,0.640909209,0.5501728907,0.6120696274
75,1.0,0.0,0.0,0.0,1.0,1.0,0.3854741201,0.4025527315,0.06038910151,0.06339484453,0.4589878195,0.6380091614,0.5555553873,0.599138389
76,1.0,0.0,0.0,0.0,1.0,1.0,0.3830613898,0.4036206409,0.05964690447,0.06262922287,0.4616724822,0.6409085958,0.5559440801,0.6017317253
77,1.0,0.0,0.0,0.0,1.0,1.0,0.3750086853,0.40118463,0.05887037516,0.06243002415,0.4467714347,0.6372087749,0.5457743741,0.592105037
78,1.0,0.0,0.0,0.0,1.0,1.0,0.3535676662,0.3823487941,0.0563378334,0.05996358395,0.4343258493,0.6534651161,0.5338080537,0.6046517869
79,1.0,0.0,0.0,0.0,1.0,1.0,0.3571947543,0.3900699785,0.05591768026,0.05977410078,0.4542254543,0.6403938419,0.5431654914,0.5990788189
80,1.0,0.0,0.0,0.0,1.0,1.0,0.3558222627,0.3872841962,0.05557769537,0.05911946297,0.4485164962,0.6470589497,0.5428569755,0.6036870123
81,1.0,0.0,0.0,0.0,1.0,1.0,0.3512977312,0.3819291858,0.05435943604,0.05816453695,0.4393673405,0.66,0.5392857059,0.607477258
82,1.0,0.0,0.0,0.0,1.0,1.0,0.359798923,0.3827652337,0.05614805222,0.05858933926,0.4452173074,0.6521738669,0.5425532453,0.6064818112
83,1.0,0.0,0.0,0.0,1.0,1.0,0.3599386752,0.387684108,0.05658698082,0.05988335609,0.4388112271,0.655340583,0.5302493053,0.6055046602
84,1.0,0.0,0.0,0.0,1.0,1.0,0.3627988466,0.3940454328,0.05678236485,0.06005835533,0.4485166196,0.6442303049,0.5483869202,0.5954544011
85,1.0,0.0,0.0,0.0,1.0,1.0,0.3627988758,0.3930187989,0.05675148964,0.06029850245,0.4415357982,0.6490381586,0.5409251729,0.601810326
86,1.0,0.0,0.0,0.0,1.0,1.0,0.3540781623,0.3752354879,0.0558988452,0.05810177326,0.4485166749,0.6502467939,0.555160178,0.606634687
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.0,0.0,0.0,0.5235987902,1.0,1.0,0.3485599136,0.410927218,0.06394231319,0.06492096186,0.5106760433,0.6071427906,0.590908988,0.5376879947
95,1.0,0.0,0.0,0.0,1.0,1.0,0.368312723,0.3993980353,0.0574836731,0.06095004082,0.4722222381,0.6281407608,0.5340909579,0.5687208333
96,1.0,0.0,0.0,0.0,1.0,1.0,0.3258254089,0.3564048333,0.05045735836,0.05357551575,0.4816849404,0.5898877068,0.5471695719,0.5449731212
97,1.0,0.0,0.0,0.0,1.0,1.0,0.3725192008,0.3761536459,0.0568908453,0.05744588375,0.4581817955,0.6390247991,0.5490907629,0.5893718704
98,1.0,0.0,0.0,0.0,1.0,1.0,0.3572013036,0.3546407023,0.05471354723,0.05471354723,0.4584838184,0.6414137728,0.5448029242,0.6060607381
99,1.0,0.0,0.0,0.0,1.0,1.0,0.3722691105,0.366221801,0.05647355318,0.05647361279,0.4587155765,0.6403935116,0.5451261389,0.6059115328
100,1.0,0.0,0.0,0.0,1.0,1.0,0.3822999764,0.3765753211,0.05841588974,0.05869406462,0.4626593256,0.6285712245,0.5464283543,0.5971557484
101,1.0,0.0,0.0,0.0,1.0,1.0,0.4012356875,0.3831784759,0.06091868877,0.06008803844,0.4598540934,0.6227273528,0.5583038601,0.6082947297
102,1.0,0.0,0.0,0.0,1.0,1.0,0.4008654242,0.3878950535,0.06032276154,0.0605956316,0.4682396059,0.6199093324,0.5594405541,0.6036034884
103,1.0,0.0,0.0,0.0,1.0,1.0,0.3983279751,0.3948841139,0.06052750349,0.06217825413,0.4601449616,0.6272729332,0.5559443577,0.6150446041
104,1.0,0.0,0.0,0.0,1.0,1.0,0.4066444,0.3900259064,0.06152713299,0.06125366688,0.4683544428,0.6177781825,0.5644598245,0.5982138166
105,1.0,0.0,0.0,0.0,1.0,1.0,0.397959401,0.38265325,0.06042349339,0.06042349339,0.4618182632,0.6255709069,0.5559440955,0.6118721011
106,1.0,0.0,0.0,0.0,1.0,1.0,0.3619301745,0.3566914867,0.05417180061,0.05554676056,0.3988969686,0.6446704194,0.5017667696,0.628712765
107,1.0,0.0,0.0,0.0,1.0,1.0,0.3652507289,0.372132559,0.05520993471,0.05768197775,0.3527272727,0.6517415567,0.4574469926,0.6285708086
108,1.0,0.0,0.0,0.0,1.0,1.0,0.3608093277,0.381412301,0.05461299419,0.05898201466,0.3411551991,0.6699998035,0.4452297542,0.6342594745
109,1.0,0.0,0.0,0.0,1.0,1.0,0.3601592515,0.3699686941,0.05421537161,0.05719721317,0.3495495797,0.6599991425,0.4561405064,0.6255926887
110,1.0,0.0,0.0,0.0,1.0,1.0,0.3687781563,0.3752229992,0.05615842342,0.05887138844,0.3404633632,0.6521733593,0.4532871683,0.6175106156
111,1.0,0.0,0.0,0.0,1.0,1.0,0.3736569609,0.3730555493,0.05613052845,0.05858284235,0.3484572149,0.6601940717,0.4548611124,0.6232554685
112,1.0,0.0,0.0,0.0,1.0,1.0,0.3760274803,0.379098859,0.056407094,0.05937594175,0.3501349974,0.6555020637,0.4620687267,0.6272728459
113,1.0,0.0,0.0,0.0,1.0,1.0,0.3844004857,0.3973891381,0.0576248765,0.06244933605,0.3381038221,0.6651168564,0.4539249406,0.635192789
114,1.0,0.0,0.0,0.0,1.0,1.0,0.391202311,0.3936157926,0.05880171061,0.06175523996,0.3422698525,0.6529681337,0.4554793037,0.6217390339
115,1.0,0.0,0.0,0.0,1.0,1.0,0.3900259767,0.3833473911,0.05830472708,0.06046414375,0.3369467487,0.6574073979,0.4520549343,0.6339287475
116,1.0,0.0,0.0,0.0,1.0,1.0,0.3718430843,0.3665772354,0.05516469479,0.05704838037,0.3067152006,0.6536590637,0.4290657214,0.6320758364
117,1.0,0.0,0.0,0.0,1.0,1.0,0.3737748987,0.3873268537,0.05684411526,0.06151247025,0.2935862292,0.6714977466,0.4117646617,0.6294641127
118,1.0,0.0,0.0,0.0,1.0,1.0,0.3846091125,0.3863823271,0.05805772543,0.06132858992,0.2971996556,0.6666670089,0.4123710179,0.6266669129
119,1.0,0.0,0.0,0.0,1.0,1.0,0.3979595442,0.3966856898,0.0599116087,0.06319445372,0.3036363224,0.6575346963,0.4261168333,0.6233768806
120,1.0,0.0,0.0,0.0,1.0,1.0,0.4052282237,0.4025055355,0.06114339828,0.06470781565,0.3018182249,0.6502247966,0.4266210086,0.6186435916
121,1.0,0.0,0.0,0.0,1.0,1.0,0.3953833869,0.3966856312,0.05894309282,0.0630363822,0.3131868862,0.6574075666,0.4329898261,0.6233761199
122,1.0,0.0,0.0,0.0,1.0,1.0,0.4001421154,0.3984028727,0.05977880955,0.06332731247,0.319926732,0.6666660019,0.4398624863,0.6293107668
123,1.0,0.0,0.0,0.0,1.0,1.0,0.4085309899,0.4035550797,0.06129038334,0.06430023909,0.3266422946,0.6562499392,0.4501716863,0.6212764616
124,1.0,0.0,0.0,0.0,1.0,1.0,0.397567826,0.3990825653,0.05910158157,0.06293225288,0.3333333333,0.6620375973,0.4444444024,0.6217395258
125,1.0,0.0,0.0,0.0,1.0,1.0,0.3890814327,0.3865439246,0.05762821436,0.06063258648,0.3191882797,0.6682463818,0.4355399135,0.6306311354
126,1.0,0.0,0.0,0.0,1.0,1.0,0.3942749914,0.3987322521,0.05898010731,0.06282073259,0.3174311294,0.6697678273,0.4390243902,0.6244543183
127,1.0,0.0,0.0,0.0,1.0,1.0,0.3921166199,0.3931372875,0.05854421854,0.06126725674,0.3175183341,0.6697678396,0.4335665245,0.6266667575
128,1.0,0.0,0.0,0.0,1.0,1.0,0.392927473,0.3980534291,0.05926597118,0.06280016899,0.3183047124,0.6651373102,0.4379312338,0.6233765371
129,1.0,0.0,0.0,0.0,1.0,1.0,0.3921862958,0.3938775657,0.05944144726,0.06218069792,0.3146473084,0.6589863045,0.4305556132,0.6255503399
130,1.0,0.0,0.0,0.0,1.0,1.0,0.3826893129,0.3942437997,0.05860358477,0.0621470809,0.3214603073,0.6604655184,0.4359862154,0.6271930792
131,1.0,0.0,0.0,0.0,1.0,1.0,0.3812488002,0.3973477619,0.05842036009,0.06251525879,0.3262032481,0.658878252,0.444444234,0.6200869157
132,1.0,0.0,0.0,0.0,1.0,1.0,0.3797161638,0.3861479105,0.0580098033,0.0604724884,0.3369175624,0.6603766993,0.4510488938,0.6244342375
133,1.0,0.0,0.0,0.0,1.0,1.0,0.3846773593,0.387895081,0.058355093,0.0605365634,0.3291367454,0.6635516978,0.4475523274,0.626126512
134,1.0,0.0,0.0,0.0,1.0,1.0,0.3781673201,0.3857491988,0.0571064353,0.0598257184,0.3279278342,0.6571428273,0.4491226465,0.6181821624
135,1.0,0.0,0.0,0.0,1.0,1.0,0.3868807032,0.3952496464,0.05895966291,0.06196224689,0.3261648199,0.6620369013,0.4494775904,0.6167404483
136,1.0,0.0,0.0,0.0,1.0,1.0,0.3756894002,0.3844004887,0.05747723579,0.06050235033,0.3147482969,0.6555021839,0.4405593505,0.622727107
137,1.0,0.0,0.0,0.0,1.0,1.0,0.3841206361,0.3871078646,0.05818772316,0.06066966057,0.3296903515,0.6587672142,0.4471831589,0.6090907662
138,1.0,0.0,0.0,0.0,1.0,1.0,0.3680253404,0.3721698202,0.05624318123,0.05872452259,0.3321300537,0.6666673732,0.4510488163,0.6150234361
139,1.0,0.0,0.0,0.0,1.0,1.0,0.3904629356,0.3873270537,0.05942255259,0.06105804443,0.3781362376,0.6559639699,0.4948097213,0.6205358537
140,1.0,0.0,0.0,0.0,1.0,1.0,0.3895821283,0.3896425499,0.05823040009,0.06067931652,0.3934426818,0.6495326242,0.5139861478,0.6098651317
141,1.0,0.0,0.0,0.0,1.0,1.0,0.3921164391,0.3853482645,0.05912125111,0.06022125483,0.3959853616,0.6465122141,0.5176057372,0.6164379494
142,1.0,0.0,0.0,0.0,1.0,1.0,0.375018106,0.3730312874,0.05636501312,0.05800676346,0.400728603,0.65048517,0.5211265392,0.6226417809
143,1.0,0.0,0.0,0.0,1.0,1.0,0.3770457678,0.3756640115,0.05719333887,0.05883520842,0.3916967177,0.6602869068,0.5139858197,0.6325587003
144,1.0,0.0,0.0,0.0,1.0,1.0,0.3707021059,0.3861481088,0.05616116524,0.06084126234,0.3963636707,0.6568622457,0.5174827344,0.6334841053
145,1.0,0.0,0.0,0.0,1.0,1.0,0.3704983704,0.3809064739,0.0556973815,0.05922943354,0.3942132961,0.6634148325,0.5174824344,0.62844003
146,1.0,0.0,0.0,0.0,1.0,1.0,0.3772848021,0.3809062904,0.05657839775,0.05929851532,0.3901996287,0.6586541906,0.510489564,0.6376147896
147,1.0,0.0,0.0,0.0,1.0,1.0,0.3779708086,0.3756641588,0.05715984106,0.05908346176,0.3927273028,0.6586540116,0.5139861809,0.6325580879
148,1.0,0.0,0.0,0.0,1.0,1.0,0.3844008435,0.3783100845,0.05730003119,0.0586643219,0.3919414315,0.6476191962,0.5140844231,0.6139537341
149,1.0,0.0,0.0,0.0,1.0,1.0,0.3888735343,0.3886716929,0.05841171741,0.06114125252,0.4236363488,0.6542062846,0.5520833254,0.6339283277
150,1.0,0.0,0.0,0.0,1.0,1.0,0.3925734618,0.3894376314,0.05900639296,0.0611717701,0.463063157,0.6559628996,0.5896552143,0.6283182564
151,1.0,0.0,0.0,0.0,1.0,1.0,0.3864750385,0.3769520235,0.05783724785,0.05864423513,0.4586331258,0.6558142027,0.5847752893,0.6422017976
152,1.0,0.0,0.0,0.0,1.0,1.0,0.3786037256,0.37607889,0.05672591925,0.05887669325,0.456014358,0.6682473419,0.5876289052,0.6392693971
153,1.0,0.0,0.0,0.0,1.0,1.0,0.3826128181,0.3795132863,0.05767762661,0.05956429243,0.4597495305,0.663551624,0.5876289795,0.638008932
154,1.0,0.0,0.0,0.0,1.0,1.0,0.3844007948,0.3821396432,0.05813705921,0.05975949764,0.4615384615,0.6651164984,0.5951556671,0.633484208
155,1.0,0.0,0.0,0.0,1.0,1.0,0.3844009592,0.3859911853,0.05824536085,0.06068348885,0.4615385145,0.6558138345,0.5896550874,0.6294646891
156,1.0,0.0,0.0,0.0,1.0,1.0,0.3832986967,0.3808217107,0.0578635931,0.05975627899,0.4623655277,0.6542053379,0.5896551711,0.6244344388
157,1.0,0.0,0.0,0.0,1.0,1.0,0.3819295617,0.3825451116,0.05780386925,0.05996477604,0.464285767,0.6542058677,0.5931034483,0.626125947
158,1.0,0.0,0.0,0.0,1.0,1.0,0.3741130141,0.3830610617,0.0558462739,0.0593534708,0.4647378285,0.6666666667,0.5958191209,0.6363636364
159,1.0,0.0,0.0,0.0,1.0,1.0,0.3810820573,0.3808220211,0.05776149035,0.06021368504,0.4712230209,0.6650947242,0.5965518541,0.6380088258
160,1.0,0.0,0.0,0.0,1.0,1.0,0.3770455773,0.372614195,0.05723571777,0.05860501528,0.4711189899,0.660287465,0.5958187493,0.6308408316
161,1.0,0.0,0.0,0.0,1.0,1.0,0.3790986575,0.3830611342,0.05743944645,0.06046253443,0.4664246014,0.6602865699,0.5958186232,0.6318182401
162,1.0,0.0,0.0,0.0,1.0,1.0,0.3829976454,0.3875031884,0.05756306648,0.06057834625,0.4689781675,0.6666666667,0.5929824107,0.6380094772
163,1.0,0.0,0.0,0.0,1.0,1.0,0.3811738605,0.3787361801,0.05746036768,0.05938494205,0.4598540723,0.6698560722,0.5859650243,0.6342588782
164,1.0,0.0,0.0,0.0,1.0,1.0,0.3793502181,0.3791589419,0.05717170238,0.05964547396,0.4671532291,0.6634611575,0.587412659,0.6359443781
165,1.0,0.0,0.0,0.0,1.0,1.0,0.3807395807,0.3937729193,0.05658221245,0.06066268682,0.4597068104,0.6634607687,0.5795051021,0.6188340763
166,1.0,0.0,0.0,0.0,1.0,1.0,0.3848214989,0.3844006921,0.05742877722,0.0598783493,0.4671532577,0.6682463324,0.5874126329,0.6318186886
167,1.0,0.0,0.0,0.0,1.0,1.0,0.3866456908,0.3848023242,0.05776143074,0.06021350622,0.4671532541,0.6650943786,0.5853658444,0.628959182
168,1.0,0.0,0.0,0.0,1.0,1.0,0.3803020855,0.3818291905,0.05658060312,0.05931401253,0.4687499186,0.666667369,0.5845068801,0.6359448672
169,1.0,0.0,0.0,0.0,1.0,1.0,0.385940984,0.3804105761,0.05811208487,0.06030505896,0.4663023231,0.6650946347,0.5813149127,0.627272916
